Latitude,Longitude,DoseRate_R_hr
36.25416331,-86.73164283,5.50E-06
36.25416331,-86.73146317,5.22E-06
36.25416331,-86.73128351,6.34E-06
36.25416331,-86.73110384,6.01E-06
36.25416331,-86.73092418,5.73E-06
36.25416331,-86.73074452,5.70E-06
36.25416331,-86.73056486,5.62E-06
36.25416331,-86.73038519,6.16E-06
36.25416331,-86.73020553,5.76E-06
36.25416331,-86.73002587,5.18E-06
36.25416331,-86.7298462,6.19E-06
36.25416331,-86.72966654,5.54E-06
36.25416331,-86.72948688,6.78E-06
36.25416331,-86.72930721,6.23E-06
36.25416331,-86.72912755,5.74E-06
36.25416331,-86.72894789,6.13E-06
36.25416331,-86.72876822,6.08E-06
36.25416331,-86.72858856,5.43E-06
36.25416331,-86.7284089,6.04E-06
36.25416331,-86.72822924,5.84E-06
36.25416331,-86.72804957,5.79E-06
36.25416331,-86.72786991,5.77E-06
36.25416331,-86.72769025,6.37E-06
36.25416331,-86.72751058,5.48E-06
36.25416331,-86.72733092,5.74E-06
36.25416331,-86.72715126,5.54E-06
36.25416331,-86.72697159,6.35E-06
36.25416331,-86.72679193,6.47E-06
36.25416331,-86.72661227,6.30E-06
36.25416331,-86.7264326,5.80E-06
36.25416331,-86.72625294,5.47E-06
36.25416331,-86.72607328,5.45E-06
36.25416331,-86.72589362,5.80E-06
36.25416331,-86.72571395,6.41E-06
36.25416331,-86.72553429,6.08E-06
36.25416331,-86.72535463,5.87E-06
36.25416331,-86.72517496,6.03E-06
36.25416331,-86.7249953,5.36E-06
36.25416331,-86.72481564,6.20E-06
36.25416331,-86.72463597,6.18E-06
36.25416331,-86.72445631,5.43E-06
36.25416331,-86.72427665,6.39E-06
36.25416331,-86.72409699,6.84E-06
36.25416331,-86.72391732,6.06E-06
36.25416331,-86.72373766,6.18E-06
36.25416331,-86.723558,6.02E-06
36.25416331,-86.72337833,5.61E-06
36.25416331,-86.72319867,6.13E-06
36.25416331,-86.72301901,6.63E-06
36.25416331,-86.72283934,5.87E-06
36.25416331,-86.72265968,5.78E-06
36.25416331,-86.72248002,6.06E-06
36.25416331,-86.72230035,6.66E-06
36.25416331,-86.72212069,5.90E-06
36.25416331,-86.72194103,5.94E-06
36.25416331,-86.72176137,5.77E-06
36.25416331,-86.7215817,5.87E-06
36.25416331,-86.72140204,6.76E-06
36.25416331,-86.72122238,5.77E-06
36.25416331,-86.72104271,6.04E-06
36.25416331,-86.72086305,5.88E-06
36.25416331,-86.72068339,6.38E-06
36.25416331,-86.72050372,5.89E-06
36.25416331,-86.72032406,6.03E-06
36.25416331,-86.7201444,5.79E-06
36.25416331,-86.71996473,6.93E-06
36.25416331,-86.71978507,6.25E-06
36.25416331,-86.71960541,6.71E-06
36.25416331,-86.71942575,5.70E-06
36.25416331,-86.71924608,6.07E-06
36.25416331,-86.71906642,5.88E-06
36.25416331,-86.71888676,6.47E-06
36.25416331,-86.71870709,5.65E-06
36.25416331,-86.71852743,5.18E-06
36.25416331,-86.71834777,5.53E-06
36.25416331,-86.7181681,6.39E-06
36.25416331,-86.71798844,5.54E-06
36.25416331,-86.71780878,6.02E-06
36.25416331,-86.71762912,5.86E-06
36.25416331,-86.71744945,5.88E-06
