Latitude,Longitude,DoseRate_R_hr
36.29109913,-86.61719747,8.96E-06
36.29109913,-86.6170178,9.60E-06
36.29109913,-86.61683814,8.08E-06
36.29109913,-86.61665848,8.57E-06
36.29109913,-86.61647881,8.21E-06
36.29109913,-86.61629915,8.64E-06
36.29109913,-86.61611949,8.74E-06
36.29109913,-86.61593982,9.65E-06
36.29109913,-86.61576016,8.29E-06
36.29109913,-86.6155805,1.03E-05
36.29109913,-86.61540084,9.15E-06
36.29109913,-86.61522117,9.00E-06
36.29109913,-86.61504151,9.56E-06
36.29109913,-86.61486185,9.85E-06
36.29109913,-86.61468218,9.34E-06
36.29109913,-86.61450252,8.61E-06
36.29109913,-86.61432286,9.17E-06
36.29109913,-86.61414319,9.32E-06
36.29109913,-86.61396353,1.04E-05
36.29109913,-86.61378387,9.70E-06
36.29109913,-86.61360421,9.82E-06
36.29109913,-86.61342454,9.62E-06
36.29109913,-86.61324488,1.05E-05
36.29109913,-86.61306522,1.04E-05
36.29109913,-86.61288555,1.01E-05
36.29109913,-86.61270589,9.30E-06
36.29109913,-86.61252623,1.06E-05
36.29109913,-86.61234656,9.76E-06
36.29109913,-86.6121669,9.06E-06
36.29109913,-86.61198724,1.09E-05
36.29109913,-86.61180757,1.03E-05
36.29109913,-86.61162791,1.15E-05
36.29109913,-86.61144825,1.16E-05
36.29109913,-86.61126859,1.13E-05
36.29109913,-86.61108892,1.00E-05
36.29109913,-86.61090926,1.00E-05
36.29109913,-86.6107296,1.12E-05
36.29109913,-86.61054993,1.09E-05
36.29109913,-86.61037027,1.02E-05
36.29109913,-86.61019061,1.04E-05
36.29109913,-86.61001094,1.09E-05
36.29109913,-86.60983128,1.12E-05
36.29109913,-86.60965162,1.03E-05
36.29109913,-86.60947195,1.16E-05
36.29109913,-86.60929229,1.23E-05
36.29109913,-86.60911263,1.19E-05
36.29109913,-86.60893297,1.12E-05
36.29109913,-86.6087533,1.12E-05
36.29109913,-86.60857364,1.17E-05
36.29109913,-86.60839398,1.16E-05
36.29109913,-86.60821431,1.16E-05
36.29109913,-86.60803465,1.15E-05
36.29109913,-86.60785499,1.12E-05
36.29109913,-86.60767532,1.31E-05
36.29109913,-86.60749566,1.15E-05
36.29109913,-86.607316,1.15E-05
36.29109913,-86.60713634,1.30E-05
36.29109913,-86.60695667,1.30E-05
36.29109913,-86.60677701,1.25E-05
36.29109913,-86.60659735,1.26E-05
36.29109913,-86.60641768,1.21E-05
36.29109913,-86.60623802,1.22E-05
36.29109913,-86.60605836,1.21E-05
36.29109913,-86.60587869,1.27E-05
36.29109913,-86.60569903,1.42E-05
36.29109913,-86.60551937,1.38E-05
36.29109913,-86.6053397,1.30E-05
36.29109913,-86.60516004,1.48E-05
36.29109913,-86.60498038,1.30E-05
36.29109913,-86.60480072,1.34E-05
36.29109913,-86.60462105,1.38E-05
36.29109913,-86.60444139,1.45E-05
36.29109913,-86.60426173,1.41E-05
36.29109913,-86.60408206,1.42E-05
36.29109913,-86.6039024,1.31E-05
36.29109913,-86.60372274,1.35E-05
36.29109913,-86.60354307,1.35E-05
36.29109913,-86.60336341,1.41E-05
36.29109913,-86.60318375,1.40E-05
36.29109913,-86.60300408,1.52E-05
36.29109913,-86.60282442,1.47E-05
36.29109913,-86.60264476,1.54E-05
36.29109913,-86.6024651,1.35E-05
36.29109913,-86.60228543,1.43E-05
36.29109913,-86.60210577,1.39E-05
36.29109913,-86.60192611,1.61E-05
36.29109913,-86.60174644,1.64E-05
36.29109913,-86.60156678,1.54E-05
36.29109913,-86.60138712,1.50E-05
36.29109913,-86.60120745,1.50E-05
36.29109913,-86.60102779,1.59E-05
36.29109913,-86.60084813,1.47E-05
36.29109913,-86.60066847,1.64E-05
36.29109913,-86.6004888,1.59E-05
36.29109913,-86.60030914,1.44E-05
36.29109913,-86.60012948,1.67E-05
36.29109913,-86.59994981,1.62E-05
36.29109913,-86.59977015,1.57E-05
36.29109913,-86.59959049,1.64E-05
36.29109913,-86.59941082,1.67E-05
36.29109913,-86.59923116,1.69E-05
36.29109913,-86.5990515,1.69E-05
36.29109913,-86.59887183,1.59E-05
36.29109913,-86.59869217,1.57E-05
36.29109913,-86.59851251,1.67E-05
36.29109913,-86.59833285,1.71E-05
36.29109913,-86.59815318,1.66E-05
36.29109913,-86.59797352,1.55E-05
36.29109913,-86.59779386,1.71E-05
36.29109913,-86.59761419,1.61E-05
36.29109913,-86.59743453,1.60E-05
36.29109913,-86.59725487,1.77E-05
36.29109913,-86.5970752,1.58E-05
36.29109913,-86.59689554,1.60E-05
36.29109913,-86.59671588,1.62E-05
36.29109913,-86.59653621,1.70E-05
36.29109913,-86.59635655,1.72E-05
36.29109913,-86.59617689,1.68E-05
36.29109913,-86.59599723,1.76E-05
36.29109913,-86.59581756,1.63E-05
36.29109913,-86.5956379,1.67E-05
36.29109913,-86.59545824,1.71E-05
36.29109913,-86.59527857,1.70E-05
36.29109913,-86.59509891,1.73E-05
36.29109913,-86.59491925,1.64E-05
36.29109913,-86.59473958,1.60E-05
36.29109913,-86.59455992,1.73E-05
36.29109913,-86.59438026,1.69E-05
36.29124394,-86.61719747,8.31E-06
36.29124394,-86.6170178,8.91E-06
36.29124394,-86.61683814,8.48E-06
36.29124394,-86.61665848,8.27E-06
36.29124394,-86.61647881,9.02E-06
36.29124394,-86.61629915,9.20E-06
36.29124394,-86.61611949,9.45E-06
36.29124394,-86.61593982,1.00E-05
36.29124394,-86.61576016,9.14E-06
36.29124394,-86.6155805,9.49E-06
36.29124394,-86.61540084,9.57E-06
36.29124394,-86.61522117,9.42E-06
36.29124394,-86.61504151,9.09E-06
36.29124394,-86.61486185,9.15E-06
36.29124394,-86.61468218,8.71E-06
36.29124394,-86.61450252,9.04E-06
36.29124394,-86.61432286,1.02E-05
36.29124394,-86.61414319,8.68E-06
36.29124394,-86.61396353,9.17E-06
36.29124394,-86.61378387,9.40E-06
36.29124394,-86.61360421,9.80E-06
36.29124394,-86.61342454,9.66E-06
36.29124394,-86.61324488,9.33E-06
36.29124394,-86.61306522,1.00E-05
36.29124394,-86.61288555,9.97E-06
36.29124394,-86.61270589,9.76E-06
36.29124394,-86.61252623,9.23E-06
36.29124394,-86.61234656,1.10E-05
36.29124394,-86.6121669,1.01E-05
36.29124394,-86.61198724,9.68E-06
36.29124394,-86.61180757,1.03E-05
36.29124394,-86.61162791,1.01E-05
36.29124394,-86.61144825,1.02E-05
36.29124394,-86.61126859,1.06E-05
36.29124394,-86.61108892,9.89E-06
36.29124394,-86.61090926,1.01E-05
36.29124394,-86.6107296,1.11E-05
36.29124394,-86.61054993,1.07E-05
36.29124394,-86.61037027,1.13E-05
36.29124394,-86.61019061,1.19E-05
36.29124394,-86.61001094,1.04E-05
36.29124394,-86.60983128,1.05E-05
36.29124394,-86.60965162,1.07E-05
36.29124394,-86.60947195,1.10E-05
36.29124394,-86.60929229,1.06E-05
36.29124394,-86.60911263,1.06E-05
36.29124394,-86.60893297,1.16E-05
36.29124394,-86.6087533,1.18E-05
36.29124394,-86.60857364,1.18E-05
36.29124394,-86.60839398,1.12E-05
36.29124394,-86.60821431,1.10E-05
36.29124394,-86.60803465,1.25E-05
36.29124394,-86.60785499,1.11E-05
36.29124394,-86.60767532,1.20E-05
36.29124394,-86.60749566,1.13E-05
36.29124394,-86.607316,1.26E-05
36.29124394,-86.60713634,1.18E-05
36.29124394,-86.60695667,1.13E-05
36.29124394,-86.60677701,1.17E-05
36.29124394,-86.60659735,1.27E-05
36.29124394,-86.60641768,1.31E-05
36.29124394,-86.60623802,1.17E-05
36.29124394,-86.60605836,1.16E-05
