Latitude,Longitude,DoseRate_R_hr
36.2356164,-86.7546397,5.76E-06
36.2356164,-86.75446004,5.82E-06
36.2356164,-86.75428038,6.12E-06
36.2356164,-86.75410072,6.70E-06
36.2356164,-86.75392105,5.96E-06
36.2356164,-86.75374139,5.99E-06
36.2356164,-86.75356173,6.12E-06
36.2356164,-86.75338206,6.44E-06
36.2356164,-86.7532024,5.83E-06
36.2356164,-86.75302274,6.33E-06
36.2356164,-86.75284307,5.42E-06
36.2356164,-86.75266341,5.97E-06
36.2356164,-86.75248375,6.11E-06
36.2356164,-86.75230409,6.22E-06
36.2356164,-86.75212442,5.97E-06
36.2356164,-86.75194476,6.23E-06
36.2356164,-86.7517651,6.19E-06
36.2356164,-86.75158543,7.02E-06
36.2356164,-86.75140577,5.52E-06
36.2356164,-86.75122611,6.20E-06
36.2356164,-86.75104644,6.12E-06
36.2356164,-86.75086678,5.79E-06
36.2356164,-86.75068712,6.33E-06
36.2356164,-86.75050745,6.48E-06
36.2356164,-86.75032779,5.44E-06
36.2356164,-86.75014813,6.68E-06
36.2356164,-86.74996847,6.38E-06
36.2356164,-86.7497888,6.27E-06
36.2356164,-86.74960914,5.93E-06
36.2356164,-86.74942948,6.06E-06
36.2356164,-86.74924981,5.40E-06
36.2356164,-86.74907015,5.86E-06
36.2356164,-86.74889049,6.48E-06
36.2356164,-86.74871082,5.55E-06
36.2356164,-86.74853116,6.06E-06
36.2356164,-86.7483515,6.33E-06
36.2356164,-86.74817183,6.39E-06
36.2356164,-86.74799217,6.54E-06
36.2356164,-86.74781251,5.52E-06
36.2356164,-86.74763285,5.47E-06
36.2356164,-86.74745318,6.35E-06
36.2356164,-86.74727352,5.57E-06
36.2356164,-86.74709386,5.40E-06
36.2356164,-86.74691419,6.46E-06
36.2356164,-86.74673453,5.88E-06
36.2356164,-86.74655487,6.26E-06
36.2356164,-86.7463752,6.66E-06
36.2356164,-86.74619554,5.66E-06
36.2356164,-86.74601588,5.75E-06
36.2356164,-86.74583622,6.41E-06
36.2356164,-86.74565655,6.54E-06
