Latitude,Longitude,DoseRate_R_hr
36.25416331,-86.5942006,1.26E-05
36.25416331,-86.59402093,1.33E-05
36.25416331,-86.59384127,1.39E-05
36.25416331,-86.59366161,1.42E-05
36.25416331,-86.59348194,1.38E-05
36.25416331,-86.59330228,1.31E-05
36.25416331,-86.59312262,1.21E-05
36.25416331,-86.59294295,1.21E-05
36.25416331,-86.59276329,1.35E-05
36.25416331,-86.59258363,1.37E-05
36.25416331,-86.59240396,1.33E-05
36.25416331,-86.5922243,1.26E-05
36.25416331,-86.59204464,1.18E-05
36.25416331,-86.59186498,1.26E-05
36.25416331,-86.59168531,1.22E-05
36.25416331,-86.59150565,1.23E-05
36.25416331,-86.59132599,1.24E-05
36.25416331,-86.59114632,1.15E-05
36.25416331,-86.59096666,1.15E-05
36.25416331,-86.590787,1.23E-05
36.25416331,-86.59060733,1.08E-05
36.25416331,-86.59042767,1.10E-05
36.25416331,-86.59024801,1.11E-05
36.25416331,-86.59006834,1.18E-05
36.25416331,-86.58988868,1.22E-05
36.25416331,-86.58970902,1.04E-05
36.25416331,-86.58952936,1.11E-05
36.25416331,-86.58934969,1.03E-05
36.25416331,-86.58917003,1.10E-05
36.25416331,-86.58899037,1.05E-05
36.25416331,-86.5888107,1.16E-05
36.25416331,-86.58863104,1.17E-05
36.25416331,-86.58845138,1.15E-05
36.25416331,-86.58827171,1.01E-05
36.25416331,-86.58809205,1.01E-05
36.25416331,-86.58791239,9.80E-06
36.25416331,-86.58773273,1.04E-05
36.25416331,-86.58755306,9.20E-06
36.25416331,-86.5873734,1.04E-05
36.25416331,-86.58719374,1.06E-05
36.25416331,-86.58701407,1.04E-05
36.25416331,-86.58683441,1.10E-05
36.25416331,-86.58665475,8.90E-06
36.25416331,-86.58647508,9.06E-06
36.25416331,-86.58629542,9.62E-06
36.25416331,-86.58611576,9.18E-06
36.25416331,-86.58593609,9.60E-06
36.25416331,-86.58575643,9.30E-06
36.25416331,-86.58557677,1.03E-05
36.25416331,-86.58539711,9.87E-06
36.25416331,-86.58521744,9.25E-06
36.25416331,-86.58503778,9.78E-06
36.25416331,-86.58485812,8.93E-06
36.25416331,-86.58467845,1.00E-05
36.25416331,-86.58449879,8.72E-06
36.25416331,-86.58431913,9.77E-06
36.25416331,-86.58413946,9.35E-06
36.25416331,-86.5839598,1.01E-05
36.25416331,-86.58378014,9.17E-06
36.25416331,-86.58360047,9.11E-06
36.25416331,-86.58342081,9.02E-06
36.25416331,-86.58324115,8.48E-06
36.25416331,-86.58306149,1.02E-05
36.25416331,-86.58288182,1.03E-05
36.25416331,-86.58270216,8.97E-06
36.25416331,-86.5825225,1.02E-05
36.25416331,-86.58234283,9.17E-06
36.25416331,-86.58216317,9.02E-06
36.25416331,-86.58198351,8.81E-06
36.25416331,-86.58180384,9.15E-06
36.25416331,-86.58162418,8.69E-06
36.25416331,-86.58144452,8.80E-06
36.25416331,-86.58126486,9.15E-06
36.25416331,-86.58108519,8.50E-06
36.25416331,-86.58090553,9.78E-06
36.25416331,-86.58072587,9.83E-06
36.25416331,-86.5805462,8.87E-06
36.25416331,-86.58036654,8.49E-06
36.25416331,-86.58018688,9.03E-06
36.25416331,-86.58000721,8.74E-06
36.25416331,-86.57982755,8.52E-06
36.25416331,-86.57964789,8.59E-06
36.25416331,-86.57946822,8.98E-06
36.25416331,-86.57928856,8.97E-06
36.25416331,-86.5791089,7.61E-06
36.25416331,-86.57892924,8.64E-06
36.25416331,-86.57874957,8.11E-06
36.25416331,-86.57856991,8.40E-06
36.25416331,-86.57839025,8.51E-06
36.25416331,-86.57821058,8.49E-06
36.25416331,-86.57803092,8.84E-06
36.25416331,-86.57785126,8.42E-06
36.25416331,-86.57767159,8.69E-06
36.25416331,-86.57749193,7.41E-06
36.25416331,-86.57731227,8.16E-06
36.25416331,-86.5771326,8.14E-06
36.25416331,-86.57695294,7.18E-06
36.25416331,-86.57677328,7.83E-06
36.25416331,-86.57659362,8.74E-06
36.25416331,-86.57641395,7.13E-06
36.25416331,-86.57623429,7.80E-06
36.25416331,-86.57605463,7.84E-06
36.25416331,-86.57587496,7.75E-06
36.25416331,-86.5756953,7.81E-06
36.25416331,-86.57551564,6.93E-06
36.25416331,-86.57533597,7.31E-06
36.25416331,-86.57515631,6.83E-06
36.25416331,-86.57497665,7.85E-06
36.25416331,-86.57479698,6.77E-06
36.25416331,-86.57461732,7.12E-06
36.25416331,-86.57443766,7.37E-06
36.25416331,-86.574258,8.50E-06
36.25416331,-86.57407833,7.35E-06
36.25416331,-86.57389867,7.34E-06
36.25416331,-86.57371901,8.02E-06
36.25416331,-86.57353934,8.27E-06
36.25416331,-86.57335968,7.20E-06
36.25416331,-86.57318002,7.66E-06
36.25416331,-86.57300035,7.55E-06
36.25416331,-86.57282069,7.34E-06
36.25416331,-86.57264103,6.32E-06
36.25416331,-86.57246137,6.98E-06
36.25416331,-86.5722817,7.27E-06
36.25416331,-86.57210204,7.18E-06
36.25416331,-86.57192238,7.65E-06
36.25416331,-86.57174271,7.64E-06
36.25416331,-86.57156305,6.93E-06
36.25416331,-86.57138339,6.87E-06
36.25430819,-86.5942006,1.31E-05
36.25430819,-86.59402093,1.39E-05
36.25430819,-86.59384127,1.24E-05
36.25430819,-86.59366161,1.39E-05
36.25430819,-86.59348194,1.28E-05
36.25430819,-86.59330228,1.36E-05
36.25430819,-86.59312262,1.35E-05
36.25430819,-86.59294295,1.20E-05
36.25430819,-86.59276329,1.19E-05
36.25430819,-86.59258363,1.21E-05
36.25430819,-86.59240396,1.25E-05
36.25430819,-86.5922243,1.25E-05
36.25430819,-86.59204464,1.25E-05
36.25430819,-86.59186498,1.23E-05
36.25430819,-86.59168531,1.23E-05
36.25430819,-86.59150565,1.17E-05
36.25430819,-86.59132599,1.27E-05
36.25430819,-86.59114632,1.18E-05
36.25430819,-86.59096666,1.29E-05
36.25430819,-86.590787,1.21E-05
36.25430819,-86.59060733,1.14E-05
36.25430819,-86.59042767,1.25E-05
36.25430819,-86.59024801,1.14E-05
36.25430819,-86.59006834,1.08E-05
36.25430819,-86.58988868,1.12E-05
36.25430819,-86.58970902,1.19E-05
36.25430819,-86.58952936,1.11E-05
36.25430819,-86.58934969,1.10E-05
36.25430819,-86.58917003,1.15E-05
36.25430819,-86.58899037,1.08E-05
36.25430819,-86.5888107,1.12E-05
36.25430819,-86.58863104,1.22E-05
36.25430819,-86.58845138,1.11E-05
36.25430819,-86.58827171,1.11E-05
36.25430819,-86.58809205,1.03E-05
36.25430819,-86.58791239,1.05E-05
36.25430819,-86.58773273,1.08E-05
36.25430819,-86.58755306,1.05E-05
36.25430819,-86.5873734,9.65E-06
36.25430819,-86.58719374,9.12E-06
36.25430819,-86.58701407,9.12E-06
36.25430819,-86.58683441,9.66E-06
36.25430819,-86.58665475,1.02E-05
36.25430819,-86.58647508,9.49E-06
36.25430819,-86.58629542,1.03E-05
36.25430819,-86.58611576,1.08E-05
36.25430819,-86.58593609,9.64E-06
