Latitude,Longitude,DoseRate_R_hr
36.21721003,-86.66301155,4.47E-05
36.21721003,-86.66283188,4.01E-05
36.21721003,-86.66265222,4.02E-05
36.21721003,-86.66247256,4.04E-05
36.21721003,-86.66229289,3.84E-05
36.21721003,-86.66211323,3.97E-05
36.21721003,-86.66193357,3.81E-05
36.21721003,-86.6617539,3.65E-05
36.21721003,-86.66157424,3.23E-05
36.21721003,-86.66139458,3.50E-05
36.21721003,-86.66121492,3.10E-05
36.21721003,-86.66103525,3.18E-05
36.21721003,-86.66085559,3.27E-05
36.21721003,-86.66067593,3.13E-05
36.21721003,-86.66049626,2.69E-05
36.21721003,-86.6603166,2.63E-05
36.21721003,-86.66013694,2.71E-05
36.21721003,-86.65995727,2.51E-05
36.21721003,-86.65977761,2.39E-05
36.21721003,-86.65959795,2.32E-05
36.21721003,-86.65941828,2.49E-05
36.21721003,-86.65923862,2.21E-05
36.21721003,-86.65905896,2.34E-05
36.21721003,-86.6588793,2.32E-05
36.21721003,-86.65869963,2.21E-05
36.21721003,-86.65851997,2.36E-05
36.21721003,-86.65834031,2.07E-05
36.21721003,-86.65816064,1.95E-05
36.21721003,-86.65798098,2.17E-05
36.21721003,-86.65780132,2.04E-05
36.21721003,-86.65762165,1.98E-05
36.21721003,-86.65744199,2.01E-05
36.21721003,-86.65726233,1.98E-05
36.21721003,-86.65708266,1.99E-05
36.21721003,-86.656903,1.71E-05
36.21721003,-86.65672334,1.75E-05
36.21721003,-86.65654368,1.64E-05
36.21721003,-86.65636401,1.62E-05
36.21721003,-86.65618435,1.52E-05
36.21721003,-86.65600469,1.55E-05
36.21721003,-86.65582502,1.47E-05
36.21721003,-86.65564536,1.61E-05
36.21721003,-86.6554657,1.36E-05
36.21721003,-86.65528603,1.28E-05
36.21721003,-86.65510637,1.33E-05
36.21721003,-86.65492671,1.37E-05
36.21721003,-86.65474705,1.25E-05
36.21721003,-86.65456738,1.43E-05
36.21721003,-86.65438772,1.22E-05
36.21721003,-86.65420806,1.27E-05
36.21721003,-86.65402839,1.32E-05
36.21721003,-86.65384873,1.23E-05
36.21721003,-86.65366907,1.12E-05
36.21721003,-86.6534894,1.29E-05
36.21721003,-86.65330974,1.26E-05
36.21721003,-86.65313008,1.15E-05
36.21721003,-86.65295041,1.17E-05
36.21721003,-86.65277075,1.22E-05
36.21721003,-86.65259109,1.20E-05
36.21721003,-86.65241143,1.20E-05
36.21721003,-86.65223176,1.04E-05
36.21721003,-86.6520521,1.04E-05
36.21721003,-86.65187244,1.10E-05
36.21721003,-86.65169277,9.53E-06
36.21721003,-86.65151311,9.81E-06
36.21721003,-86.65133345,9.05E-06
36.21721003,-86.65115378,9.63E-06
36.21721003,-86.65097412,9.41E-06
36.21721003,-86.65079446,9.39E-06
36.21721003,-86.65061479,9.75E-06
36.21721003,-86.65043513,9.81E-06
36.21721003,-86.65025547,9.71E-06
36.21721003,-86.65007581,8.46E-06
36.21721003,-86.64989614,9.21E-06
36.21721003,-86.64971648,8.60E-06
36.21721003,-86.64953682,7.56E-06
36.21721003,-86.64935715,7.45E-06
36.21721003,-86.64917749,8.47E-06
36.21721003,-86.64899783,8.97E-06
36.21721003,-86.64881816,8.23E-06
36.21721003,-86.6486385,7.43E-06
36.21721003,-86.64845884,7.38E-06
36.21721003,-86.64827918,7.86E-06
36.21721003,-86.64809951,7.30E-06
36.21721003,-86.64791985,6.84E-06
36.21721003,-86.64774019,8.18E-06
36.21721003,-86.64756052,6.95E-06
36.21721003,-86.64738086,6.68E-06
36.21721003,-86.6472012,7.10E-06
36.21721003,-86.64702153,7.23E-06
36.21721003,-86.64684187,6.59E-06
36.21721003,-86.64666221,7.72E-06
36.21721003,-86.64648254,7.56E-06
36.21721003,-86.64630288,7.21E-06
36.21721003,-86.64612322,7.53E-06
36.21721003,-86.64594356,6.36E-06
36.21721003,-86.64576389,7.91E-06
36.21721003,-86.64558423,7.40E-06
36.21721003,-86.64540457,6.56E-06
36.21721003,-86.6452249,6.39E-06
36.21721003,-86.64504524,6.85E-06
36.21721003,-86.64486558,7.16E-06
36.21721003,-86.64468591,6.54E-06
36.21721003,-86.64450625,6.70E-06
36.21721003,-86.64432659,6.79E-06
36.21721003,-86.64414692,6.56E-06
36.21721003,-86.64396726,6.39E-06
36.21721003,-86.6437876,6.60E-06
36.21721003,-86.64360794,6.68E-06
36.21721003,-86.64342827,6.41E-06
36.21721003,-86.64324861,6.47E-06
36.21721003,-86.64306895,6.07E-06
36.21721003,-86.64288928,6.35E-06
36.21721003,-86.64270962,6.06E-06
36.21721003,-86.64252996,6.12E-06
36.21721003,-86.64235029,6.88E-06
36.21721003,-86.64217063,7.22E-06
36.21721003,-86.64199097,6.10E-06
36.21721003,-86.64181131,7.37E-06
36.21721003,-86.64163164,5.93E-06
36.21721003,-86.64145198,6.93E-06
36.21721003,-86.64127232,5.84E-06
36.21721003,-86.64109265,7.09E-06
36.21721003,-86.64091299,6.53E-06
36.21721003,-86.64073333,6.20E-06
36.21721003,-86.64055366,6.46E-06
36.21721003,-86.640374,6.64E-06
36.21721003,-86.64019434,6.45E-06
36.21735498,-86.66301155,4.58E-05
36.21735498,-86.66283188,4.38E-05
36.21735498,-86.66265222,4.21E-05
36.21735498,-86.66247256,3.96E-05
36.21735498,-86.66229289,3.83E-05
36.21735498,-86.66211323,3.72E-05
36.21735498,-86.66193357,3.54E-05
36.21735498,-86.6617539,3.72E-05
36.21735498,-86.66157424,3.45E-05
36.21735498,-86.66139458,3.49E-05
36.21735498,-86.66121492,3.59E-05
36.21735498,-86.66103525,3.47E-05
36.21735498,-86.66085559,3.10E-05
36.21735498,-86.66067593,3.10E-05
36.21735498,-86.66049626,2.94E-05
36.21735498,-86.6603166,3.07E-05
36.21735498,-86.66013694,2.84E-05
36.21735498,-86.65995727,2.62E-05
36.21735498,-86.65977761,2.47E-05
36.21735498,-86.65959795,2.39E-05
36.21735498,-86.65941828,2.42E-05
36.21735498,-86.65923862,2.59E-05
36.21735498,-86.65905896,2.25E-05
36.21735498,-86.6588793,2.57E-05
36.21735498,-86.65869963,2.22E-05
36.21735498,-86.65851997,2.37E-05
36.21735498,-86.65834031,2.18E-05
36.21735498,-86.65816064,2.04E-05
36.21735498,-86.65798098,2.24E-05
36.21735498,-86.65780132,2.18E-05
36.21735498,-86.65762165,2.10E-05
36.21735498,-86.65744199,2.02E-05
36.21735498,-86.65726233,1.94E-05
36.21735498,-86.65708266,1.98E-05
36.21735498,-86.656903,1.77E-05
