Latitude,Longitude,DoseRate_R_hr
36.19865435,-86.5942006,6.85E-06
36.19865435,-86.59402093,6.45E-06
36.19865435,-86.59384127,6.21E-06
36.19865435,-86.59366161,6.08E-06
36.19865435,-86.59348194,5.63E-06
36.19865435,-86.59330228,5.84E-06
36.19865435,-86.59312262,6.76E-06
36.19865435,-86.59294295,6.07E-06
36.19865435,-86.59276329,5.83E-06
36.19865435,-86.59258363,5.72E-06
36.19865435,-86.59240396,5.38E-06
36.19865435,-86.5922243,6.31E-06
36.19865435,-86.59204464,6.33E-06
36.19865435,-86.59186498,6.64E-06
36.19865435,-86.59168531,5.94E-06
36.19865435,-86.59150565,5.60E-06
36.19865435,-86.59132599,5.73E-06
36.19865435,-86.59114632,6.25E-06
36.19865435,-86.59096666,6.26E-06
36.19865435,-86.590787,5.92E-06
36.19865435,-86.59060733,5.71E-06
36.19865435,-86.59042767,6.63E-06
36.19865435,-86.59024801,5.82E-06
36.19865435,-86.59006834,5.95E-06
36.19865435,-86.58988868,5.77E-06
36.19865435,-86.58970902,6.20E-06
36.19865435,-86.58952936,5.92E-06
36.19865435,-86.58934969,5.64E-06
36.19865435,-86.58917003,5.78E-06
36.19865435,-86.58899037,6.09E-06
36.19865435,-86.5888107,5.82E-06
36.19865435,-86.58863104,5.58E-06
36.19865435,-86.58845138,6.11E-06
36.19865435,-86.58827171,5.91E-06
36.19865435,-86.58809205,5.58E-06
36.19865435,-86.58791239,6.61E-06
36.19865435,-86.58773273,5.95E-06
36.19865435,-86.58755306,5.56E-06
36.19865435,-86.5873734,5.39E-06
36.19865435,-86.58719374,5.76E-06
36.19865435,-86.58701407,6.26E-06
36.19865435,-86.58683441,5.46E-06
36.19865435,-86.58665475,6.12E-06
36.19865435,-86.58647508,6.46E-06
36.19865435,-86.58629542,6.10E-06
36.19865435,-86.58611576,6.25E-06
36.19865435,-86.58593609,5.76E-06
36.19865435,-86.58575643,5.88E-06
36.19865435,-86.58557677,5.59E-06
36.19865435,-86.58539711,6.26E-06
36.19865435,-86.58521744,5.99E-06
36.19865435,-86.58503778,6.21E-06
36.19865435,-86.58485812,5.73E-06
36.19865435,-86.58467845,6.06E-06
36.19865435,-86.58449879,5.99E-06
36.19865435,-86.58431913,5.51E-06
36.19865435,-86.58413946,5.90E-06
36.19865435,-86.5839598,5.35E-06
36.19865435,-86.58378014,5.75E-06
36.19865435,-86.58360047,6.08E-06
36.19865435,-86.58342081,6.31E-06
36.19865435,-86.58324115,5.53E-06
36.19865435,-86.58306149,5.55E-06
36.19865435,-86.58288182,6.41E-06
36.19865435,-86.58270216,5.61E-06
36.19865435,-86.5825225,5.95E-06
36.19865435,-86.58234283,6.86E-06
36.19865435,-86.58216317,5.92E-06
36.19865435,-86.58198351,5.98E-06
36.19865435,-86.58180384,6.97E-06
36.19865435,-86.58162418,5.67E-06
36.19865435,-86.58144452,5.98E-06
36.19865435,-86.58126486,6.20E-06
36.19865435,-86.58108519,5.86E-06
36.19865435,-86.58090553,5.40E-06
36.19865435,-86.58072587,5.70E-06
36.19865435,-86.5805462,5.44E-06
36.19865435,-86.58036654,5.91E-06
36.19865435,-86.58018688,5.74E-06
36.19865435,-86.58000721,5.84E-06
36.19865435,-86.57982755,5.82E-06
36.19865435,-86.57964789,5.70E-06
36.19865435,-86.57946822,5.54E-06
36.19865435,-86.57928856,6.10E-06
36.19865435,-86.5791089,6.09E-06
36.19865435,-86.57892924,6.07E-06
36.19865435,-86.57874957,6.10E-06
36.19865435,-86.57856991,6.31E-06
36.19865435,-86.57839025,5.53E-06
36.19865435,-86.57821058,6.36E-06
36.19865435,-86.57803092,5.82E-06
36.19865435,-86.57785126,5.56E-06
36.19865435,-86.57767159,5.42E-06
36.19865435,-86.57749193,5.81E-06
