Latitude,Longitude,DoseRate_R_hr
36.29109913,-86.68582875,6.59E-06
36.29109913,-86.68564909,6.43E-06
36.29109913,-86.68546943,6.02E-06
36.29109913,-86.68528976,6.08E-06
36.29109913,-86.6851101,5.30E-06
36.29109913,-86.68493044,6.31E-06
36.29109913,-86.68475078,5.87E-06
36.29109913,-86.68457111,5.87E-06
36.29109913,-86.68439145,6.12E-06
36.29109913,-86.68421179,6.71E-06
36.29109913,-86.68403212,6.59E-06
36.29109913,-86.68385246,5.38E-06
36.29109913,-86.6836728,6.46E-06
36.29109913,-86.68349313,6.41E-06
36.29109913,-86.68331347,5.80E-06
36.29109913,-86.68313381,6.10E-06
36.29109913,-86.68295415,5.42E-06
36.29109913,-86.68277448,6.05E-06
36.29109913,-86.68259482,6.00E-06
36.29109913,-86.68241516,6.15E-06
36.29109913,-86.68223549,5.71E-06
36.29109913,-86.68205583,6.34E-06
36.29109913,-86.68187617,6.73E-06
36.29109913,-86.6816965,6.11E-06
36.29109913,-86.68151684,5.81E-06
36.29109913,-86.68133718,5.80E-06
36.29109913,-86.68115751,6.23E-06
36.29109913,-86.68097785,5.94E-06
36.29109913,-86.68079819,6.55E-06
36.29109913,-86.68061853,6.26E-06
36.29109913,-86.68043886,5.75E-06
36.29109913,-86.6802592,5.83E-06
36.29109913,-86.68007954,5.45E-06
36.29109913,-86.67989987,5.88E-06
36.29109913,-86.67972021,6.19E-06
36.29109913,-86.67954055,6.18E-06
36.29109913,-86.67936088,5.93E-06
36.29109913,-86.67918122,5.89E-06
36.29109913,-86.67900156,6.10E-06
36.29109913,-86.67882189,5.99E-06
36.29109913,-86.67864223,6.34E-06
36.29109913,-86.67846257,6.11E-06
36.29109913,-86.67828291,6.06E-06
36.29109913,-86.67810324,6.30E-06
36.29109913,-86.67792358,5.72E-06
36.29109913,-86.67774392,5.56E-06
36.29109913,-86.67756425,5.94E-06
36.29109913,-86.67738459,6.18E-06
36.29109913,-86.67720493,5.72E-06
36.29109913,-86.67702526,6.00E-06
36.29109913,-86.6768456,5.41E-06
36.29109913,-86.67666594,6.90E-06
36.29109913,-86.67648628,5.71E-06
36.29109913,-86.67630661,6.12E-06
36.29109913,-86.67612695,6.44E-06
36.29109913,-86.67594729,6.50E-06
36.29109913,-86.67576762,5.41E-06
36.29109913,-86.67558796,5.88E-06
36.29109913,-86.6754083,5.60E-06
36.29109913,-86.67522863,5.76E-06
36.29109913,-86.67504897,5.94E-06
36.29109913,-86.67486931,5.98E-06
36.29109913,-86.67468964,6.65E-06
36.29109913,-86.67450998,6.16E-06
36.29109913,-86.67433032,6.74E-06
36.29109913,-86.67415066,5.34E-06
36.29109913,-86.67397099,5.12E-06
36.29109913,-86.67379133,6.53E-06
36.29109913,-86.67361167,5.92E-06
36.29109913,-86.673432,6.09E-06
36.29109913,-86.67325234,6.68E-06
36.29109913,-86.67307268,5.68E-06
36.29109913,-86.67289301,5.31E-06
36.29109913,-86.67271335,5.47E-06
36.29109913,-86.67253369,6.19E-06
36.29109913,-86.67235402,6.66E-06
36.29109913,-86.67217436,5.48E-06
36.29109913,-86.6719947,6.25E-06
36.29109913,-86.67181504,5.93E-06
36.29109913,-86.67163537,5.77E-06
36.29109913,-86.67145571,6.32E-06
36.29109913,-86.67127605,5.75E-06
36.29109913,-86.67109638,5.74E-06
36.29109913,-86.67091672,6.45E-06
36.29109913,-86.67073706,6.41E-06
36.29109913,-86.67055739,5.76E-06
36.29109913,-86.67037773,5.64E-06
36.29109913,-86.67019807,6.24E-06
36.29109913,-86.67001841,5.75E-06
36.29109913,-86.66983874,6.03E-06
36.29109913,-86.66965908,5.86E-06
36.29109913,-86.66947942,5.51E-06
36.29109913,-86.66929975,6.10E-06
36.29109913,-86.66912009,5.90E-06
36.29109913,-86.66894043,6.32E-06
36.29109913,-86.66876076,5.68E-06
36.29109913,-86.6685811,5.51E-06
36.29109913,-86.66840144,5.88E-06
36.29109913,-86.66822177,6.83E-06
36.29109913,-86.66804211,5.74E-06
36.29109913,-86.66786245,6.74E-06
36.29109913,-86.66768279,5.83E-06
36.29109913,-86.66750312,6.03E-06
36.29109913,-86.66732346,6.24E-06
36.29109913,-86.6671438,6.79E-06
36.29109913,-86.66696413,5.50E-06
36.29109913,-86.66678447,5.99E-06
36.29109913,-86.66660481,5.77E-06
36.29109913,-86.66642514,6.76E-06
36.29109913,-86.66624548,6.28E-06
36.29109913,-86.66606582,5.76E-06
36.29109913,-86.66588615,5.45E-06
36.29109913,-86.66570649,5.61E-06
36.29109913,-86.66552683,6.89E-06
36.29109913,-86.66534717,6.10E-06
36.29109913,-86.6651675,6.10E-06
36.29109913,-86.66498784,5.49E-06
36.29109913,-86.66480818,6.02E-06
36.29109913,-86.66462851,5.44E-06
36.29109913,-86.66444885,5.47E-06
36.29109913,-86.66426919,5.27E-06
36.29109913,-86.66408952,5.49E-06
36.29109913,-86.66390986,6.18E-06
36.29109913,-86.6637302,5.46E-06
36.29109913,-86.66355054,6.08E-06
36.29109913,-86.66337087,6.64E-06
36.29109913,-86.66319121,5.70E-06
36.29109913,-86.66301155,5.51E-06
36.29124394,-86.68582875,6.69E-06
36.29124394,-86.68564909,6.33E-06
36.29124394,-86.68546943,6.16E-06
