Latitude,Longitude,DoseRate_R_hr
36.27256098,-86.68582875,5.37E-06
36.27256098,-86.68564909,6.06E-06
36.27256098,-86.68546943,6.74E-06
36.27256098,-86.68528976,6.26E-06
36.27256098,-86.6851101,6.75E-06
36.27256098,-86.68493044,5.42E-06
36.27256098,-86.68475078,6.04E-06
36.27256098,-86.68457111,5.92E-06
36.27256098,-86.68439145,5.66E-06
36.27256098,-86.68421179,5.61E-06
36.27256098,-86.68403212,5.78E-06
36.27256098,-86.68385246,5.54E-06
36.27256098,-86.6836728,6.80E-06
36.27256098,-86.68349313,5.22E-06
36.27256098,-86.68331347,6.16E-06
36.27256098,-86.68313381,6.73E-06
36.27256098,-86.68295415,5.42E-06
36.27256098,-86.68277448,5.84E-06
36.27256098,-86.68259482,6.08E-06
36.27256098,-86.68241516,6.41E-06
36.27256098,-86.68223549,5.78E-06
36.27256098,-86.68205583,6.30E-06
36.27256098,-86.68187617,6.50E-06
36.27256098,-86.6816965,6.41E-06
36.27256098,-86.68151684,5.89E-06
36.27256098,-86.68133718,5.25E-06
36.27256098,-86.68115751,5.94E-06
36.27256098,-86.68097785,5.77E-06
36.27256098,-86.68079819,5.89E-06
36.27256098,-86.68061853,5.58E-06
36.27256098,-86.68043886,6.34E-06
36.27256098,-86.6802592,6.66E-06
36.27256098,-86.68007954,5.84E-06
36.27256098,-86.67989987,5.83E-06
36.27256098,-86.67972021,6.08E-06
36.27256098,-86.67954055,5.56E-06
36.27256098,-86.67936088,5.91E-06
36.27256098,-86.67918122,6.19E-06
36.27256098,-86.67900156,5.89E-06
36.27256098,-86.67882189,5.36E-06
36.27256098,-86.67864223,5.60E-06
36.27256098,-86.67846257,6.28E-06
36.27256098,-86.67828291,6.06E-06
36.27256098,-86.67810324,5.45E-06
36.27256098,-86.67792358,5.71E-06
36.27256098,-86.67774392,6.27E-06
36.27256098,-86.67756425,5.46E-06
36.27256098,-86.67738459,6.09E-06
36.27256098,-86.67720493,5.75E-06
36.27256098,-86.67702526,6.83E-06
36.27256098,-86.6768456,5.91E-06
36.27256098,-86.67666594,5.76E-06
36.27256098,-86.67648628,5.98E-06
36.27256098,-86.67630661,5.70E-06
36.27256098,-86.67612695,6.53E-06
36.27256098,-86.67594729,5.73E-06
36.27256098,-86.67576762,6.19E-06
36.27256098,-86.67558796,6.17E-06
36.27256098,-86.6754083,5.63E-06
36.27256098,-86.67522863,5.84E-06
36.27256098,-86.67504897,5.72E-06
36.27256098,-86.67486931,5.71E-06
36.27256098,-86.67468964,5.88E-06
36.27256098,-86.67450998,5.73E-06
36.27256098,-86.67433032,6.07E-06
36.27256098,-86.67415066,5.34E-06
36.27256098,-86.67397099,5.76E-06
36.27256098,-86.67379133,5.62E-06
36.27256098,-86.67361167,6.22E-06
36.27256098,-86.673432,5.83E-06
36.27256098,-86.67325234,6.38E-06
36.27256098,-86.67307268,6.27E-06
36.27256098,-86.67289301,5.90E-06
36.27256098,-86.67271335,5.37E-06
36.27256098,-86.67253369,6.21E-06
36.27256098,-86.67235402,5.94E-06
36.27256098,-86.67217436,5.68E-06
36.27256098,-86.6719947,5.57E-06
36.27256098,-86.67181504,6.09E-06
36.27256098,-86.67163537,5.74E-06
36.27256098,-86.67145571,6.25E-06
36.27256098,-86.67127605,5.73E-06
36.27256098,-86.67109638,5.81E-06
36.27256098,-86.67091672,6.50E-06
36.27256098,-86.67073706,5.35E-06
36.27256098,-86.67055739,5.69E-06
36.27256098,-86.67037773,6.06E-06
36.27256098,-86.67019807,6.51E-06
36.27256098,-86.67001841,5.31E-06
36.27256098,-86.66983874,5.95E-06
36.27256098,-86.66965908,6.58E-06
36.27256098,-86.66947942,6.20E-06
36.27256098,-86.66929975,5.50E-06
36.27256098,-86.66912009,6.99E-06
36.27256098,-86.66894043,5.63E-06
36.27256098,-86.66876076,5.66E-06
36.27256098,-86.6685811,6.83E-06
36.27256098,-86.66840144,6.51E-06
36.27256098,-86.66822177,5.15E-06
36.27256098,-86.66804211,5.63E-06
36.27256098,-86.66786245,5.83E-06
36.27256098,-86.66768279,6.16E-06
36.27256098,-86.66750312,5.61E-06
36.27256098,-86.66732346,6.93E-06
36.27256098,-86.6671438,6.15E-06
36.27256098,-86.66696413,5.92E-06
