Latitude,Longitude,DoseRate_R_hr
36.27256098,-86.64001467,6.98E-06
36.27256098,-86.63983501,7.85E-06
36.27256098,-86.63965535,6.98E-06
36.27256098,-86.63947569,6.96E-06
36.27256098,-86.63929602,7.42E-06
36.27256098,-86.63911636,8.15E-06
36.27256098,-86.6389367,7.49E-06
36.27256098,-86.63875703,7.93E-06
36.27256098,-86.63857737,7.57E-06
36.27256098,-86.63839771,8.05E-06
36.27256098,-86.63821804,7.32E-06
36.27256098,-86.63803838,7.30E-06
36.27256098,-86.63785872,7.22E-06
36.27256098,-86.63767905,7.21E-06
36.27256098,-86.63749939,7.65E-06
36.27256098,-86.63731973,8.11E-06
36.27256098,-86.63714007,7.56E-06
36.27256098,-86.6369604,8.18E-06
36.27256098,-86.63678074,7.74E-06
36.27256098,-86.63660108,8.19E-06
36.27256098,-86.63642141,8.45E-06
36.27256098,-86.63624175,8.30E-06
36.27256098,-86.63606209,8.23E-06
36.27256098,-86.63588242,8.30E-06
36.27256098,-86.63570276,8.32E-06
36.27256098,-86.6355231,9.09E-06
36.27256098,-86.63534344,8.78E-06
36.27256098,-86.63516377,8.24E-06
36.27256098,-86.63498411,8.29E-06
36.27256098,-86.63480445,8.70E-06
36.27256098,-86.63462478,9.68E-06
36.27256098,-86.63444512,9.87E-06
36.27256098,-86.63426546,9.10E-06
36.27256098,-86.63408579,9.98E-06
36.27256098,-86.63390613,8.97E-06
36.27256098,-86.63372647,9.94E-06
36.27256098,-86.6335468,1.02E-05
36.27256098,-86.63336714,9.36E-06
36.27256098,-86.63318748,1.11E-05
36.27256098,-86.63300782,1.06E-05
36.27256098,-86.63282815,1.06E-05
36.27256098,-86.63264849,1.05E-05
36.27256098,-86.63246883,1.10E-05
36.27256098,-86.63228916,1.12E-05
36.27256098,-86.6321095,1.05E-05
36.27256098,-86.63192984,1.01E-05
36.27256098,-86.63175017,1.15E-05
36.27256098,-86.63157051,1.18E-05
36.27256098,-86.63139085,1.12E-05
36.27256098,-86.63121118,1.09E-05
36.27256098,-86.63103152,1.03E-05
36.27256098,-86.63085186,1.22E-05
36.27256098,-86.6306722,1.04E-05
36.27256098,-86.63049253,1.19E-05
36.27256098,-86.63031287,1.24E-05
36.27256098,-86.63013321,1.22E-05
36.27256098,-86.62995354,1.13E-05
36.27256098,-86.62977388,1.25E-05
36.27256098,-86.62959422,1.16E-05
36.27256098,-86.62941455,1.27E-05
36.27256098,-86.62923489,1.32E-05
36.27256098,-86.62905523,1.33E-05
36.27256098,-86.62887557,1.29E-05
36.27256098,-86.6286959,1.36E-05
36.27256098,-86.62851624,1.23E-05
36.27256098,-86.62833658,1.32E-05
36.27256098,-86.62815691,1.36E-05
36.27256098,-86.62797725,1.40E-05
36.27256098,-86.62779759,1.42E-05
36.27256098,-86.62761792,1.38E-05
36.27256098,-86.62743826,1.28E-05
36.27256098,-86.6272586,1.43E-05
36.27256098,-86.62707893,1.33E-05
36.27256098,-86.62689927,1.53E-05
36.27256098,-86.62671961,1.53E-05
36.27256098,-86.62653995,1.50E-05
36.27256098,-86.62636028,1.39E-05
36.27256098,-86.62618062,1.58E-05
36.27256098,-86.62600096,1.58E-05
36.27256098,-86.62582129,1.53E-05
36.27256098,-86.62564163,1.58E-05
36.27256098,-86.62546197,1.59E-05
36.27256098,-86.6252823,1.58E-05
36.27256098,-86.62510264,1.47E-05
36.27256098,-86.62492298,1.47E-05
36.27256098,-86.62474331,1.63E-05
36.27256098,-86.62456365,1.50E-05
36.27256098,-86.62438399,1.68E-05
36.27256098,-86.62420433,1.67E-05
36.27256098,-86.62402466,1.77E-05
36.27256098,-86.623845,1.54E-05
36.27256098,-86.62366534,1.71E-05
36.27256098,-86.62348567,1.78E-05
36.27256098,-86.62330601,1.66E-05
36.27256098,-86.62312635,1.81E-05
36.27256098,-86.62294668,1.78E-05
36.27256098,-86.62276702,1.72E-05
36.27256098,-86.62258736,1.69E-05
36.27256098,-86.6224077,1.68E-05
36.27256098,-86.62222803,1.89E-05
36.27256098,-86.62204837,1.64E-05
36.27256098,-86.62186871,1.90E-05
36.27256098,-86.62168904,1.86E-05
36.27256098,-86.62150938,1.79E-05
36.27256098,-86.62132972,1.86E-05
36.27256098,-86.62115005,1.94E-05
36.27256098,-86.62097039,1.89E-05
36.27256098,-86.62079073,1.91E-05
36.27256098,-86.62061106,2.02E-05
36.27256098,-86.6204314,1.81E-05
36.27256098,-86.62025174,2.00E-05
36.27256098,-86.62007208,2.05E-05
36.27256098,-86.61989241,1.97E-05
36.27256098,-86.61971275,2.07E-05
36.27256098,-86.61953309,2.01E-05
36.27256098,-86.61935342,1.90E-05
36.27256098,-86.61917376,1.89E-05
36.27256098,-86.6189941,2.12E-05
36.27256098,-86.61881443,2.07E-05
36.27256098,-86.61863477,2.05E-05
36.27256098,-86.61845511,1.85E-05
36.27256098,-86.61827544,1.99E-05
36.27256098,-86.61809578,2.10E-05
36.27256098,-86.61791612,2.07E-05
36.27256098,-86.61773646,1.99E-05
36.27256098,-86.61755679,2.02E-05
36.27256098,-86.61737713,2.16E-05
36.27256098,-86.61719747,2.18E-05
36.27270583,-86.64001467,7.30E-06
36.27270583,-86.63983501,7.01E-06
36.27270583,-86.63965535,7.26E-06
36.27270583,-86.63947569,7.39E-06
36.27270583,-86.63929602,7.97E-06
36.27270583,-86.63911636,8.21E-06
36.27270583,-86.6389367,7.46E-06
36.27270583,-86.63875703,8.27E-06
36.27270583,-86.63857737,8.00E-06
36.27270583,-86.63839771,8.16E-06
36.27270583,-86.63821804,7.34E-06
36.27270583,-86.63803838,7.56E-06
36.27270583,-86.63785872,8.06E-06
36.27270583,-86.63767905,8.07E-06
36.27270583,-86.63749939,8.14E-06
36.27270583,-86.63731973,6.91E-06
36.27270583,-86.63714007,8.10E-06
36.27270583,-86.6369604,8.25E-06
36.27270583,-86.63678074,7.75E-06
36.27270583,-86.63660108,8.33E-06
36.27270583,-86.63642141,8.80E-06
36.27270583,-86.63624175,8.21E-06
36.27270583,-86.63606209,7.53E-06
36.27270583,-86.63588242,8.75E-06
36.27270583,-86.63570276,8.60E-06
36.27270583,-86.6355231,9.46E-06
36.27270583,-86.63534344,9.14E-06
36.27270583,-86.63516377,8.54E-06
36.27270583,-86.63498411,9.41E-06
36.27270583,-86.63480445,9.63E-06
36.27270583,-86.63462478,9.45E-06
36.27270583,-86.63444512,9.27E-06
36.27270583,-86.63426546,1.01E-05
36.27270583,-86.63408579,1.01E-05
36.27270583,-86.63390613,8.90E-06
36.27270583,-86.63372647,9.94E-06
36.27270583,-86.6335468,9.89E-06
