Latitude,Longitude,DoseRate_R_hr
36.2356164,-86.61719747,9.80E-06
36.2356164,-86.6170178,1.04E-05
36.2356164,-86.61683814,9.91E-06
36.2356164,-86.61665848,1.08E-05
36.2356164,-86.61647881,1.01E-05
36.2356164,-86.61629915,1.07E-05
36.2356164,-86.61611949,9.57E-06
36.2356164,-86.61593982,9.39E-06
36.2356164,-86.61576016,1.03E-05
36.2356164,-86.6155805,1.06E-05
36.2356164,-86.61540084,9.79E-06
36.2356164,-86.61522117,9.41E-06
36.2356164,-86.61504151,1.01E-05
36.2356164,-86.61486185,1.03E-05
36.2356164,-86.61468218,9.47E-06
36.2356164,-86.61450252,1.02E-05
36.2356164,-86.61432286,1.01E-05
36.2356164,-86.61414319,8.85E-06
36.2356164,-86.61396353,8.96E-06
36.2356164,-86.61378387,9.87E-06
36.2356164,-86.61360421,9.70E-06
36.2356164,-86.61342454,1.03E-05
36.2356164,-86.61324488,9.42E-06
36.2356164,-86.61306522,9.52E-06
36.2356164,-86.61288555,8.99E-06
36.2356164,-86.61270589,9.25E-06
36.2356164,-86.61252623,8.51E-06
36.2356164,-86.61234656,8.94E-06
36.2356164,-86.6121669,9.24E-06
36.2356164,-86.61198724,9.39E-06
36.2356164,-86.61180757,9.52E-06
36.2356164,-86.61162791,8.82E-06
36.2356164,-86.61144825,8.84E-06
36.2356164,-86.61126859,8.42E-06
36.2356164,-86.61108892,8.13E-06
36.2356164,-86.61090926,8.33E-06
36.2356164,-86.6107296,7.69E-06
36.2356164,-86.61054993,7.55E-06
36.2356164,-86.61037027,7.87E-06
36.2356164,-86.61019061,8.94E-06
36.2356164,-86.61001094,7.51E-06
36.2356164,-86.60983128,7.16E-06
36.2356164,-86.60965162,8.32E-06
36.2356164,-86.60947195,8.32E-06
36.2356164,-86.60929229,7.54E-06
36.2356164,-86.60911263,8.88E-06
36.2356164,-86.60893297,8.41E-06
36.2356164,-86.6087533,7.76E-06
36.2356164,-86.60857364,7.62E-06
36.2356164,-86.60839398,8.17E-06
36.2356164,-86.60821431,7.68E-06
36.2356164,-86.60803465,8.16E-06
36.2356164,-86.60785499,7.96E-06
36.2356164,-86.60767532,7.55E-06
36.2356164,-86.60749566,8.16E-06
36.2356164,-86.607316,7.43E-06
36.2356164,-86.60713634,7.71E-06
36.2356164,-86.60695667,7.81E-06
36.2356164,-86.60677701,7.72E-06
36.2356164,-86.60659735,8.68E-06
36.2356164,-86.60641768,6.91E-06
36.2356164,-86.60623802,8.58E-06
36.2356164,-86.60605836,7.38E-06
36.2356164,-86.60587869,7.72E-06
36.2356164,-86.60569903,7.23E-06
36.2356164,-86.60551937,7.34E-06
36.2356164,-86.6053397,7.40E-06
36.2356164,-86.60516004,7.37E-06
36.2356164,-86.60498038,7.50E-06
36.2356164,-86.60480072,7.29E-06
36.2356164,-86.60462105,7.58E-06
36.2356164,-86.60444139,6.76E-06
36.2356164,-86.60426173,7.28E-06
36.2356164,-86.60408206,7.24E-06
36.2356164,-86.6039024,7.30E-06
36.2356164,-86.60372274,6.64E-06
36.2356164,-86.60354307,7.64E-06
36.2356164,-86.60336341,7.17E-06
36.2356164,-86.60318375,7.67E-06
36.2356164,-86.60300408,6.98E-06
36.2356164,-86.60282442,6.67E-06
36.2356164,-86.60264476,7.54E-06
36.2356164,-86.6024651,7.58E-06
36.2356164,-86.60228543,6.66E-06
36.2356164,-86.60210577,7.72E-06
36.2356164,-86.60192611,6.51E-06
36.2356164,-86.60174644,6.74E-06
36.2356164,-86.60156678,6.53E-06
36.2356164,-86.60138712,6.78E-06
36.2356164,-86.60120745,7.70E-06
36.2356164,-86.60102779,6.60E-06
36.2356164,-86.60084813,7.48E-06
36.2356164,-86.60066847,7.25E-06
36.2356164,-86.6004888,7.06E-06
36.2356164,-86.60030914,6.82E-06
36.2356164,-86.60012948,6.84E-06
36.2356164,-86.59994981,6.40E-06
36.2356164,-86.59977015,6.64E-06
36.2356164,-86.59959049,6.61E-06
36.2356164,-86.59941082,6.66E-06
36.2356164,-86.59923116,6.55E-06
36.2356164,-86.5990515,6.00E-06
36.2356164,-86.59887183,6.99E-06
