Latitude,Longitude,DoseRate_R_hr
36.2356164,-86.5942006,7.41E-06
36.2356164,-86.59402093,6.04E-06
36.2356164,-86.59384127,6.32E-06
36.2356164,-86.59366161,5.88E-06
36.2356164,-86.59348194,6.59E-06
36.2356164,-86.59330228,6.81E-06
36.2356164,-86.59312262,6.67E-06
36.2356164,-86.59294295,6.24E-06
36.2356164,-86.59276329,6.28E-06
36.2356164,-86.59258363,6.17E-06
36.2356164,-86.59240396,6.06E-06
36.2356164,-86.5922243,6.91E-06
36.2356164,-86.59204464,6.21E-06
36.2356164,-86.59186498,7.27E-06
36.2356164,-86.59168531,6.29E-06
36.2356164,-86.59150565,6.02E-06
36.2356164,-86.59132599,6.38E-06
36.2356164,-86.59114632,6.97E-06
36.2356164,-86.59096666,5.74E-06
36.2356164,-86.590787,6.71E-06
36.2356164,-86.59060733,7.08E-06
36.2356164,-86.59042767,6.75E-06
36.2356164,-86.59024801,5.86E-06
36.2356164,-86.59006834,6.17E-06
36.2356164,-86.58988868,7.09E-06
36.2356164,-86.58970902,6.03E-06
36.2356164,-86.58952936,6.47E-06
36.2356164,-86.58934969,5.62E-06
36.2356164,-86.58917003,6.38E-06
36.2356164,-86.58899037,5.51E-06
36.2356164,-86.5888107,6.80E-06
36.2356164,-86.58863104,6.56E-06
36.2356164,-86.58845138,6.30E-06
36.2356164,-86.58827171,5.91E-06
36.2356164,-86.58809205,5.86E-06
36.2356164,-86.58791239,5.82E-06
36.2356164,-86.58773273,6.49E-06
36.2356164,-86.58755306,5.89E-06
36.2356164,-86.5873734,6.23E-06
36.2356164,-86.58719374,6.18E-06
36.2356164,-86.58701407,6.81E-06
36.2356164,-86.58683441,5.58E-06
36.2356164,-86.58665475,5.30E-06
36.2356164,-86.58647508,6.48E-06
36.2356164,-86.58629542,6.03E-06
36.2356164,-86.58611576,5.51E-06
36.2356164,-86.58593609,6.64E-06
36.2356164,-86.58575643,6.23E-06
36.2356164,-86.58557677,6.45E-06
36.2356164,-86.58539711,6.79E-06
36.2356164,-86.58521744,5.51E-06
36.2356164,-86.58503778,6.02E-06
36.2356164,-86.58485812,7.12E-06
36.2356164,-86.58467845,5.96E-06
36.2356164,-86.58449879,6.90E-06
36.2356164,-86.58431913,6.47E-06
36.2356164,-86.58413946,6.61E-06
36.2356164,-86.5839598,6.35E-06
36.2356164,-86.58378014,6.01E-06
36.2356164,-86.58360047,5.95E-06
36.2356164,-86.58342081,6.03E-06
36.2356164,-86.58324115,5.53E-06
36.2356164,-86.58306149,6.81E-06
36.2356164,-86.58288182,6.97E-06
36.2356164,-86.58270216,5.47E-06
36.2356164,-86.5825225,6.00E-06
36.2356164,-86.58234283,6.67E-06
36.2356164,-86.58216317,6.15E-06
36.2356164,-86.58198351,6.01E-06
36.2356164,-86.58180384,5.60E-06
36.2356164,-86.58162418,6.73E-06
36.2356164,-86.58144452,6.03E-06
36.2356164,-86.58126486,6.34E-06
36.2356164,-86.58108519,6.25E-06
36.2356164,-86.58090553,5.96E-06
36.2356164,-86.58072587,6.69E-06
36.2356164,-86.5805462,5.97E-06
36.2356164,-86.58036654,6.51E-06
36.2356164,-86.58018688,5.69E-06
36.2356164,-86.58000721,6.20E-06
36.2356164,-86.57982755,6.80E-06
36.2356164,-86.57964789,6.07E-06
36.2356164,-86.57946822,5.24E-06
36.2356164,-86.57928856,5.34E-06
36.2356164,-86.5791089,6.21E-06
36.2356164,-86.57892924,6.24E-06
36.2356164,-86.57874957,5.67E-06
36.2356164,-86.57856991,6.17E-06
36.2356164,-86.57839025,6.24E-06
36.2356164,-86.57821058,6.40E-06
36.2356164,-86.57803092,5.66E-06
36.2356164,-86.57785126,5.57E-06
36.2356164,-86.57767159,5.63E-06
36.2356164,-86.57749193,6.54E-06
36.2356164,-86.57731227,5.86E-06
36.2356164,-86.5771326,6.19E-06
36.2356164,-86.57695294,6.18E-06
36.2356164,-86.57677328,6.76E-06
36.2356164,-86.57659362,6.98E-06
36.2356164,-86.57641395,6.14E-06
36.2356164,-86.57623429,6.19E-06
36.2356164,-86.57605463,5.80E-06
36.2356164,-86.57587496,6.67E-06
36.2356164,-86.5756953,6.57E-06
36.2356164,-86.57551564,5.65E-06
36.2356164,-86.57533597,5.99E-06
36.2356164,-86.57515631,5.34E-06
36.2356164,-86.57497665,5.65E-06
36.2356164,-86.57479698,5.45E-06
36.2356164,-86.57461732,6.03E-06
36.2356164,-86.57443766,5.81E-06
36.2356164,-86.574258,6.49E-06
36.2356164,-86.57407833,6.02E-06
36.2356164,-86.57389867,6.31E-06
36.2356164,-86.57371901,5.48E-06
36.2356164,-86.57353934,5.57E-06
36.2356164,-86.57335968,6.56E-06
36.2356164,-86.57318002,6.38E-06
36.2356164,-86.57300035,5.88E-06
36.2356164,-86.57282069,6.06E-06
36.2356164,-86.57264103,5.82E-06
36.2356164,-86.57246137,5.68E-06
36.2356164,-86.5722817,5.31E-06
36.2356164,-86.57210204,5.66E-06
36.2356164,-86.57192238,6.68E-06
36.2356164,-86.57174271,6.13E-06
36.2356164,-86.57156305,5.86E-06
36.2356164,-86.57138339,6.34E-06
36.23576131,-86.5942006,6.08E-06
36.23576131,-86.59402093,6.85E-06
36.23576131,-86.59384127,6.97E-06
36.23576131,-86.59366161,6.70E-06
36.23576131,-86.59348194,6.19E-06
36.23576131,-86.59330228,6.45E-06
36.23576131,-86.59312262,6.31E-06
36.23576131,-86.59294295,6.27E-06
36.23576131,-86.59276329,7.24E-06
36.23576131,-86.59258363,6.24E-06
36.23576131,-86.59240396,6.37E-06
36.23576131,-86.5922243,6.09E-06
36.23576131,-86.59204464,6.36E-06
36.23576131,-86.59186498,6.27E-06
36.23576131,-86.59168531,6.32E-06
36.23576131,-86.59150565,6.84E-06
36.23576131,-86.59132599,6.98E-06
36.23576131,-86.59114632,6.21E-06
36.23576131,-86.59096666,6.51E-06
36.23576131,-86.590787,5.83E-06
36.23576131,-86.59060733,6.18E-06
36.23576131,-86.59042767,6.33E-06
36.23576131,-86.59024801,6.10E-06
36.23576131,-86.59006834,6.73E-06
36.23576131,-86.58988868,6.63E-06
36.23576131,-86.58970902,6.65E-06
36.23576131,-86.58952936,7.20E-06
36.23576131,-86.58934969,5.58E-06
36.23576131,-86.58917003,6.39E-06
36.23576131,-86.58899037,6.33E-06
36.23576131,-86.5888107,5.79E-06
36.23576131,-86.58863104,6.01E-06
36.23576131,-86.58845138,6.95E-06
36.23576131,-86.58827171,6.62E-06
36.23576131,-86.58809205,6.06E-06
36.23576131,-86.58791239,6.53E-06
36.23576131,-86.58773273,5.56E-06
36.23576131,-86.58755306,6.46E-06
36.23576131,-86.5873734,6.27E-06
36.23576131,-86.58719374,5.27E-06
36.23576131,-86.58701407,6.41E-06
36.23576131,-86.58683441,5.55E-06
36.23576131,-86.58665475,5.56E-06
36.23576131,-86.58647508,6.11E-06
36.23576131,-86.58629542,6.29E-06
36.23576131,-86.58611576,6.19E-06
36.23576131,-86.58593609,6.32E-06
36.23576131,-86.58575643,5.65E-06
36.23576131,-86.58557677,5.88E-06
36.23576131,-86.58539711,5.74E-06
36.23576131,-86.58521744,5.96E-06
36.23576131,-86.58503778,5.85E-06
36.23576131,-86.58485812,6.86E-06
36.23576131,-86.58467845,6.19E-06
36.23576131,-86.58449879,6.53E-06
36.23576131,-86.58431913,6.61E-06
36.23576131,-86.58413946,6.98E-06
36.23576131,-86.5839598,6.45E-06
36.23576131,-86.58378014,5.47E-06
36.23576131,-86.58360047,5.75E-06
36.23576131,-86.58342081,6.08E-06
36.23576131,-86.58324115,6.62E-06
36.23576131,-86.58306149,6.68E-06
36.23576131,-86.58288182,5.67E-06
36.23576131,-86.58270216,6.19E-06
36.23576131,-86.5825225,6.87E-06
36.23576131,-86.58234283,5.43E-06
36.23576131,-86.58216317,6.32E-06
36.23576131,-86.58198351,7.12E-06
36.23576131,-86.58180384,6.29E-06
36.23576131,-86.58162418,6.12E-06
36.23576131,-86.58144452,6.62E-06
36.23576131,-86.58126486,5.93E-06
36.23576131,-86.58108519,5.60E-06
36.23576131,-86.58090553,6.39E-06
36.23576131,-86.58072587,5.86E-06
36.23576131,-86.5805462,6.04E-06
36.23576131,-86.58036654,6.09E-06
36.23576131,-86.58018688,6.74E-06
36.23576131,-86.58000721,5.90E-06
