Latitude,Longitude,DoseRate_R_hr
36.29109913,-86.66301155,5.33E-06
36.29109913,-86.66283188,6.06E-06
36.29109913,-86.66265222,5.66E-06
36.29109913,-86.66247256,6.46E-06
36.29109913,-86.66229289,6.02E-06
36.29109913,-86.66211323,6.42E-06
36.29109913,-86.66193357,5.33E-06
36.29109913,-86.6617539,6.15E-06
36.29109913,-86.66157424,6.71E-06
36.29109913,-86.66139458,5.81E-06
36.29109913,-86.66121492,6.46E-06
36.29109913,-86.66103525,5.70E-06
36.29109913,-86.66085559,5.40E-06
36.29109913,-86.66067593,5.81E-06
36.29109913,-86.66049626,6.76E-06
36.29109913,-86.6603166,5.88E-06
36.29109913,-86.66013694,5.60E-06
36.29109913,-86.65995727,5.83E-06
36.29109913,-86.65977761,5.91E-06
36.29109913,-86.65959795,5.49E-06
36.29109913,-86.65941828,6.68E-06
36.29109913,-86.65923862,6.07E-06
36.29109913,-86.65905896,6.80E-06
36.29109913,-86.6588793,6.58E-06
36.29109913,-86.65869963,6.40E-06
36.29109913,-86.65851997,5.57E-06
36.29109913,-86.65834031,5.07E-06
36.29109913,-86.65816064,6.02E-06
36.29109913,-86.65798098,6.12E-06
36.29109913,-86.65780132,5.85E-06
36.29109913,-86.65762165,5.93E-06
36.29109913,-86.65744199,5.34E-06
36.29109913,-86.65726233,5.25E-06
36.29109913,-86.65708266,5.23E-06
36.29109913,-86.656903,5.97E-06
36.29109913,-86.65672334,5.67E-06
36.29109913,-86.65654368,5.94E-06
36.29109913,-86.65636401,6.51E-06
36.29109913,-86.65618435,5.68E-06
36.29109913,-86.65600469,5.91E-06
36.29109913,-86.65582502,5.29E-06
36.29109913,-86.65564536,6.67E-06
36.29109913,-86.6554657,5.80E-06
36.29109913,-86.65528603,5.71E-06
36.29109913,-86.65510637,5.75E-06
36.29109913,-86.65492671,6.03E-06
36.29109913,-86.65474705,6.54E-06
36.29109913,-86.65456738,5.96E-06
36.29109913,-86.65438772,6.01E-06
36.29109913,-86.65420806,5.97E-06
36.29109913,-86.65402839,5.58E-06
36.29109913,-86.65384873,6.39E-06
36.29109913,-86.65366907,5.79E-06
36.29109913,-86.6534894,6.37E-06
36.29109913,-86.65330974,6.00E-06
36.29109913,-86.65313008,6.02E-06
36.29109913,-86.65295041,5.60E-06
36.29109913,-86.65277075,5.59E-06
36.29109913,-86.65259109,5.61E-06
36.29109913,-86.65241143,5.65E-06
36.29109913,-86.65223176,6.53E-06
36.29109913,-86.6520521,5.92E-06
36.29109913,-86.65187244,6.06E-06
36.29109913,-86.65169277,5.59E-06
36.29109913,-86.65151311,6.38E-06
36.29109913,-86.65133345,6.23E-06
36.29109913,-86.65115378,6.57E-06
36.29109913,-86.65097412,5.82E-06
36.29109913,-86.65079446,5.79E-06
36.29109913,-86.65061479,5.58E-06
36.29109913,-86.65043513,5.56E-06
36.29109913,-86.65025547,5.77E-06
36.29109913,-86.65007581,6.15E-06
36.29109913,-86.64989614,5.85E-06
36.29109913,-86.64971648,6.04E-06
36.29109913,-86.64953682,5.79E-06
36.29109913,-86.64935715,5.45E-06
