Latitude,Longitude,DoseRate_R_hr
36.2356164,-86.66301155,5.17E-05
36.2356164,-86.66283188,5.00E-05
36.2356164,-86.66265222,5.28E-05
36.2356164,-86.66247256,5.66E-05
36.2356164,-86.66229289,5.54E-05
36.2356164,-86.66211323,5.90E-05
36.2356164,-86.66193357,5.92E-05
36.2356164,-86.6617539,5.78E-05
36.2356164,-86.66157424,5.97E-05
36.2356164,-86.66139458,5.83E-05
36.2356164,-86.66121492,6.19E-05
36.2356164,-86.66103525,6.36E-05
36.2356164,-86.66085559,6.20E-05
36.2356164,-86.66067593,6.86E-05
36.2356164,-86.66049626,6.82E-05
36.2356164,-86.6603166,6.59E-05
36.2356164,-86.66013694,6.57E-05
36.2356164,-86.65995727,7.12E-05
36.2356164,-86.65977761,7.38E-05
36.2356164,-86.65959795,7.49E-05
36.2356164,-86.65941828,6.63E-05
36.2356164,-86.65923862,6.98E-05
36.2356164,-86.65905896,7.05E-05
36.2356164,-86.6588793,7.64E-05
36.2356164,-86.65869963,7.56E-05
36.2356164,-86.65851997,7.38E-05
36.2356164,-86.65834031,7.43E-05
36.2356164,-86.65816064,7.77E-05
36.2356164,-86.65798098,7.49E-05
36.2356164,-86.65780132,7.33E-05
36.2356164,-86.65762165,7.94E-05
36.2356164,-86.65744199,7.79E-05
36.2356164,-86.65726233,7.57E-05
36.2356164,-86.65708266,7.45E-05
36.2356164,-86.656903,7.34E-05
36.2356164,-86.65672334,7.28E-05
36.2356164,-86.65654368,7.37E-05
36.2356164,-86.65636401,8.10E-05
36.2356164,-86.65618435,7.85E-05
36.2356164,-86.65600469,7.74E-05
36.2356164,-86.65582502,8.12E-05
36.2356164,-86.65564536,8.24E-05
36.2356164,-86.6554657,7.49E-05
36.2356164,-86.65528603,8.39E-05
36.2356164,-86.65510637,7.81E-05
36.2356164,-86.65492671,8.00E-05
36.2356164,-86.65474705,7.76E-05
36.2356164,-86.65456738,8.19E-05
36.2356164,-86.65438772,7.31E-05
36.2356164,-86.65420806,7.96E-05
36.2356164,-86.65402839,7.36E-05
36.2356164,-86.65384873,7.32E-05
36.2356164,-86.65366907,8.07E-05
36.2356164,-86.6534894,7.85E-05
36.2356164,-86.65330974,7.45E-05
36.2356164,-86.65313008,7.65E-05
36.2356164,-86.65295041,7.73E-05
36.2356164,-86.65277075,7.57E-05
36.2356164,-86.65259109,7.29E-05
36.2356164,-86.65241143,7.13E-05
36.2356164,-86.65223176,7.74E-05
36.2356164,-86.6520521,7.24E-05
36.2356164,-86.65187244,7.27E-05
36.2356164,-86.65169277,7.06E-05
36.2356164,-86.65151311,7.24E-05
36.2356164,-86.65133345,7.82E-05
36.2356164,-86.65115378,7.33E-05
36.2356164,-86.65097412,7.60E-05
36.2356164,-86.65079446,7.16E-05
36.2356164,-86.65061479,7.40E-05
36.2356164,-86.65043513,7.03E-05
36.2356164,-86.65025547,6.88E-05
36.2356164,-86.65007581,6.82E-05
36.2356164,-86.64989614,7.56E-05
36.2356164,-86.64971648,7.05E-05
36.2356164,-86.64953682,7.08E-05
36.2356164,-86.64935715,6.56E-05
36.2356164,-86.64917749,6.74E-05
36.2356164,-86.64899783,6.80E-05
36.2356164,-86.64881816,6.44E-05
36.2356164,-86.6486385,6.96E-05
36.2356164,-86.64845884,6.56E-05
36.2356164,-86.64827918,6.49E-05
36.2356164,-86.64809951,6.84E-05
36.2356164,-86.64791985,6.08E-05
36.2356164,-86.64774019,6.90E-05
36.2356164,-86.64756052,6.01E-05
36.2356164,-86.64738086,6.13E-05
36.2356164,-86.6472012,5.93E-05
36.2356164,-86.64702153,6.14E-05
36.2356164,-86.64684187,6.06E-05
36.2356164,-86.64666221,6.32E-05
36.2356164,-86.64648254,5.85E-05
36.2356164,-86.64630288,6.20E-05
36.2356164,-86.64612322,6.00E-05
36.2356164,-86.64594356,6.15E-05
36.2356164,-86.64576389,5.88E-05
36.2356164,-86.64558423,5.86E-05
36.2356164,-86.64540457,5.92E-05
36.2356164,-86.6452249,5.76E-05
36.2356164,-86.64504524,6.15E-05
36.2356164,-86.64486558,5.89E-05
36.2356164,-86.64468591,5.83E-05
36.2356164,-86.64450625,5.82E-05
36.2356164,-86.64432659,5.91E-05
36.2356164,-86.64414692,5.91E-05
36.2356164,-86.64396726,5.80E-05
36.2356164,-86.6437876,5.46E-05
36.2356164,-86.64360794,5.51E-05
36.2356164,-86.64342827,5.01E-05
36.2356164,-86.64324861,5.29E-05
36.2356164,-86.64306895,5.49E-05
36.2356164,-86.64288928,5.40E-05
36.2356164,-86.64270962,5.05E-05
36.2356164,-86.64252996,5.09E-05
36.2356164,-86.64235029,4.80E-05
36.2356164,-86.64217063,5.14E-05
36.2356164,-86.64199097,4.69E-05
36.2356164,-86.64181131,4.59E-05
36.2356164,-86.64163164,4.91E-05
36.2356164,-86.64145198,4.65E-05
36.2356164,-86.64127232,4.84E-05
36.2356164,-86.64109265,4.92E-05
36.2356164,-86.64091299,4.31E-05
36.2356164,-86.64073333,4.39E-05
36.2356164,-86.64055366,4.80E-05
36.2356164,-86.640374,4.74E-05
36.2356164,-86.64019434,4.27E-05
36.23576131,-86.66301155,5.23E-05
36.23576131,-86.66283188,5.31E-05
36.23576131,-86.66265222,4.95E-05
36.23576131,-86.66247256,5.18E-05
36.23576131,-86.66229289,5.54E-05
36.23576131,-86.66211323,5.68E-05
36.23576131,-86.66193357,5.46E-05
36.23576131,-86.6617539,5.62E-05
36.23576131,-86.66157424,6.28E-05
36.23576131,-86.66139458,5.99E-05
36.23576131,-86.66121492,6.48E-05
36.23576131,-86.66103525,6.29E-05
36.23576131,-86.66085559,5.92E-05
36.23576131,-86.66067593,6.80E-05
36.23576131,-86.66049626,6.35E-05
36.23576131,-86.6603166,6.88E-05
36.23576131,-86.66013694,6.49E-05
36.23576131,-86.65995727,6.91E-05
36.23576131,-86.65977761,6.98E-05
36.23576131,-86.65959795,6.57E-05
36.23576131,-86.65941828,7.16E-05
36.23576131,-86.65923862,7.23E-05
36.23576131,-86.65905896,7.43E-05
36.23576131,-86.6588793,7.38E-05
36.23576131,-86.65869963,6.67E-05
36.23576131,-86.65851997,6.68E-05
36.23576131,-86.65834031,7.43E-05
36.23576131,-86.65816064,7.43E-05
36.23576131,-86.65798098,7.58E-05
36.23576131,-86.65780132,7.35E-05
36.23576131,-86.65762165,7.25E-05
36.23576131,-86.65744199,7.63E-05
36.23576131,-86.65726233,7.73E-05
36.23576131,-86.65708266,7.13E-05
36.23576131,-86.656903,7.28E-05
36.23576131,-86.65672334,7.79E-05
36.23576131,-86.65654368,7.70E-05
36.23576131,-86.65636401,7.10E-05
36.23576131,-86.65618435,7.77E-05
36.23576131,-86.65600469,7.64E-05
36.23576131,-86.65582502,7.88E-05
36.23576131,-86.65564536,7.80E-05
36.23576131,-86.6554657,7.47E-05
36.23576131,-86.65528603,7.52E-05
36.23576131,-86.65510637,8.05E-05
36.23576131,-86.65492671,8.32E-05
36.23576131,-86.65474705,8.31E-05
36.23576131,-86.65456738,7.89E-05
36.23576131,-86.65438772,7.74E-05
36.23576131,-86.65420806,8.03E-05
36.23576131,-86.65402839,7.92E-05
36.23576131,-86.65384873,8.00E-05
36.23576131,-86.65366907,7.55E-05
36.23576131,-86.6534894,7.72E-05
36.23576131,-86.65330974,7.83E-05
36.23576131,-86.65313008,7.70E-05
36.23576131,-86.65295041,7.11E-05
36.23576131,-86.65277075,7.81E-05
36.23576131,-86.65259109,7.86E-05
36.23576131,-86.65241143,7.57E-05
36.23576131,-86.65223176,7.03E-05
36.23576131,-86.6520521,7.71E-05
36.23576131,-86.65187244,6.95E-05
36.23576131,-86.65169277,7.17E-05
36.23576131,-86.65151311,7.63E-05
36.23576131,-86.65133345,7.42E-05
36.23576131,-86.65115378,7.13E-05
36.23576131,-86.65097412,7.66E-05
36.23576131,-86.65079446,7.50E-05
36.23576131,-86.65061479,7.17E-05
36.23576131,-86.65043513,7.03E-05
36.23576131,-86.65025547,7.14E-05
36.23576131,-86.65007581,7.16E-05
36.23576131,-86.64989614,6.83E-05
36.23576131,-86.64971648,6.96E-05
36.23576131,-86.64953682,7.24E-05
36.23576131,-86.64935715,6.55E-05
36.23576131,-86.64917749,6.86E-05
36.23576131,-86.64899783,6.76E-05
36.23576131,-86.64881816,6.39E-05
36.23576131,-86.6486385,6.92E-05
36.23576131,-86.64845884,6.26E-05
36.23576131,-86.64827918,6.81E-05
36.23576131,-86.64809951,6.41E-05
36.23576131,-86.64791985,6.93E-05
36.23576131,-86.64774019,6.23E-05
36.23576131,-86.64756052,6.60E-05
36.23576131,-86.64738086,6.63E-05
