Latitude,Longitude,DoseRate_R_hr
36.19865435,-86.66301155,5.73E-06
36.19865435,-86.66283188,6.19E-06
36.19865435,-86.66265222,5.80E-06
36.19865435,-86.66247256,6.09E-06
36.19865435,-86.66229289,6.07E-06
36.19865435,-86.66211323,6.77E-06
36.19865435,-86.66193357,6.55E-06
36.19865435,-86.6617539,5.43E-06
36.19865435,-86.66157424,5.45E-06
36.19865435,-86.66139458,6.26E-06
36.19865435,-86.66121492,5.67E-06
36.19865435,-86.66103525,6.25E-06
36.19865435,-86.66085559,6.24E-06
36.19865435,-86.66067593,5.42E-06
36.19865435,-86.66049626,5.40E-06
36.19865435,-86.6603166,6.51E-06
36.19865435,-86.66013694,5.92E-06
36.19865435,-86.65995727,5.65E-06
36.19865435,-86.65977761,5.74E-06
36.19865435,-86.65959795,6.21E-06
36.19865435,-86.65941828,5.52E-06
36.19865435,-86.65923862,5.67E-06
36.19865435,-86.65905896,6.09E-06
36.19865435,-86.6588793,6.10E-06
36.19865435,-86.65869963,5.93E-06
36.19865435,-86.65851997,6.16E-06
36.19865435,-86.65834031,6.60E-06
36.19865435,-86.65816064,5.72E-06
36.19865435,-86.65798098,6.46E-06
36.19865435,-86.65780132,5.90E-06
36.19865435,-86.65762165,5.79E-06
36.19865435,-86.65744199,6.02E-06
36.19865435,-86.65726233,6.22E-06
36.19865435,-86.65708266,6.34E-06
36.19865435,-86.656903,6.71E-06
36.19865435,-86.65672334,5.87E-06
36.19865435,-86.65654368,6.17E-06
36.19865435,-86.65636401,6.23E-06
36.19865435,-86.65618435,5.53E-06
36.19865435,-86.65600469,5.92E-06
36.19865435,-86.65582502,6.38E-06
36.19865435,-86.65564536,5.93E-06
36.19865435,-86.6554657,5.25E-06
36.19865435,-86.65528603,5.97E-06
36.19865435,-86.65510637,6.45E-06
36.19865435,-86.65492671,6.01E-06
36.19865435,-86.65474705,5.55E-06
36.19865435,-86.65456738,6.61E-06
36.19865435,-86.65438772,6.23E-06
36.19865435,-86.65420806,6.51E-06
36.19865435,-86.65402839,6.70E-06
36.19865435,-86.65384873,6.08E-06
36.19865435,-86.65366907,6.10E-06
36.19865435,-86.6534894,6.06E-06
36.19865435,-86.65330974,5.11E-06
36.19865435,-86.65313008,5.69E-06
36.19865435,-86.65295041,6.88E-06
36.19865435,-86.65277075,6.22E-06
36.19865435,-86.65259109,5.82E-06
36.19865435,-86.65241143,5.60E-06
36.19865435,-86.65223176,5.67E-06
36.19865435,-86.6520521,5.40E-06
36.19865435,-86.65187244,5.25E-06
36.19865435,-86.65169277,6.77E-06
36.19865435,-86.65151311,5.63E-06
