Latitude,Longitude,DoseRate_R_hr
36.21721003,-86.61719747,6.60E-06
36.21721003,-86.6170178,6.31E-06
36.21721003,-86.61683814,5.89E-06
36.21721003,-86.61665848,5.78E-06
36.21721003,-86.61647881,5.85E-06
36.21721003,-86.61629915,5.95E-06
36.21721003,-86.61611949,6.78E-06
36.21721003,-86.61593982,6.59E-06
36.21721003,-86.61576016,5.35E-06
36.21721003,-86.6155805,5.49E-06
36.21721003,-86.61540084,5.75E-06
36.21721003,-86.61522117,5.47E-06
36.21721003,-86.61504151,6.08E-06
36.21721003,-86.61486185,6.73E-06
36.21721003,-86.61468218,6.19E-06
36.21721003,-86.61450252,6.52E-06
36.21721003,-86.61432286,6.69E-06
36.21721003,-86.61414319,6.43E-06
36.21721003,-86.61396353,6.48E-06
36.21721003,-86.61378387,5.94E-06
36.21721003,-86.61360421,6.15E-06
36.21721003,-86.61342454,5.71E-06
36.21721003,-86.61324488,6.16E-06
36.21721003,-86.61306522,5.17E-06
36.21721003,-86.61288555,6.04E-06
36.21721003,-86.61270589,5.19E-06
36.21721003,-86.61252623,5.92E-06
36.21721003,-86.61234656,6.37E-06
36.21721003,-86.6121669,5.59E-06
36.21721003,-86.61198724,5.89E-06
36.21721003,-86.61180757,6.74E-06
36.21721003,-86.61162791,6.25E-06
36.21721003,-86.61144825,5.72E-06
36.21721003,-86.61126859,5.53E-06
36.21721003,-86.61108892,6.51E-06
36.21721003,-86.61090926,6.10E-06
36.21721003,-86.6107296,5.78E-06
36.21721003,-86.61054993,6.16E-06
36.21721003,-86.61037027,5.86E-06
36.21721003,-86.61019061,6.44E-06
36.21721003,-86.61001094,5.98E-06
36.21721003,-86.60983128,6.37E-06
36.21721003,-86.60965162,6.02E-06
36.21721003,-86.60947195,5.83E-06
36.21721003,-86.60929229,6.99E-06
36.21721003,-86.60911263,5.85E-06
36.21721003,-86.60893297,6.43E-06
36.21721003,-86.6087533,5.86E-06
36.21721003,-86.60857364,5.94E-06
36.21721003,-86.60839398,5.12E-06
36.21721003,-86.60821431,6.07E-06
36.21721003,-86.60803465,5.62E-06
36.21721003,-86.60785499,6.18E-06
36.21721003,-86.60767532,5.97E-06
36.21721003,-86.60749566,6.79E-06
36.21721003,-86.607316,6.20E-06
36.21721003,-86.60713634,5.65E-06
36.21721003,-86.60695667,6.07E-06
36.21721003,-86.60677701,6.51E-06
36.21721003,-86.60659735,5.93E-06
36.21721003,-86.60641768,6.24E-06
36.21721003,-86.60623802,6.59E-06
36.21721003,-86.60605836,6.02E-06
36.21721003,-86.60587869,6.80E-06
36.21721003,-86.60569903,5.21E-06
36.21721003,-86.60551937,5.29E-06
36.21721003,-86.6053397,5.80E-06
36.21721003,-86.60516004,5.89E-06
36.21721003,-86.60498038,5.61E-06
36.21721003,-86.60480072,6.16E-06
36.21721003,-86.60462105,6.39E-06
36.21721003,-86.60444139,6.69E-06
36.21721003,-86.60426173,5.64E-06
36.21721003,-86.60408206,5.75E-06
36.21721003,-86.6039024,6.02E-06
36.21721003,-86.60372274,6.13E-06
36.21721003,-86.60354307,5.47E-06
36.21721003,-86.60336341,5.92E-06
36.21721003,-86.60318375,5.97E-06
36.21721003,-86.60300408,6.24E-06
36.21721003,-86.60282442,6.75E-06
36.21721003,-86.60264476,6.01E-06
36.21721003,-86.6024651,6.59E-06
36.21721003,-86.60228543,6.45E-06
36.21721003,-86.60210577,5.27E-06
36.21721003,-86.60192611,5.69E-06
36.21721003,-86.60174644,5.96E-06
36.21721003,-86.60156678,5.88E-06
36.21721003,-86.60138712,6.04E-06
36.21721003,-86.60120745,6.34E-06
36.21721003,-86.60102779,5.90E-06
36.21721003,-86.60084813,5.98E-06
36.21721003,-86.60066847,5.88E-06
36.21721003,-86.6004888,5.25E-06
36.21721003,-86.60030914,6.26E-06
36.21721003,-86.60012948,6.66E-06
36.21721003,-86.59994981,6.18E-06
36.21721003,-86.59977015,5.78E-06
36.21721003,-86.59959049,6.50E-06
36.21721003,-86.59941082,5.58E-06
36.21721003,-86.59923116,6.81E-06
36.21721003,-86.5990515,5.79E-06
36.21721003,-86.59887183,6.24E-06
36.21721003,-86.59869217,5.54E-06
36.21721003,-86.59851251,6.25E-06
36.21721003,-86.59833285,5.42E-06
36.21721003,-86.59815318,5.28E-06
36.21721003,-86.59797352,5.76E-06
36.21721003,-86.59779386,6.78E-06
36.21721003,-86.59761419,6.44E-06
36.21721003,-86.59743453,6.12E-06
36.21721003,-86.59725487,6.83E-06
36.21721003,-86.5970752,6.51E-06
36.21721003,-86.59689554,5.91E-06
36.21721003,-86.59671588,5.91E-06
36.21721003,-86.59653621,5.92E-06
36.21721003,-86.59635655,6.56E-06
36.21721003,-86.59617689,5.54E-06
36.21721003,-86.59599723,6.69E-06
36.21721003,-86.59581756,6.37E-06
36.21721003,-86.5956379,6.39E-06
36.21721003,-86.59545824,5.40E-06
36.21721003,-86.59527857,5.48E-06
36.21721003,-86.59509891,5.63E-06
36.21721003,-86.59491925,5.45E-06
36.21721003,-86.59473958,5.84E-06
36.21721003,-86.59455992,6.21E-06
36.21721003,-86.59438026,6.15E-06
36.21735498,-86.61719747,6.59E-06
36.21735498,-86.6170178,5.30E-06
36.21735498,-86.61683814,5.76E-06
36.21735498,-86.61665848,6.03E-06
36.21735498,-86.61647881,5.30E-06
36.21735498,-86.61629915,6.17E-06
36.21735498,-86.61611949,5.63E-06
36.21735498,-86.61593982,6.52E-06
36.21735498,-86.61576016,6.14E-06
36.21735498,-86.6155805,5.98E-06
36.21735498,-86.61540084,5.92E-06
36.21735498,-86.61522117,6.01E-06
36.21735498,-86.61504151,6.61E-06
36.21735498,-86.61486185,5.62E-06
36.21735498,-86.61468218,5.28E-06
36.21735498,-86.61450252,6.42E-06
36.21735498,-86.61432286,6.65E-06
36.21735498,-86.61414319,5.52E-06
36.21735498,-86.61396353,5.78E-06
36.21735498,-86.61378387,5.67E-06
36.21735498,-86.61360421,5.57E-06
36.21735498,-86.61342454,6.62E-06
36.21735498,-86.61324488,6.15E-06
36.21735498,-86.61306522,6.70E-06
36.21735498,-86.61288555,5.78E-06
36.21735498,-86.61270589,6.43E-06
36.21735498,-86.61252623,5.57E-06
36.21735498,-86.61234656,6.23E-06
36.21735498,-86.6121669,5.15E-06
36.21735498,-86.61198724,6.38E-06
36.21735498,-86.61180757,6.01E-06
36.21735498,-86.61162791,6.60E-06
36.21735498,-86.61144825,6.90E-06
36.21735498,-86.61126859,6.27E-06
36.21735498,-86.61108892,6.82E-06
36.21735498,-86.61090926,6.20E-06
36.21735498,-86.6107296,5.65E-06
36.21735498,-86.61054993,5.92E-06
36.21735498,-86.61037027,5.52E-06
36.21735498,-86.61019061,6.41E-06
36.21735498,-86.61001094,6.38E-06
36.21735498,-86.60983128,5.79E-06
36.21735498,-86.60965162,5.99E-06
36.21735498,-86.60947195,6.81E-06
36.21735498,-86.60929229,6.25E-06
36.21735498,-86.60911263,6.88E-06
36.21735498,-86.60893297,5.57E-06
36.21735498,-86.6087533,5.27E-06
36.21735498,-86.60857364,5.66E-06
36.21735498,-86.60839398,6.57E-06
36.21735498,-86.60821431,5.52E-06
36.21735498,-86.60803465,6.42E-06
36.21735498,-86.60785499,6.74E-06
36.21735498,-86.60767532,5.97E-06
36.21735498,-86.60749566,6.42E-06
36.21735498,-86.607316,6.57E-06
36.21735498,-86.60713634,5.91E-06
36.21735498,-86.60695667,6.52E-06
36.21735498,-86.60677701,6.70E-06
36.21735498,-86.60659735,5.61E-06
36.21735498,-86.60641768,6.07E-06
36.21735498,-86.60623802,6.08E-06
36.21735498,-86.60605836,5.78E-06
36.21735498,-86.60587869,6.57E-06
36.21735498,-86.60569903,6.18E-06
36.21735498,-86.60551937,6.61E-06
36.21735498,-86.6053397,6.45E-06
36.21735498,-86.60516004,5.29E-06
36.21735498,-86.60498038,6.46E-06
36.21735498,-86.60480072,5.28E-06
36.21735498,-86.60462105,6.34E-06
36.21735498,-86.60444139,6.08E-06
36.21735498,-86.60426173,5.85E-06
36.21735498,-86.60408206,6.09E-06
36.21735498,-86.6039024,6.09E-06
36.21735498,-86.60372274,6.17E-06
36.21735498,-86.60354307,6.18E-06
36.21735498,-86.60336341,5.80E-06
36.21735498,-86.60318375,6.01E-06
36.21735498,-86.60300408,5.61E-06
36.21735498,-86.60282442,6.34E-06
36.21735498,-86.60264476,6.35E-06
36.21735498,-86.6024651,6.14E-06
36.21735498,-86.60228543,6.28E-06
36.21735498,-86.60210577,6.65E-06
36.21735498,-86.60192611,6.18E-06
36.21735498,-86.60174644,7.00E-06
36.21735498,-86.60156678,6.08E-06
36.21735498,-86.60138712,6.21E-06
36.21735498,-86.60120745,6.18E-06
36.21735498,-86.60102779,5.23E-06
36.21735498,-86.60084813,5.79E-06
36.21735498,-86.60066847,6.19E-06
36.21735498,-86.6004888,5.61E-06
36.21735498,-86.60030914,5.48E-06
36.21735498,-86.60012948,6.60E-06
36.21735498,-86.59994981,6.31E-06
36.21735498,-86.59977015,5.98E-06
36.21735498,-86.59959049,6.00E-06
36.21735498,-86.59941082,5.60E-06
36.21735498,-86.59923116,6.43E-06
36.21735498,-86.5990515,6.54E-06
36.21735498,-86.59887183,6.82E-06
36.21735498,-86.59869217,7.02E-06
36.21735498,-86.59851251,6.30E-06
36.21735498,-86.59833285,5.82E-06
36.21735498,-86.59815318,6.61E-06
36.21735498,-86.59797352,6.10E-06
36.21735498,-86.59779386,5.44E-06
36.21735498,-86.59761419,6.72E-06
36.21735498,-86.59743453,6.67E-06
36.21735498,-86.59725487,6.23E-06
36.21735498,-86.5970752,5.53E-06
36.21735498,-86.59689554,6.31E-06
36.21735498,-86.59671588,6.02E-06
36.21735498,-86.59653621,5.82E-06
36.21735498,-86.59635655,5.22E-06
36.21735498,-86.59617689,5.96E-06
36.21735498,-86.59599723,5.43E-06
36.21735498,-86.59581756,5.80E-06
36.21735498,-86.5956379,6.11E-06
36.21735498,-86.59545824,6.06E-06
36.21735498,-86.59527857,5.97E-06
36.21735498,-86.59509891,6.20E-06
36.21735498,-86.59491925,6.45E-06
36.21735498,-86.59473958,6.58E-06
36.21735498,-86.59455992,6.19E-06
36.21735498,-86.59438026,5.80E-06
36.21749993,-86.61719747,5.73E-06
36.21749993,-86.6170178,5.56E-06
36.21749993,-86.61683814,5.94E-06
36.21749993,-86.61665848,6.63E-06
36.21749993,-86.61647881,6.41E-06
36.21749993,-86.61629915,6.39E-06
36.21749993,-86.61611949,6.14E-06
36.21749993,-86.61593982,6.07E-06
36.21749993,-86.61576016,5.66E-06
36.21749993,-86.6155805,5.49E-06
36.21749993,-86.61540084,6.01E-06
36.21749993,-86.61522117,5.91E-06
36.21749993,-86.61504151,6.50E-06
36.21749993,-86.61486185,7.02E-06
36.21749993,-86.61468218,5.57E-06
36.21749993,-86.61450252,6.03E-06
36.21749993,-86.61432286,6.38E-06
36.21749993,-86.61414319,6.39E-06
36.21749993,-86.61396353,6.15E-06
36.21749993,-86.61378387,5.48E-06
36.21749993,-86.61360421,5.66E-06
36.21749993,-86.61342454,5.90E-06
36.21749993,-86.61324488,6.22E-06
36.21749993,-86.61306522,6.27E-06
36.21749993,-86.61288555,5.64E-06
36.21749993,-86.61270589,6.21E-06
36.21749993,-86.61252623,5.73E-06
36.21749993,-86.61234656,6.16E-06
36.21749993,-86.6121669,6.08E-06
36.21749993,-86.61198724,6.60E-06
36.21749993,-86.61180757,5.87E-06
36.21749993,-86.61162791,5.94E-06
36.21749993,-86.61144825,5.43E-06
36.21749993,-86.61126859,5.95E-06
36.21749993,-86.61108892,6.21E-06
36.21749993,-86.61090926,5.96E-06
36.21749993,-86.6107296,6.18E-06
36.21749993,-86.61054993,5.81E-06
36.21749993,-86.61037027,5.75E-06
36.21749993,-86.61019061,6.23E-06
36.21749993,-86.61001094,5.65E-06
36.21749993,-86.60983128,5.99E-06
36.21749993,-86.60965162,6.29E-06
36.21749993,-86.60947195,6.01E-06
36.21749993,-86.60929229,5.87E-06
36.21749993,-86.60911263,5.17E-06
36.21749993,-86.60893297,6.66E-06
36.21749993,-86.6087533,6.34E-06
36.21749993,-86.60857364,5.20E-06
36.21749993,-86.60839398,6.03E-06
36.21749993,-86.60821431,6.49E-06
36.21749993,-86.60803465,5.73E-06
36.21749993,-86.60785499,6.22E-06
36.21749993,-86.60767532,5.44E-06
36.21749993,-86.60749566,6.71E-06
36.21749993,-86.607316,6.52E-06
36.21749993,-86.60713634,6.72E-06
36.21749993,-86.60695667,6.43E-06
36.21749993,-86.60677701,6.29E-06
36.21749993,-86.60659735,5.60E-06
36.21749993,-86.60641768,5.55E-06
36.21749993,-86.60623802,5.18E-06
36.21749993,-86.60605836,5.53E-06
36.21749993,-86.60587869,5.55E-06
36.21749993,-86.60569903,6.66E-06
36.21749993,-86.60551937,6.38E-06
36.21749993,-86.6053397,5.58E-06
36.21749993,-86.60516004,6.76E-06
36.21749993,-86.60498038,5.55E-06
36.21749993,-86.60480072,6.05E-06
36.21749993,-86.60462105,6.60E-06
36.21749993,-86.60444139,5.89E-06
36.21749993,-86.60426173,6.33E-06
36.21749993,-86.60408206,6.20E-06
36.21749993,-86.6039024,6.23E-06
36.21749993,-86.60372274,6.70E-06
36.21749993,-86.60354307,5.57E-06
36.21749993,-86.60336341,5.56E-06
36.21749993,-86.60318375,5.71E-06
36.21749993,-86.60300408,6.05E-06
36.21749993,-86.60282442,5.37E-06
36.21749993,-86.60264476,5.86E-06
36.21749993,-86.6024651,6.22E-06
36.21749993,-86.60228543,5.21E-06
36.21749993,-86.60210577,5.83E-06
36.21749993,-86.60192611,5.74E-06
36.21749993,-86.60174644,5.77E-06
36.21749993,-86.60156678,5.62E-06
36.21749993,-86.60138712,6.02E-06
36.21749993,-86.60120745,6.45E-06
36.21749993,-86.60102779,5.98E-06
36.21749993,-86.60084813,5.27E-06
36.21749993,-86.60066847,5.49E-06
36.21749993,-86.6004888,5.84E-06
36.21749993,-86.60030914,5.94E-06
36.21749993,-86.60012948,5.74E-06
36.21749993,-86.59994981,5.76E-06
36.21749993,-86.59977015,5.84E-06
36.21749993,-86.59959049,6.02E-06
36.21749993,-86.59941082,6.85E-06
36.21749993,-86.59923116,5.64E-06
36.21749993,-86.5990515,5.95E-06
36.21749993,-86.59887183,6.68E-06
36.21749993,-86.59869217,5.60E-06
36.21749993,-86.59851251,5.55E-06
36.21749993,-86.59833285,6.30E-06
36.21749993,-86.59815318,6.16E-06
36.21749993,-86.59797352,5.85E-06
36.21749993,-86.59779386,5.48E-06
36.21749993,-86.59761419,6.03E-06
36.21749993,-86.59743453,5.58E-06
36.21749993,-86.59725487,5.39E-06
36.21749993,-86.5970752,6.08E-06
36.21749993,-86.59689554,6.57E-06
36.21749993,-86.59671588,6.50E-06
36.21749993,-86.59653621,6.56E-06
36.21749993,-86.59635655,6.98E-06
36.21749993,-86.59617689,6.77E-06
36.21749993,-86.59599723,6.15E-06
36.21749993,-86.59581756,6.42E-06
36.21749993,-86.5956379,5.86E-06
36.21749993,-86.59545824,5.41E-06
36.21749993,-86.59527857,6.41E-06
36.21749993,-86.59509891,6.41E-06
36.21749993,-86.59491925,5.79E-06
36.21749993,-86.59473958,5.57E-06
36.21749993,-86.59455992,5.93E-06
36.21749993,-86.59438026,6.81E-06
36.21764488,-86.61719747,6.11E-06
36.21764488,-86.6170178,5.45E-06
36.21764488,-86.61683814,5.57E-06
36.21764488,-86.61665848,6.44E-06
36.21764488,-86.61647881,5.43E-06
36.21764488,-86.61629915,5.93E-06
36.21764488,-86.61611949,6.00E-06
36.21764488,-86.61593982,6.71E-06
36.21764488,-86.61576016,5.70E-06
36.21764488,-86.6155805,5.63E-06
36.21764488,-86.61540084,5.71E-06
36.21764488,-86.61522117,6.52E-06
36.21764488,-86.61504151,6.91E-06
36.21764488,-86.61486185,6.20E-06
36.21764488,-86.61468218,6.30E-06
36.21764488,-86.61450252,6.30E-06
36.21764488,-86.61432286,6.34E-06
36.21764488,-86.61414319,5.65E-06
36.21764488,-86.61396353,5.53E-06
36.21764488,-86.61378387,6.72E-06
36.21764488,-86.61360421,5.19E-06
36.21764488,-86.61342454,6.29E-06
36.21764488,-86.61324488,6.06E-06
36.21764488,-86.61306522,5.82E-06
36.21764488,-86.61288555,5.19E-06
36.21764488,-86.61270589,6.21E-06
36.21764488,-86.61252623,5.79E-06
36.21764488,-86.61234656,6.19E-06
36.21764488,-86.6121669,5.57E-06
36.21764488,-86.61198724,6.49E-06
36.21764488,-86.61180757,6.45E-06
36.21764488,-86.61162791,6.26E-06
36.21764488,-86.61144825,6.35E-06
36.21764488,-86.61126859,5.62E-06
36.21764488,-86.61108892,5.93E-06
36.21764488,-86.61090926,5.37E-06
36.21764488,-86.6107296,5.69E-06
36.21764488,-86.61054993,5.99E-06
36.21764488,-86.61037027,6.19E-06
36.21764488,-86.61019061,5.67E-06
36.21764488,-86.61001094,5.56E-06
36.21764488,-86.60983128,6.71E-06
36.21764488,-86.60965162,6.34E-06
36.21764488,-86.60947195,6.05E-06
36.21764488,-86.60929229,5.41E-06
36.21764488,-86.60911263,5.76E-06
36.21764488,-86.60893297,6.35E-06
36.21764488,-86.6087533,5.63E-06
36.21764488,-86.60857364,6.44E-06
36.21764488,-86.60839398,5.91E-06
