Latitude,Longitude,DoseRate_R_hr
36.29109913,-86.73164283,5.14E-06
36.29109913,-86.73146317,6.59E-06
36.29109913,-86.73128351,5.86E-06
36.29109913,-86.73110384,5.50E-06
36.29109913,-86.73092418,6.48E-06
36.29109913,-86.73074452,5.48E-06
36.29109913,-86.73056486,5.70E-06
36.29109913,-86.73038519,5.50E-06
36.29109913,-86.73020553,5.67E-06
36.29109913,-86.73002587,6.14E-06
36.29109913,-86.7298462,5.86E-06
36.29109913,-86.72966654,5.96E-06
36.29109913,-86.72948688,6.18E-06
36.29109913,-86.72930721,5.91E-06
36.29109913,-86.72912755,5.33E-06
36.29109913,-86.72894789,6.32E-06
36.29109913,-86.72876822,5.41E-06
36.29109913,-86.72858856,5.89E-06
36.29109913,-86.7284089,5.79E-06
36.29109913,-86.72822924,5.73E-06
36.29109913,-86.72804957,6.20E-06
36.29109913,-86.72786991,5.80E-06
36.29109913,-86.72769025,5.53E-06
36.29109913,-86.72751058,5.50E-06
36.29109913,-86.72733092,6.75E-06
36.29109913,-86.72715126,6.13E-06
36.29109913,-86.72697159,6.02E-06
36.29109913,-86.72679193,6.21E-06
36.29109913,-86.72661227,6.64E-06
36.29109913,-86.7264326,6.49E-06
36.29109913,-86.72625294,5.84E-06
36.29109913,-86.72607328,6.18E-06
36.29109913,-86.72589362,5.34E-06
36.29109913,-86.72571395,5.71E-06
36.29109913,-86.72553429,5.51E-06
36.29109913,-86.72535463,6.29E-06
36.29109913,-86.72517496,6.59E-06
36.29109913,-86.7249953,6.36E-06
36.29109913,-86.72481564,5.40E-06
36.29109913,-86.72463597,5.30E-06
36.29109913,-86.72445631,6.30E-06
36.29109913,-86.72427665,6.21E-06
36.29109913,-86.72409699,6.35E-06
36.29109913,-86.72391732,6.40E-06
36.29109913,-86.72373766,5.78E-06
36.29109913,-86.723558,6.40E-06
36.29109913,-86.72337833,5.83E-06
36.29109913,-86.72319867,6.73E-06
36.29109913,-86.72301901,6.51E-06
36.29109913,-86.72283934,5.69E-06
36.29109913,-86.72265968,5.79E-06
36.29109913,-86.72248002,6.19E-06
36.29109913,-86.72230035,5.23E-06
36.29109913,-86.72212069,5.48E-06
