Latitude,Longitude,DoseRate_mR_hr
32.29443125,-110.8622064,5.64E-03
32.29443125,-110.8620267,6.18E-03
32.29443125,-110.861847,6.24E-03
32.29443125,-110.8616674,6.88E-03
32.29443125,-110.8614877,5.53E-03
32.29443125,-110.861308,5.46E-03
32.29443125,-110.8611284,5.73E-03
32.29443125,-110.8609487,5.40E-03
32.29443125,-110.8607691,6.66E-03
32.29443125,-110.8605894,5.76E-03
32.29443125,-110.8604097,5.40E-03
32.29443125,-110.8602301,5.87E-03
32.29443125,-110.8600504,6.14E-03
32.29443125,-110.8598707,5.13E-03
32.29443125,-110.8596911,5.70E-03
32.29443125,-110.8595114,5.31E-03
32.29443125,-110.8593318,5.95E-03
32.29443125,-110.8591521,6.17E-03
32.29443125,-110.8589724,5.81E-03
32.29443125,-110.8587928,6.04E-03
32.29443125,-110.8586131,6.00E-03
32.29443125,-110.8584334,5.35E-03
32.29443125,-110.8582538,5.28E-03
32.29443125,-110.8580741,5.95E-03
32.29443125,-110.8578945,6.50E-03
32.29443125,-110.8577148,5.68E-03
32.29443125,-110.8575351,6.34E-03
32.29443125,-110.8573555,5.84E-03
32.29443125,-110.8571758,5.76E-03
32.29443125,-110.8569961,5.80E-03
32.29443125,-110.8568165,6.42E-03
32.29443125,-110.8566368,5.68E-03
32.29443125,-110.8564571,6.48E-03
32.29443125,-110.8562775,5.78E-03
32.29443125,-110.8560978,6.33E-03
32.29443125,-110.8559182,6.48E-03
32.29443125,-110.8557385,5.32E-03
32.29443125,-110.8555588,6.06E-03
32.29443125,-110.8553792,6.24E-03
32.29443125,-110.8551995,5.92E-03
32.29443125,-110.8550198,6.85E-03
32.29443125,-110.8548402,5.48E-03
32.29443125,-110.8546605,6.15E-03
32.29443125,-110.8544809,6.74E-03
32.29443125,-110.8543012,5.24E-03
32.29443125,-110.8541215,6.41E-03
32.29443125,-110.8539419,5.59E-03
32.29443125,-110.8537622,6.16E-03
32.29443125,-110.8535825,6.22E-03
32.29443125,-110.8534029,5.57E-03
32.29443125,-110.8532232,5.84E-03
32.29443125,-110.8530435,5.15E-03
32.29443125,-110.8528639,5.53E-03
32.29443125,-110.8526842,5.98E-03
32.29443125,-110.8525046,5.29E-03
32.29443125,-110.8523249,6.20E-03
32.29443125,-110.8521452,5.43E-03
32.29443125,-110.8519656,6.37E-03
32.29443125,-110.8517859,6.02E-03
32.29443125,-110.8516062,6.14E-03
32.29443125,-110.8514266,6.44E-03
32.29443125,-110.8512469,6.23E-03
32.29443125,-110.8510673,5.24E-03
32.29443125,-110.8508876,6.39E-03
32.29443125,-110.8507079,5.54E-03
32.29443125,-110.8505283,5.92E-03
32.29443125,-110.8503486,6.22E-03
32.29443125,-110.8501689,6.30E-03
32.29443125,-110.8499893,5.37E-03
32.29443125,-110.8498096,6.53E-03
32.29443125,-110.84963,5.92E-03
32.29443125,-110.8494503,6.85E-03
32.29443125,-110.8492706,5.27E-03
32.29443125,-110.849091,6.17E-03
32.29443125,-110.8489113,6.48E-03
32.29443125,-110.8487316,5.72E-03
32.29458312,-110.8622064,5.28E-03
32.29458312,-110.8620267,5.66E-03
32.29458312,-110.861847,5.56E-03
32.29458312,-110.8616674,6.75E-03
32.29458312,-110.8614877,6.61E-03
32.29458312,-110.861308,6.33E-03
32.29458312,-110.8611284,5.67E-03
32.29458312,-110.8609487,5.80E-03
32.29458312,-110.8607691,6.17E-03
32.29458312,-110.8605894,6.78E-03
32.29458312,-110.8604097,5.64E-03
32.29458312,-110.8602301,5.98E-03
32.29458312,-110.8600504,6.16E-03
32.29458312,-110.8598707,5.73E-03
32.29458312,-110.8596911,6.39E-03
32.29458312,-110.8595114,5.71E-03
32.29458312,-110.8593318,6.05E-03
32.29458312,-110.8591521,6.19E-03
32.29458312,-110.8589724,5.76E-03
32.29458312,-110.8587928,5.64E-03
32.29458312,-110.8586131,6.12E-03
32.29458312,-110.8584334,6.17E-03
32.29458312,-110.8582538,6.26E-03
32.29458312,-110.8580741,5.99E-03
32.29458312,-110.8578945,5.75E-03
32.29458312,-110.8577148,6.50E-03
32.29458312,-110.8575351,5.24E-03
32.29458312,-110.8573555,5.67E-03
32.29458312,-110.8571758,5.95E-03
32.29458312,-110.8569961,6.31E-03
32.29458312,-110.8568165,5.85E-03
32.29458312,-110.8566368,5.55E-03
32.29458312,-110.8564571,5.71E-03
32.29458312,-110.8562775,6.38E-03
32.29458312,-110.8560978,6.45E-03
32.29458312,-110.8559182,6.10E-03
32.29458312,-110.8557385,5.99E-03
