Latitude,Longitude,DoseRate_mR_hr
32.30597276,-110.8622064,6.13E-03
32.30597276,-110.8620267,6.10E-03
32.30597276,-110.861847,6.05E-03
32.30597276,-110.8616674,6.57E-03
32.30597276,-110.8614877,5.73E-03
32.30597276,-110.861308,6.05E-03
32.30597276,-110.8611284,6.36E-03
32.30597276,-110.8609487,6.76E-03
32.30597276,-110.8607691,6.25E-03
32.30597276,-110.8605894,5.43E-03
32.30597276,-110.8604097,5.35E-03
32.30597276,-110.8602301,5.57E-03
32.30597276,-110.8600504,6.46E-03
32.30597276,-110.8598707,5.36E-03
32.30597276,-110.8596911,5.16E-03
32.30597276,-110.8595114,6.15E-03
32.30597276,-110.8593318,6.59E-03
32.30597276,-110.8591521,5.64E-03
32.30597276,-110.8589724,6.02E-03
32.30597276,-110.8587928,6.54E-03
32.30597276,-110.8586131,6.00E-03
32.30597276,-110.8584334,6.00E-03
32.30597276,-110.8582538,5.81E-03
32.30597276,-110.8580741,6.57E-03
32.30597276,-110.8578945,5.40E-03
32.30597276,-110.8577148,5.65E-03
32.30597276,-110.8575351,6.42E-03
32.30597276,-110.8573555,6.39E-03
32.30597276,-110.8571758,5.84E-03
32.30597276,-110.8569961,5.53E-03
32.30597276,-110.8568165,5.80E-03
32.30597276,-110.8566368,5.92E-03
32.30597276,-110.8564571,6.89E-03
32.30597276,-110.8562775,6.09E-03
32.30597276,-110.8560978,6.45E-03
32.30597276,-110.8559182,5.90E-03
32.30597276,-110.8557385,5.61E-03
32.30597276,-110.8555588,5.94E-03
32.30597276,-110.8553792,6.55E-03
32.30597276,-110.8551995,6.45E-03
32.30597276,-110.8550198,5.42E-03
32.30597276,-110.8548402,5.68E-03
32.30597276,-110.8546605,6.23E-03
32.30597276,-110.8544809,5.75E-03
32.30597276,-110.8543012,6.30E-03
32.30597276,-110.8541215,6.76E-03
32.30597276,-110.8539419,5.43E-03
32.30597276,-110.8537622,6.24E-03
32.30597276,-110.8535825,5.74E-03
32.30597276,-110.8534029,5.98E-03
32.30597276,-110.8532232,5.46E-03
32.30597276,-110.8530435,6.21E-03
32.30597276,-110.8528639,7.02E-03
32.30597276,-110.8526842,5.77E-03
32.30597276,-110.8525046,5.94E-03
32.30597276,-110.8523249,6.10E-03
32.30597276,-110.8521452,6.64E-03
32.30597276,-110.8519656,6.14E-03
32.30597276,-110.8517859,5.48E-03
32.30597276,-110.8516062,6.55E-03
32.30597276,-110.8514266,6.60E-03
32.30597276,-110.8512469,5.79E-03
