Latitude,Longitude,DoseRate_mR_hr
32.30597276,-110.9302987,6.40E-03
32.30597276,-110.930119,6.02E-03
32.30597276,-110.9299393,5.42E-03
32.30597276,-110.9297597,6.34E-03
32.30597276,-110.92958,5.92E-03
32.30597276,-110.9294003,5.95E-03
32.30597276,-110.9292207,6.42E-03
32.30597276,-110.929041,5.79E-03
32.30597276,-110.9288614,6.10E-03
32.30597276,-110.9286817,5.30E-03
32.30597276,-110.928502,5.71E-03
32.30597276,-110.9283224,6.54E-03
32.30597276,-110.9281427,6.05E-03
32.30597276,-110.927963,6.70E-03
32.30597276,-110.9277834,5.86E-03
32.30597276,-110.9276037,5.37E-03
32.30597276,-110.9274241,6.14E-03
32.30597276,-110.9272444,6.12E-03
32.30597276,-110.9270647,5.77E-03
32.30597276,-110.9268851,6.61E-03
32.30597276,-110.9267054,6.07E-03
32.30597276,-110.9265257,6.83E-03
32.30597276,-110.9263461,6.19E-03
32.30597276,-110.9261664,6.95E-03
32.30597276,-110.9259867,5.18E-03
32.30597276,-110.9258071,5.29E-03
32.30597276,-110.9256274,5.63E-03
32.30597276,-110.9254478,6.00E-03
32.30597276,-110.9252681,5.74E-03
32.30597276,-110.9250884,5.66E-03
32.30597276,-110.9249088,5.88E-03
32.30597276,-110.9247291,6.13E-03
32.30597276,-110.9245494,5.77E-03
32.30597276,-110.9243698,5.58E-03
32.30597276,-110.9241901,6.21E-03
32.30597276,-110.9240105,5.84E-03
32.30597276,-110.9238308,6.20E-03
32.30597276,-110.9236511,6.62E-03
32.30597276,-110.9234715,6.49E-03
32.30597276,-110.9232918,5.51E-03
32.30597276,-110.9231121,6.22E-03
32.30597276,-110.9229325,6.09E-03
32.30597276,-110.9227528,5.71E-03
32.30597276,-110.9225732,5.79E-03
32.30597276,-110.9223935,5.65E-03
32.30597276,-110.9222138,6.21E-03
32.30597276,-110.9220342,6.30E-03
32.30597276,-110.9218545,5.73E-03
32.30597276,-110.9216748,5.20E-03
32.30597276,-110.9214952,6.67E-03
32.30597276,-110.9213155,5.81E-03
32.30597276,-110.9211358,5.47E-03
32.30597276,-110.9209562,6.29E-03
32.30597276,-110.9207765,6.26E-03
32.30597276,-110.9205969,5.59E-03
32.30597276,-110.9204172,6.37E-03
32.30597276,-110.9202375,5.99E-03
32.30597276,-110.9200579,5.98E-03
32.30597276,-110.9198782,5.65E-03
32.30597276,-110.9196985,5.50E-03
32.30597276,-110.9195189,6.24E-03
32.30597276,-110.9193392,5.60E-03
32.30597276,-110.9191596,6.11E-03
32.30597276,-110.9189799,6.38E-03
32.30597276,-110.9188002,6.04E-03
32.30597276,-110.9186206,6.70E-03
32.30597276,-110.9184409,5.50E-03
32.30597276,-110.9182612,5.42E-03
32.30597276,-110.9180816,5.63E-03
32.30597276,-110.9179019,5.27E-03
32.30597276,-110.9177222,5.31E-03
32.30597276,-110.9175426,5.23E-03
32.30597276,-110.9173629,5.85E-03
32.30597276,-110.9171833,6.55E-03
32.30597276,-110.9170036,6.28E-03
32.30597276,-110.9168239,6.19E-03
32.30612461,-110.9302987,6.57E-03
32.30612461,-110.930119,6.27E-03
32.30612461,-110.9299393,5.72E-03
32.30612461,-110.9297597,5.86E-03
32.30612461,-110.92958,5.27E-03
32.30612461,-110.9294003,6.51E-03
32.30612461,-110.9292207,5.61E-03
32.30612461,-110.929041,5.40E-03
32.30612461,-110.9288614,5.74E-03
32.30612461,-110.9286817,6.15E-03
32.30612461,-110.928502,5.73E-03
32.30612461,-110.9283224,5.68E-03
32.30612461,-110.9281427,6.29E-03
32.30612461,-110.927963,6.39E-03
32.30612461,-110.9277834,6.29E-03
32.30612461,-110.9276037,5.81E-03
32.30612461,-110.9274241,5.55E-03
32.30612461,-110.9272444,6.32E-03
32.30612461,-110.9270647,6.22E-03
32.30612461,-110.9268851,6.31E-03
32.30612461,-110.9267054,5.73E-03
32.30612461,-110.9265257,5.65E-03
32.30612461,-110.9263461,5.56E-03
32.30612461,-110.9261664,6.12E-03
32.30612461,-110.9259867,6.38E-03
32.30612461,-110.9258071,5.84E-03
32.30612461,-110.9256274,6.57E-03
32.30612461,-110.9254478,6.78E-03
32.30612461,-110.9252681,5.96E-03
32.30612461,-110.9250884,6.29E-03
32.30612461,-110.9249088,6.54E-03
32.30612461,-110.9247291,6.05E-03
32.30612461,-110.9245494,6.00E-03
32.30612461,-110.9243698,6.57E-03
32.30612461,-110.9241901,6.35E-03
32.30612461,-110.9240105,5.81E-03
32.30612461,-110.9238308,5.64E-03
32.30612461,-110.9236511,6.36E-03
32.30612461,-110.9234715,6.01E-03
32.30612461,-110.9232918,6.85E-03
32.30612461,-110.9231121,5.83E-03
32.30612461,-110.9229325,6.14E-03
32.30612461,-110.9227528,6.10E-03
32.30612461,-110.9225732,5.25E-03
32.30612461,-110.9223935,5.27E-03
32.30612461,-110.9222138,5.76E-03
32.30612461,-110.9220342,6.14E-03
32.30612461,-110.9218545,5.77E-03
32.30612461,-110.9216748,5.76E-03
32.30612461,-110.9214952,6.18E-03
32.30612461,-110.9213155,5.49E-03
32.30612461,-110.9211358,6.32E-03
32.30612461,-110.9209562,6.78E-03
32.30612461,-110.9207765,5.81E-03
32.30612461,-110.9205969,6.18E-03
32.30612461,-110.9204172,6.42E-03
32.30612461,-110.9202375,5.51E-03
32.30612461,-110.9200579,6.00E-03
32.30612461,-110.9198782,5.31E-03
32.30612461,-110.9196985,6.86E-03
32.30612461,-110.9195189,6.30E-03
32.30612461,-110.9193392,5.37E-03
32.30612461,-110.9191596,5.69E-03
32.30612461,-110.9189799,5.77E-03
32.30612461,-110.9188002,5.89E-03
32.30612461,-110.9186206,6.28E-03
32.30612461,-110.9184409,6.13E-03
32.30612461,-110.9182612,6.32E-03
32.30612461,-110.9180816,6.05E-03
32.30612461,-110.9179019,5.84E-03
32.30612461,-110.9177222,6.29E-03
32.30612461,-110.9175426,6.47E-03
32.30612461,-110.9173629,5.54E-03
32.30612461,-110.9171833,6.33E-03
32.30612461,-110.9170036,6.13E-03
32.30612461,-110.9168239,5.95E-03
32.30627646,-110.9302987,6.51E-03
32.30627646,-110.930119,5.75E-03
32.30627646,-110.9299393,5.79E-03
32.30627646,-110.9297597,5.24E-03
32.30627646,-110.92958,6.02E-03
32.30627646,-110.9294003,6.50E-03
32.30627646,-110.9292207,5.27E-03
32.30627646,-110.929041,6.31E-03
32.30627646,-110.9288614,6.08E-03
32.30627646,-110.9286817,6.11E-03
32.30627646,-110.928502,5.25E-03
32.30627646,-110.9283224,6.51E-03
32.30627646,-110.9281427,5.34E-03
32.30627646,-110.927963,6.36E-03
32.30627646,-110.9277834,5.24E-03
32.30627646,-110.9276037,5.25E-03
32.30627646,-110.9274241,5.58E-03
32.30627646,-110.9272444,5.54E-03
32.30627646,-110.9270647,6.24E-03
32.30627646,-110.9268851,6.68E-03
32.30627646,-110.9267054,6.76E-03
32.30627646,-110.9265257,5.91E-03
32.30627646,-110.9263461,5.68E-03
32.30627646,-110.9261664,6.64E-03
32.30627646,-110.9259867,5.64E-03
32.30627646,-110.9258071,6.22E-03
32.30627646,-110.9256274,5.34E-03
32.30627646,-110.9254478,6.12E-03
32.30627646,-110.9252681,6.17E-03
32.30627646,-110.9250884,5.69E-03
32.30627646,-110.9249088,6.20E-03
32.30627646,-110.9247291,5.68E-03
32.30627646,-110.9245494,6.19E-03
32.30627646,-110.9243698,6.29E-03
32.30627646,-110.9241901,6.33E-03
32.30627646,-110.9240105,5.35E-03
32.30627646,-110.9238308,6.56E-03
32.30627646,-110.9236511,6.67E-03
32.30627646,-110.9234715,5.89E-03
32.30627646,-110.9232918,6.46E-03
32.30627646,-110.9231121,6.23E-03
32.30627646,-110.9229325,5.35E-03
32.30627646,-110.9227528,5.66E-03
32.30627646,-110.9225732,5.75E-03
32.30627646,-110.9223935,6.24E-03
32.30627646,-110.9222138,5.94E-03
32.30627646,-110.9220342,6.39E-03
32.30627646,-110.9218545,5.74E-03
32.30627646,-110.9216748,5.63E-03
32.30627646,-110.9214952,5.33E-03
32.30627646,-110.9213155,6.38E-03
32.30627646,-110.9211358,5.86E-03
32.30627646,-110.9209562,6.23E-03
32.30627646,-110.9207765,6.22E-03
32.30627646,-110.9205969,6.05E-03
32.30627646,-110.9204172,6.84E-03
32.30627646,-110.9202375,5.89E-03
32.30627646,-110.9200579,6.70E-03
32.30627646,-110.9198782,6.09E-03
32.30627646,-110.9196985,6.03E-03
32.30627646,-110.9195189,5.47E-03
32.30627646,-110.9193392,6.05E-03
32.30627646,-110.9191596,5.31E-03
32.30627646,-110.9189799,5.89E-03
32.30627646,-110.9188002,5.76E-03
32.30627646,-110.9186206,5.86E-03
32.30627646,-110.9184409,6.02E-03
32.30627646,-110.9182612,6.46E-03
32.30627646,-110.9180816,6.01E-03
32.30627646,-110.9179019,6.54E-03
32.30627646,-110.9177222,6.00E-03
32.30627646,-110.9175426,6.33E-03
32.30627646,-110.9173629,6.40E-03
32.30627646,-110.9171833,6.07E-03
32.30627646,-110.9170036,6.66E-03
32.30627646,-110.9168239,5.60E-03
32.30642832,-110.9302987,5.54E-03
32.30642832,-110.930119,6.51E-03
32.30642832,-110.9299393,6.84E-03
32.30642832,-110.9297597,6.70E-03
32.30642832,-110.92958,6.34E-03
32.30642832,-110.9294003,5.50E-03
32.30642832,-110.9292207,5.76E-03
32.30642832,-110.929041,6.02E-03
32.30642832,-110.9288614,5.84E-03
32.30642832,-110.9286817,6.06E-03
32.30642832,-110.928502,5.63E-03
32.30642832,-110.9283224,5.86E-03
32.30642832,-110.9281427,5.77E-03
32.30642832,-110.927963,5.26E-03
32.30642832,-110.9277834,5.47E-03
32.30642832,-110.9276037,5.75E-03
32.30642832,-110.9274241,5.92E-03
32.30642832,-110.9272444,5.31E-03
32.30642832,-110.9270647,6.03E-03
32.30642832,-110.9268851,6.66E-03
32.30642832,-110.9267054,5.67E-03
32.30642832,-110.9265257,5.68E-03
32.30642832,-110.9263461,5.58E-03
32.30642832,-110.9261664,5.77E-03
32.30642832,-110.9259867,6.31E-03
32.30642832,-110.9258071,6.83E-03
32.30642832,-110.9256274,5.95E-03
32.30642832,-110.9254478,6.46E-03
32.30642832,-110.9252681,6.32E-03
32.30642832,-110.9250884,6.55E-03
32.30642832,-110.9249088,5.43E-03
32.30642832,-110.9247291,6.88E-03
32.30642832,-110.9245494,6.60E-03
32.30642832,-110.9243698,6.24E-03
32.30642832,-110.9241901,5.16E-03
32.30642832,-110.9240105,6.52E-03
32.30642832,-110.9238308,5.93E-03
32.30642832,-110.9236511,5.80E-03
32.30642832,-110.9234715,6.05E-03
32.30642832,-110.9232918,5.46E-03
32.30642832,-110.9231121,5.82E-03
32.30642832,-110.9229325,5.66E-03
32.30642832,-110.9227528,5.58E-03
32.30642832,-110.9225732,6.12E-03
32.30642832,-110.9223935,6.25E-03
32.30642832,-110.9222138,6.38E-03
32.30642832,-110.9220342,6.18E-03
32.30642832,-110.9218545,5.97E-03
32.30642832,-110.9216748,6.25E-03
32.30642832,-110.9214952,5.35E-03
32.30642832,-110.9213155,6.41E-03
32.30642832,-110.9211358,5.75E-03
32.30642832,-110.9209562,6.78E-03
32.30642832,-110.9207765,5.34E-03
32.30642832,-110.9205969,5.84E-03
32.30642832,-110.9204172,5.28E-03
32.30642832,-110.9202375,5.75E-03
32.30642832,-110.9200579,6.12E-03
32.30642832,-110.9198782,6.45E-03
32.30642832,-110.9196985,6.26E-03
32.30642832,-110.9195189,6.05E-03
32.30642832,-110.9193392,6.52E-03
32.30642832,-110.9191596,5.66E-03
32.30642832,-110.9189799,5.39E-03
32.30642832,-110.9188002,6.01E-03
32.30642832,-110.9186206,6.15E-03
32.30642832,-110.9184409,5.64E-03
32.30642832,-110.9182612,6.01E-03
32.30642832,-110.9180816,6.34E-03
32.30642832,-110.9179019,6.02E-03
32.30642832,-110.9177222,6.45E-03
32.30642832,-110.9175426,5.50E-03
32.30642832,-110.9173629,6.53E-03
32.30642832,-110.9171833,6.35E-03
32.30642832,-110.9170036,6.70E-03
32.30642832,-110.9168239,6.02E-03
32.30658017,-110.9302987,5.88E-03
32.30658017,-110.930119,6.66E-03
32.30658017,-110.9299393,5.52E-03
32.30658017,-110.9297597,6.07E-03
32.30658017,-110.92958,6.90E-03
32.30658017,-110.9294003,5.87E-03
32.30658017,-110.9292207,5.48E-03
32.30658017,-110.929041,5.64E-03
32.30658017,-110.9288614,5.80E-03
32.30658017,-110.9286817,5.92E-03
32.30658017,-110.928502,6.73E-03
32.30658017,-110.9283224,5.70E-03
32.30658017,-110.9281427,6.26E-03
32.30658017,-110.927963,5.34E-03
32.30658017,-110.9277834,6.29E-03
32.30658017,-110.9276037,5.88E-03
32.30658017,-110.9274241,5.71E-03
32.30658017,-110.9272444,5.52E-03
32.30658017,-110.9270647,5.58E-03
32.30658017,-110.9268851,6.38E-03
32.30658017,-110.9267054,6.27E-03
32.30658017,-110.9265257,6.06E-03
32.30658017,-110.9263461,5.06E-03
32.30658017,-110.9261664,5.34E-03
32.30658017,-110.9259867,5.38E-03
32.30658017,-110.9258071,5.79E-03
32.30658017,-110.9256274,5.93E-03
32.30658017,-110.9254478,5.75E-03
32.30658017,-110.9252681,6.41E-03
32.30658017,-110.9250884,6.33E-03
32.30658017,-110.9249088,6.33E-03
32.30658017,-110.9247291,6.33E-03
32.30658017,-110.9245494,5.81E-03
32.30658017,-110.9243698,6.98E-03
32.30658017,-110.9241901,5.89E-03
32.30658017,-110.9240105,6.42E-03
32.30658017,-110.9238308,6.90E-03
32.30658017,-110.9236511,5.67E-03
32.30658017,-110.9234715,5.33E-03
32.30658017,-110.9232918,6.77E-03
32.30658017,-110.9231121,6.48E-03
32.30658017,-110.9229325,5.79E-03
32.30658017,-110.9227528,6.20E-03
32.30658017,-110.9225732,5.59E-03
32.30658017,-110.9223935,6.39E-03
32.30658017,-110.9222138,5.98E-03
32.30658017,-110.9220342,5.75E-03
32.30658017,-110.9218545,6.14E-03
32.30658017,-110.9216748,5.53E-03
32.30658017,-110.9214952,5.82E-03
32.30658017,-110.9213155,5.15E-03
32.30658017,-110.9211358,6.63E-03
32.30658017,-110.9209562,6.93E-03
32.30658017,-110.9207765,6.09E-03
32.30658017,-110.9205969,5.78E-03
32.30658017,-110.9204172,6.30E-03
32.30658017,-110.9202375,5.45E-03
32.30658017,-110.9200579,6.11E-03
32.30658017,-110.9198782,5.63E-03
32.30658017,-110.9196985,6.82E-03
32.30658017,-110.9195189,6.59E-03
32.30658017,-110.9193392,6.35E-03
32.30658017,-110.9191596,5.92E-03
32.30658017,-110.9189799,6.49E-03
32.30658017,-110.9188002,6.47E-03
32.30658017,-110.9186206,5.19E-03
32.30658017,-110.9184409,5.63E-03
32.30658017,-110.9182612,6.17E-03
32.30658017,-110.9180816,6.39E-03
32.30658017,-110.9179019,6.10E-03
32.30658017,-110.9177222,5.56E-03
32.30658017,-110.9175426,6.51E-03
32.30658017,-110.9173629,6.06E-03
32.30658017,-110.9171833,6.88E-03
32.30658017,-110.9170036,5.79E-03
32.30658017,-110.9168239,5.34E-03
32.30673202,-110.9302987,5.72E-03
32.30673202,-110.930119,5.53E-03
32.30673202,-110.9299393,6.47E-03
32.30673202,-110.9297597,6.73E-03
32.30673202,-110.92958,5.60E-03
32.30673202,-110.9294003,6.64E-03
32.30673202,-110.9292207,6.22E-03
32.30673202,-110.929041,5.41E-03
32.30673202,-110.9288614,5.22E-03
32.30673202,-110.9286817,5.81E-03
32.30673202,-110.928502,6.08E-03
32.30673202,-110.9283224,5.40E-03
32.30673202,-110.9281427,6.43E-03
32.30673202,-110.927963,6.09E-03
32.30673202,-110.9277834,5.70E-03
32.30673202,-110.9276037,5.56E-03
32.30673202,-110.9274241,6.74E-03
32.30673202,-110.9272444,6.61E-03
32.30673202,-110.9270647,6.48E-03
32.30673202,-110.9268851,5.76E-03
32.30673202,-110.9267054,5.96E-03
32.30673202,-110.9265257,6.62E-03
32.30673202,-110.9263461,6.01E-03
32.30673202,-110.9261664,5.92E-03
32.30673202,-110.9259867,6.76E-03
32.30673202,-110.9258071,5.47E-03
32.30673202,-110.9256274,6.20E-03
32.30673202,-110.9254478,5.91E-03
32.30673202,-110.9252681,6.05E-03
32.30673202,-110.9250884,6.05E-03
32.30673202,-110.9249088,6.68E-03
32.30673202,-110.9247291,5.95E-03
32.30673202,-110.9245494,5.45E-03
32.30673202,-110.9243698,5.53E-03
32.30673202,-110.9241901,6.44E-03
32.30673202,-110.9240105,6.13E-03
32.30673202,-110.9238308,6.05E-03
32.30673202,-110.9236511,6.99E-03
32.30673202,-110.9234715,5.84E-03
32.30673202,-110.9232918,6.17E-03
32.30673202,-110.9231121,6.20E-03
32.30673202,-110.9229325,6.15E-03
32.30673202,-110.9227528,6.00E-03
32.30673202,-110.9225732,5.69E-03
32.30673202,-110.9223935,6.34E-03
32.30673202,-110.9222138,5.38E-03
32.30673202,-110.9220342,6.23E-03
32.30673202,-110.9218545,6.65E-03
32.30673202,-110.9216748,5.63E-03
32.30673202,-110.9214952,6.38E-03
32.30673202,-110.9213155,5.87E-03
32.30673202,-110.9211358,5.46E-03
32.30673202,-110.9209562,5.95E-03
32.30673202,-110.9207765,6.50E-03
32.30673202,-110.9205969,5.52E-03
32.30673202,-110.9204172,5.94E-03
32.30673202,-110.9202375,6.58E-03
32.30673202,-110.9200579,6.38E-03
32.30673202,-110.9198782,6.02E-03
32.30673202,-110.9196985,5.76E-03
32.30673202,-110.9195189,5.88E-03
32.30673202,-110.9193392,6.39E-03
32.30673202,-110.9191596,6.10E-03
32.30673202,-110.9189799,6.13E-03
32.30673202,-110.9188002,5.82E-03
32.30673202,-110.9186206,5.96E-03
32.30673202,-110.9184409,6.26E-03
32.30673202,-110.9182612,6.14E-03
32.30673202,-110.9180816,5.39E-03
32.30673202,-110.9179019,5.52E-03
32.30673202,-110.9177222,5.75E-03
32.30673202,-110.9175426,6.13E-03
32.30673202,-110.9173629,5.67E-03
32.30673202,-110.9171833,5.48E-03
32.30673202,-110.9170036,5.91E-03
32.30673202,-110.9168239,6.26E-03
32.30688387,-110.9302987,5.52E-03
32.30688387,-110.930119,5.69E-03
32.30688387,-110.9299393,6.22E-03
32.30688387,-110.9297597,6.13E-03
32.30688387,-110.92958,5.22E-03
32.30688387,-110.9294003,6.02E-03
32.30688387,-110.9292207,5.82E-03
32.30688387,-110.929041,5.87E-03
32.30688387,-110.9288614,6.26E-03
32.30688387,-110.9286817,6.31E-03
32.30688387,-110.928502,5.72E-03
32.30688387,-110.9283224,6.02E-03
32.30688387,-110.9281427,5.46E-03
32.30688387,-110.927963,6.16E-03
32.30688387,-110.9277834,5.85E-03
32.30688387,-110.9276037,5.94E-03
32.30688387,-110.9274241,6.18E-03
32.30688387,-110.9272444,6.30E-03
32.30688387,-110.9270647,5.77E-03
32.30688387,-110.9268851,6.17E-03
32.30688387,-110.9267054,6.23E-03
32.30688387,-110.9265257,5.68E-03
32.30688387,-110.9263461,5.31E-03
32.30688387,-110.9261664,6.97E-03
32.30688387,-110.9259867,6.04E-03
32.30688387,-110.9258071,5.72E-03
32.30688387,-110.9256274,6.35E-03
32.30688387,-110.9254478,6.67E-03
32.30688387,-110.9252681,5.28E-03
32.30688387,-110.9250884,5.98E-03
32.30688387,-110.9249088,6.93E-03
32.30688387,-110.9247291,5.45E-03
32.30688387,-110.9245494,6.80E-03
32.30688387,-110.9243698,5.91E-03
32.30688387,-110.9241901,5.91E-03
32.30688387,-110.9240105,6.39E-03
32.30688387,-110.9238308,6.08E-03
32.30688387,-110.9236511,5.72E-03
32.30688387,-110.9234715,6.49E-03
32.30688387,-110.9232918,5.29E-03
32.30688387,-110.9231121,6.59E-03
32.30688387,-110.9229325,5.67E-03
32.30688387,-110.9227528,5.40E-03
32.30688387,-110.9225732,5.68E-03
32.30688387,-110.9223935,6.33E-03
32.30688387,-110.9222138,6.01E-03
32.30688387,-110.9220342,5.62E-03
32.30688387,-110.9218545,5.89E-03
32.30688387,-110.9216748,5.73E-03
32.30688387,-110.9214952,5.69E-03
32.30688387,-110.9213155,5.37E-03
32.30688387,-110.9211358,5.94E-03
32.30688387,-110.9209562,5.96E-03
32.30688387,-110.9207765,6.66E-03
32.30688387,-110.9205969,6.63E-03
32.30688387,-110.9204172,5.53E-03
32.30688387,-110.9202375,6.21E-03
32.30688387,-110.9200579,5.05E-03
32.30688387,-110.9198782,6.46E-03
32.30688387,-110.9196985,6.45E-03
32.30688387,-110.9195189,6.63E-03
32.30688387,-110.9193392,6.79E-03
32.30688387,-110.9191596,6.25E-03
32.30688387,-110.9189799,5.93E-03
32.30688387,-110.9188002,5.16E-03
32.30688387,-110.9186206,5.58E-03
32.30688387,-110.9184409,6.13E-03
32.30688387,-110.9182612,5.49E-03
32.30688387,-110.9180816,5.23E-03
32.30688387,-110.9179019,5.54E-03
32.30688387,-110.9177222,5.62E-03
32.30688387,-110.9175426,5.89E-03
32.30688387,-110.9173629,5.75E-03
32.30688387,-110.9171833,6.28E-03
32.30688387,-110.9170036,6.83E-03
32.30688387,-110.9168239,6.12E-03
32.30703572,-110.9302987,5.14E-03
32.30703572,-110.930119,6.34E-03
32.30703572,-110.9299393,5.50E-03
32.30703572,-110.9297597,5.67E-03
32.30703572,-110.92958,6.04E-03
32.30703572,-110.9294003,6.52E-03
32.30703572,-110.9292207,6.21E-03
32.30703572,-110.929041,6.06E-03
32.30703572,-110.9288614,6.48E-03
32.30703572,-110.9286817,5.59E-03
32.30703572,-110.928502,5.70E-03
32.30703572,-110.9283224,5.78E-03
32.30703572,-110.9281427,5.84E-03
32.30703572,-110.927963,5.95E-03
32.30703572,-110.9277834,6.48E-03
32.30703572,-110.9276037,5.54E-03
32.30703572,-110.9274241,5.47E-03
32.30703572,-110.9272444,5.97E-03
32.30703572,-110.9270647,5.72E-03
32.30703572,-110.9268851,6.08E-03
32.30703572,-110.9267054,6.07E-03
32.30703572,-110.9265257,6.70E-03
32.30703572,-110.9263461,6.18E-03
32.30703572,-110.9261664,6.03E-03
32.30703572,-110.9259867,5.59E-03
32.30703572,-110.9258071,6.02E-03
32.30703572,-110.9256274,6.41E-03
32.30703572,-110.9254478,6.64E-03
32.30703572,-110.9252681,5.79E-03
32.30703572,-110.9250884,5.63E-03
32.30703572,-110.9249088,5.83E-03
32.30703572,-110.9247291,5.23E-03
32.30703572,-110.9245494,6.07E-03
32.30703572,-110.9243698,5.66E-03
32.30703572,-110.9241901,6.22E-03
32.30703572,-110.9240105,6.37E-03
32.30703572,-110.9238308,5.81E-03
32.30703572,-110.9236511,5.40E-03
32.30703572,-110.9234715,6.34E-03
32.30703572,-110.9232918,6.37E-03
32.30703572,-110.9231121,6.28E-03
32.30703572,-110.9229325,6.01E-03
32.30703572,-110.9227528,5.74E-03
32.30703572,-110.9225732,6.76E-03
32.30703572,-110.9223935,5.89E-03
32.30703572,-110.9222138,6.14E-03
32.30703572,-110.9220342,5.88E-03
32.30703572,-110.9218545,6.36E-03
32.30703572,-110.9216748,5.82E-03
32.30703572,-110.9214952,5.76E-03
32.30703572,-110.9213155,6.06E-03
32.30703572,-110.9211358,5.44E-03
32.30703572,-110.9209562,6.02E-03
32.30703572,-110.9207765,5.48E-03
32.30703572,-110.9205969,6.48E-03
32.30703572,-110.9204172,6.09E-03
32.30703572,-110.9202375,6.81E-03
32.30703572,-110.9200579,5.51E-03
32.30703572,-110.9198782,6.44E-03
32.30703572,-110.9196985,5.54E-03
32.30703572,-110.9195189,6.19E-03
32.30703572,-110.9193392,6.02E-03
32.30703572,-110.9191596,5.97E-03
32.30703572,-110.9189799,6.30E-03
32.30703572,-110.9188002,5.88E-03
32.30703572,-110.9186206,5.43E-03
32.30703572,-110.9184409,5.73E-03
32.30703572,-110.9182612,6.45E-03
32.30703572,-110.9180816,6.15E-03
32.30703572,-110.9179019,5.67E-03
32.30703572,-110.9177222,6.44E-03
32.30703572,-110.9175426,5.71E-03
32.30703572,-110.9173629,6.77E-03
32.30703572,-110.9171833,5.95E-03
32.30703572,-110.9170036,5.69E-03
32.30703572,-110.9168239,6.12E-03
32.30718757,-110.9302987,6.26E-03
32.30718757,-110.930119,5.21E-03
32.30718757,-110.9299393,6.23E-03
32.30718757,-110.9297597,5.52E-03
32.30718757,-110.92958,5.79E-03
32.30718757,-110.9294003,5.87E-03
32.30718757,-110.9292207,5.92E-03
32.30718757,-110.929041,5.91E-03
32.30718757,-110.9288614,5.31E-03
32.30718757,-110.9286817,6.65E-03
32.30718757,-110.928502,5.71E-03
32.30718757,-110.9283224,5.50E-03
32.30718757,-110.9281427,5.90E-03
32.30718757,-110.927963,5.47E-03
32.30718757,-110.9277834,6.67E-03
32.30718757,-110.9276037,6.19E-03
32.30718757,-110.9274241,6.29E-03
32.30718757,-110.9272444,5.86E-03
32.30718757,-110.9270647,5.84E-03
32.30718757,-110.9268851,5.49E-03
32.30718757,-110.9267054,5.69E-03
32.30718757,-110.9265257,6.65E-03
32.30718757,-110.9263461,6.09E-03
32.30718757,-110.9261664,6.20E-03
32.30718757,-110.9259867,5.69E-03
32.30718757,-110.9258071,5.32E-03
32.30718757,-110.9256274,6.29E-03
32.30718757,-110.9254478,5.99E-03
32.30718757,-110.9252681,5.92E-03
32.30718757,-110.9250884,5.65E-03
32.30718757,-110.9249088,6.09E-03
32.30718757,-110.9247291,5.93E-03
32.30718757,-110.9245494,6.24E-03
