Latitude,Longitude,DoseRate_mR_hr
32.28987499,-110.8758608,6.64E-03
32.28987499,-110.8756811,6.47E-03
32.28987499,-110.8755014,5.50E-03
32.28987499,-110.8753218,6.07E-03
32.28987499,-110.8751421,6.17E-03
32.28987499,-110.8749624,5.68E-03
32.28987499,-110.8747828,6.17E-03
32.28987499,-110.8746031,6.17E-03
32.28987499,-110.8744235,5.64E-03
32.28987499,-110.8742438,5.81E-03
32.28987499,-110.8740641,5.76E-03
32.28987499,-110.8738845,6.76E-03
32.28987499,-110.8737048,5.65E-03
32.28987499,-110.8735251,5.71E-03
32.28987499,-110.8733455,6.10E-03
32.28987499,-110.8731658,6.49E-03
32.28987499,-110.8729861,6.37E-03
32.28987499,-110.8728065,5.73E-03
32.28987499,-110.8726268,6.11E-03
32.28987499,-110.8724472,6.16E-03
32.28987499,-110.8722675,6.19E-03
32.28987499,-110.8720878,5.98E-03
32.28987499,-110.8719082,5.43E-03
32.28987499,-110.8717285,6.34E-03
32.28987499,-110.8715488,6.29E-03
32.28987499,-110.8713692,6.12E-03
32.28987499,-110.8711895,6.28E-03
32.28987499,-110.8710099,5.31E-03
32.28987499,-110.8708302,6.16E-03
32.28987499,-110.8706505,5.40E-03
32.28987499,-110.8704709,6.27E-03
32.28987499,-110.8702912,6.00E-03
32.28987499,-110.8701115,5.54E-03
32.28987499,-110.8699319,5.75E-03
32.28987499,-110.8697522,5.67E-03
32.28987499,-110.8695725,5.49E-03
32.28987499,-110.8693929,6.13E-03
32.28987499,-110.8692132,5.57E-03
32.28987499,-110.8690336,5.48E-03
32.28987499,-110.8688539,5.34E-03
32.28987499,-110.8686742,5.62E-03
32.28987499,-110.8684946,6.28E-03
32.28987499,-110.8683149,5.73E-03
32.28987499,-110.8681352,5.75E-03
32.28987499,-110.8679556,5.95E-03
32.28987499,-110.8677759,5.92E-03
32.28987499,-110.8675963,5.57E-03
32.28987499,-110.8674166,5.22E-03
32.28987499,-110.8672369,5.03E-03
32.28987499,-110.8670573,5.24E-03
32.28987499,-110.8668776,5.70E-03
32.28987499,-110.8666979,5.99E-03
32.28987499,-110.8665183,6.75E-03
32.28987499,-110.8663386,6.44E-03
32.28987499,-110.866159,5.36E-03
32.28987499,-110.8659793,6.59E-03
32.28987499,-110.8657996,6.24E-03
32.28987499,-110.86562,6.68E-03
32.28987499,-110.8654403,5.63E-03
32.28987499,-110.8652606,6.03E-03
32.28987499,-110.865081,6.46E-03
32.28987499,-110.8649013,6.02E-03
32.28987499,-110.8647216,6.04E-03
32.28987499,-110.864542,6.33E-03
32.28987499,-110.8643623,5.75E-03
32.28987499,-110.8641827,6.36E-03
32.28987499,-110.864003,5.60E-03
32.28987499,-110.8638233,5.56E-03
32.28987499,-110.8636437,6.07E-03
32.28987499,-110.863464,6.42E-03
32.28987499,-110.8632843,5.95E-03
32.28987499,-110.8631047,6.54E-03
32.28987499,-110.862925,6.75E-03
32.28987499,-110.8627454,6.50E-03
32.28987499,-110.8625657,5.76E-03
32.28987499,-110.862386,5.70E-03
32.28987499,-110.8622064,6.00E-03
32.28987499,-110.8620267,5.61E-03
32.28987499,-110.861847,6.47E-03
32.28987499,-110.8616674,6.49E-03
32.28987499,-110.8614877,5.63E-03
32.28987499,-110.861308,5.87E-03
32.28987499,-110.8611284,6.58E-03
32.28987499,-110.8609487,5.15E-03
32.28987499,-110.8607691,5.75E-03
32.28987499,-110.8605894,6.48E-03
32.28987499,-110.8604097,6.66E-03
32.28987499,-110.8602301,6.40E-03
32.28987499,-110.8600504,5.61E-03
32.28987499,-110.8598707,6.15E-03
32.28987499,-110.8596911,5.77E-03
32.28987499,-110.8595114,5.68E-03
32.28987499,-110.8593318,6.06E-03
32.28987499,-110.8591521,5.80E-03
32.28987499,-110.8589724,6.11E-03
32.28987499,-110.8587928,5.80E-03
32.28987499,-110.8586131,6.04E-03
32.28987499,-110.8584334,5.91E-03
32.28987499,-110.8582538,5.97E-03
32.28987499,-110.8580741,5.59E-03
32.28987499,-110.8578945,5.75E-03
32.28987499,-110.8577148,5.45E-03
32.28987499,-110.8575351,5.84E-03
32.28987499,-110.8573555,6.66E-03
32.28987499,-110.8571758,5.92E-03
32.28987499,-110.8569961,6.08E-03
32.28987499,-110.8568165,6.82E-03
32.28987499,-110.8566368,6.22E-03
32.28987499,-110.8564571,5.39E-03
32.28987499,-110.8562775,5.67E-03
32.28987499,-110.8560978,5.69E-03
32.28987499,-110.8559182,5.48E-03
32.28987499,-110.8557385,6.06E-03
32.28987499,-110.8555588,5.36E-03
32.28987499,-110.8553792,5.74E-03
32.28987499,-110.8551995,5.96E-03
32.28987499,-110.8550198,6.33E-03
32.28987499,-110.8548402,5.96E-03
32.28987499,-110.8546605,6.62E-03
32.28987499,-110.8544809,6.28E-03
32.28987499,-110.8543012,6.59E-03
32.28987499,-110.8541215,6.21E-03
32.28987499,-110.8539419,5.73E-03
32.28987499,-110.8537622,5.76E-03
32.28987499,-110.8535825,5.29E-03
32.28987499,-110.8534029,5.84E-03
32.28987499,-110.8532232,6.14E-03
32.28987499,-110.8530435,5.72E-03
32.28987499,-110.8528639,6.11E-03
32.28987499,-110.8526842,6.19E-03
32.28987499,-110.8525046,6.12E-03
32.28987499,-110.8523249,5.67E-03
32.28987499,-110.8521452,5.23E-03
32.28987499,-110.8519656,6.16E-03
32.28987499,-110.8517859,5.22E-03
32.28987499,-110.8516062,6.43E-03
32.28987499,-110.8514266,6.04E-03
32.28987499,-110.8512469,5.84E-03
32.28987499,-110.8510673,5.57E-03
32.28987499,-110.8508876,5.62E-03
32.28987499,-110.8507079,6.53E-03
32.28987499,-110.8505283,6.52E-03
32.28987499,-110.8503486,5.79E-03
32.28987499,-110.8501689,6.74E-03
32.28987499,-110.8499893,5.34E-03
32.28987499,-110.8498096,6.02E-03
32.28987499,-110.84963,5.96E-03
32.28987499,-110.8494503,6.00E-03
32.28987499,-110.8492706,5.79E-03
32.28987499,-110.849091,6.11E-03
32.28987499,-110.8489113,5.80E-03
32.28987499,-110.8487316,5.99E-03
32.29002686,-110.8758608,5.33E-03
32.29002686,-110.8756811,5.47E-03
32.29002686,-110.8755014,6.51E-03
32.29002686,-110.8753218,5.11E-03
32.29002686,-110.8751421,6.11E-03
32.29002686,-110.8749624,6.11E-03
32.29002686,-110.8747828,6.40E-03
32.29002686,-110.8746031,5.60E-03
32.29002686,-110.8744235,6.37E-03
32.29002686,-110.8742438,5.34E-03
32.29002686,-110.8740641,5.41E-03
32.29002686,-110.8738845,6.00E-03
32.29002686,-110.8737048,5.71E-03
32.29002686,-110.8735251,6.47E-03
32.29002686,-110.8733455,6.74E-03
32.29002686,-110.8731658,6.20E-03
32.29002686,-110.8729861,5.43E-03
32.29002686,-110.8728065,6.38E-03
32.29002686,-110.8726268,5.84E-03
32.29002686,-110.8724472,5.98E-03
32.29002686,-110.8722675,6.04E-03
32.29002686,-110.8720878,6.84E-03
32.29002686,-110.8719082,6.23E-03
32.29002686,-110.8717285,5.75E-03
32.29002686,-110.8715488,5.78E-03
32.29002686,-110.8713692,6.47E-03
32.29002686,-110.8711895,5.72E-03
32.29002686,-110.8710099,5.89E-03
32.29002686,-110.8708302,6.29E-03
32.29002686,-110.8706505,6.53E-03
32.29002686,-110.8704709,5.99E-03
32.29002686,-110.8702912,5.55E-03
32.29002686,-110.8701115,6.27E-03
32.29002686,-110.8699319,6.12E-03
32.29002686,-110.8697522,6.03E-03
32.29002686,-110.8695725,5.68E-03
32.29002686,-110.8693929,6.51E-03
32.29002686,-110.8692132,6.47E-03
32.29002686,-110.8690336,5.76E-03
32.29002686,-110.8688539,5.83E-03
32.29002686,-110.8686742,5.89E-03
32.29002686,-110.8684946,5.70E-03
32.29002686,-110.8683149,6.83E-03
32.29002686,-110.8681352,6.84E-03
32.29002686,-110.8679556,5.88E-03
32.29002686,-110.8677759,6.48E-03
32.29002686,-110.8675963,6.22E-03
32.29002686,-110.8674166,6.24E-03
32.29002686,-110.8672369,5.72E-03
32.29002686,-110.8670573,5.82E-03
32.29002686,-110.8668776,5.84E-03
