Latitude,Longitude,DoseRate_mR_hr
32.28987499,-110.9574278,5.27E-03
32.28987499,-110.9572481,5.84E-03
32.28987499,-110.9570685,6.39E-03
32.28987499,-110.9568888,6.92E-03
32.28987499,-110.9567091,6.74E-03
32.28987499,-110.9565295,5.90E-03
32.28987499,-110.9563498,6.40E-03
32.28987499,-110.9561701,6.46E-03
32.28987499,-110.9559905,5.90E-03
32.28987499,-110.9558108,6.26E-03
32.28987499,-110.9556312,5.64E-03
32.28987499,-110.9554515,5.82E-03
32.28987499,-110.9552718,6.38E-03
32.28987499,-110.9550922,5.69E-03
32.28987499,-110.9549125,6.11E-03
32.28987499,-110.9547328,5.29E-03
32.28987499,-110.9545532,6.60E-03
32.28987499,-110.9543735,6.32E-03
32.28987499,-110.9541938,5.57E-03
32.28987499,-110.9540142,6.33E-03
32.28987499,-110.9538345,6.19E-03
32.28987499,-110.9536549,5.48E-03
32.28987499,-110.9534752,6.03E-03
32.28987499,-110.9532955,6.19E-03
32.28987499,-110.9531159,5.56E-03
32.28987499,-110.9529362,6.10E-03
32.28987499,-110.9527565,5.06E-03
32.28987499,-110.9525769,5.82E-03
32.28987499,-110.9523972,6.13E-03
32.28987499,-110.9522176,5.91E-03
32.28987499,-110.9520379,5.97E-03
32.28987499,-110.9518582,5.93E-03
32.28987499,-110.9516786,5.68E-03
32.28987499,-110.9514989,5.44E-03
32.28987499,-110.9513192,6.58E-03
32.28987499,-110.9511396,6.17E-03
32.28987499,-110.9509599,6.50E-03
32.28987499,-110.9507803,6.44E-03
32.28987499,-110.9506006,6.32E-03
32.28987499,-110.9504209,6.23E-03
32.28987499,-110.9502413,6.10E-03
32.28987499,-110.9500616,5.54E-03
32.28987499,-110.9498819,5.11E-03
32.28987499,-110.9497023,5.43E-03
32.28987499,-110.9495226,6.47E-03
32.28987499,-110.9493429,5.38E-03
32.28987499,-110.9491633,5.71E-03
32.28987499,-110.9489836,6.38E-03
32.28987499,-110.948804,6.68E-03
32.28987499,-110.9486243,5.64E-03
32.28987499,-110.9484446,5.40E-03
32.28987499,-110.948265,6.24E-03
32.28987499,-110.9480853,6.41E-03
32.28987499,-110.9479056,6.41E-03
32.28987499,-110.947726,6.12E-03
32.28987499,-110.9475463,5.33E-03
32.28987499,-110.9473667,6.56E-03
32.28987499,-110.947187,6.68E-03
32.28987499,-110.9470073,5.29E-03
32.28987499,-110.9468277,5.37E-03
32.28987499,-110.946648,5.27E-03
32.28987499,-110.9464683,6.34E-03
32.28987499,-110.9462887,6.78E-03
32.28987499,-110.946109,6.71E-03
32.28987499,-110.9459293,5.92E-03
32.28987499,-110.9457497,6.67E-03
32.28987499,-110.94557,6.17E-03
32.28987499,-110.9453904,6.18E-03
32.28987499,-110.9452107,6.18E-03
32.28987499,-110.945031,5.97E-03
32.28987499,-110.9448514,5.54E-03
32.28987499,-110.9446717,5.89E-03
32.28987499,-110.944492,6.17E-03
32.28987499,-110.9443124,6.88E-03
32.28987499,-110.9441327,5.69E-03
32.28987499,-110.9439531,6.12E-03
32.28987499,-110.9437734,6.57E-03
32.28987499,-110.9435937,5.94E-03
32.28987499,-110.9434141,6.19E-03
32.28987499,-110.9432344,5.77E-03
32.28987499,-110.9430547,6.03E-03
32.28987499,-110.9428751,6.00E-03
32.28987499,-110.9426954,6.13E-03
32.28987499,-110.9425158,5.53E-03
32.28987499,-110.9423361,6.12E-03
32.28987499,-110.9421564,6.25E-03
32.28987499,-110.9419768,5.66E-03
32.28987499,-110.9417971,6.05E-03
32.28987499,-110.9416174,6.16E-03
32.28987499,-110.9414378,5.80E-03
32.28987499,-110.9412581,6.67E-03
32.28987499,-110.9410784,6.52E-03
32.28987499,-110.9408988,5.41E-03
32.28987499,-110.9407191,5.61E-03
32.28987499,-110.9405395,5.88E-03
32.28987499,-110.9403598,6.88E-03
32.28987499,-110.9401801,6.75E-03
32.28987499,-110.9400005,5.81E-03
32.28987499,-110.9398208,5.54E-03
32.28987499,-110.9396411,6.10E-03
32.28987499,-110.9394615,6.77E-03
32.28987499,-110.9392818,6.26E-03
32.28987499,-110.9391022,5.80E-03
32.28987499,-110.9389225,5.40E-03
32.28987499,-110.9387428,6.28E-03
32.28987499,-110.9385632,6.12E-03
32.28987499,-110.9383835,5.70E-03
32.28987499,-110.9382038,6.65E-03
32.28987499,-110.9380242,6.48E-03
32.28987499,-110.9378445,6.52E-03
32.28987499,-110.9376648,5.77E-03
32.28987499,-110.9374852,6.14E-03
32.28987499,-110.9373055,6.09E-03
32.28987499,-110.9371259,6.60E-03
32.28987499,-110.9369462,6.42E-03
32.28987499,-110.9367665,5.37E-03
32.28987499,-110.9365869,5.91E-03
32.28987499,-110.9364072,5.97E-03
32.28987499,-110.9362275,5.78E-03
32.28987499,-110.9360479,5.34E-03
32.28987499,-110.9358682,6.11E-03
32.28987499,-110.9356886,5.83E-03
32.28987499,-110.9355089,6.33E-03
32.28987499,-110.9353292,5.82E-03
32.28987499,-110.9351496,5.76E-03
32.28987499,-110.9349699,5.37E-03
32.28987499,-110.9347902,6.79E-03
32.28987499,-110.9346106,5.41E-03
32.28987499,-110.9344309,6.58E-03
32.28987499,-110.9342513,5.27E-03
32.28987499,-110.9340716,5.23E-03
32.28987499,-110.9338919,6.05E-03
32.28987499,-110.9337123,5.63E-03
32.28987499,-110.9335326,6.13E-03
32.28987499,-110.9333529,6.22E-03
32.28987499,-110.9331733,5.91E-03
32.28987499,-110.9329936,5.76E-03
32.28987499,-110.9328139,6.06E-03
32.28987499,-110.9326343,5.53E-03
32.28987499,-110.9324546,6.86E-03
32.28987499,-110.932275,5.70E-03
32.28987499,-110.9320953,5.35E-03
32.28987499,-110.9319156,5.32E-03
32.28987499,-110.931736,5.99E-03
32.28987499,-110.9315563,6.33E-03
32.28987499,-110.9313766,5.78E-03
32.28987499,-110.931197,6.01E-03
32.28987499,-110.9310173,6.02E-03
32.28987499,-110.9308377,5.46E-03
32.28987499,-110.930658,5.96E-03
32.28987499,-110.9304783,6.55E-03
32.28987499,-110.9302987,5.51E-03
32.29002686,-110.9574278,5.93E-03
32.29002686,-110.9572481,6.08E-03
32.29002686,-110.9570685,6.44E-03
32.29002686,-110.9568888,6.43E-03
32.29002686,-110.9567091,6.41E-03
32.29002686,-110.9565295,5.84E-03
32.29002686,-110.9563498,6.91E-03
32.29002686,-110.9561701,6.44E-03
32.29002686,-110.9559905,6.50E-03
32.29002686,-110.9558108,5.66E-03
32.29002686,-110.9556312,6.48E-03
32.29002686,-110.9554515,6.28E-03
32.29002686,-110.9552718,6.12E-03
32.29002686,-110.9550922,5.39E-03
32.29002686,-110.9549125,6.58E-03
32.29002686,-110.9547328,5.45E-03
32.29002686,-110.9545532,5.50E-03
32.29002686,-110.9543735,6.85E-03
32.29002686,-110.9541938,5.53E-03
32.29002686,-110.9540142,6.39E-03
32.29002686,-110.9538345,5.57E-03
32.29002686,-110.9536549,5.17E-03
32.29002686,-110.9534752,6.20E-03
32.29002686,-110.9532955,5.88E-03
32.29002686,-110.9531159,5.26E-03
32.29002686,-110.9529362,6.06E-03
32.29002686,-110.9527565,5.35E-03
32.29002686,-110.9525769,5.60E-03
32.29002686,-110.9523972,5.92E-03
32.29002686,-110.9522176,6.01E-03
32.29002686,-110.9520379,6.33E-03
32.29002686,-110.9518582,6.06E-03
32.29002686,-110.9516786,6.00E-03
32.29002686,-110.9514989,5.86E-03
32.29002686,-110.9513192,5.80E-03
32.29002686,-110.9511396,5.60E-03
32.29002686,-110.9509599,5.75E-03
32.29002686,-110.9507803,5.59E-03
32.29002686,-110.9506006,6.34E-03
32.29002686,-110.9504209,6.93E-03
32.29002686,-110.9502413,6.44E-03
32.29002686,-110.9500616,5.55E-03
32.29002686,-110.9498819,5.67E-03
32.29002686,-110.9497023,5.49E-03
32.29002686,-110.9495226,6.36E-03
32.29002686,-110.9493429,6.11E-03
32.29002686,-110.9491633,6.56E-03
32.29002686,-110.9489836,6.33E-03
32.29002686,-110.948804,5.78E-03
32.29002686,-110.9486243,5.63E-03
32.29002686,-110.9484446,5.83E-03
32.29002686,-110.948265,6.28E-03
32.29002686,-110.9480853,5.79E-03
32.29002686,-110.9479056,6.27E-03
32.29002686,-110.947726,5.55E-03
32.29002686,-110.9475463,6.08E-03
32.29002686,-110.9473667,6.72E-03
32.29002686,-110.947187,6.63E-03
32.29002686,-110.9470073,6.46E-03
32.29002686,-110.9468277,5.90E-03
32.29002686,-110.946648,5.50E-03
32.29002686,-110.9464683,5.80E-03
32.29002686,-110.9462887,5.93E-03
32.29002686,-110.946109,5.74E-03
32.29002686,-110.9459293,6.77E-03
32.29002686,-110.9457497,6.14E-03
32.29002686,-110.94557,5.96E-03
32.29002686,-110.9453904,6.19E-03
32.29002686,-110.9452107,6.28E-03
32.29002686,-110.945031,6.11E-03
32.29002686,-110.9448514,5.53E-03
32.29002686,-110.9446717,5.61E-03
32.29002686,-110.944492,5.77E-03
32.29002686,-110.9443124,5.82E-03
32.29002686,-110.9441327,5.17E-03
32.29002686,-110.9439531,5.55E-03
32.29002686,-110.9437734,5.39E-03
32.29002686,-110.9435937,5.66E-03
32.29002686,-110.9434141,5.83E-03
32.29002686,-110.9432344,5.63E-03
32.29002686,-110.9430547,5.79E-03
32.29002686,-110.9428751,6.25E-03
32.29002686,-110.9426954,5.39E-03
32.29002686,-110.9425158,6.81E-03
32.29002686,-110.9423361,6.77E-03
32.29002686,-110.9421564,6.28E-03
32.29002686,-110.9419768,5.75E-03
32.29002686,-110.9417971,6.78E-03
32.29002686,-110.9416174,6.53E-03
32.29002686,-110.9414378,5.99E-03
32.29002686,-110.9412581,6.15E-03
32.29002686,-110.9410784,6.46E-03
32.29002686,-110.9408988,5.70E-03
32.29002686,-110.9407191,5.82E-03
32.29002686,-110.9405395,5.58E-03
32.29002686,-110.9403598,5.67E-03
32.29002686,-110.9401801,5.88E-03
32.29002686,-110.9400005,5.69E-03
32.29002686,-110.9398208,5.69E-03
32.29002686,-110.9396411,6.18E-03
32.29002686,-110.9394615,5.72E-03
32.29002686,-110.9392818,6.59E-03
32.29002686,-110.9391022,6.04E-03
32.29002686,-110.9389225,5.88E-03
32.29002686,-110.9387428,5.82E-03
32.29002686,-110.9385632,5.79E-03
32.29002686,-110.9383835,5.79E-03
32.29002686,-110.9382038,5.61E-03
32.29002686,-110.9380242,6.76E-03
32.29002686,-110.9378445,5.54E-03
32.29002686,-110.9376648,5.55E-03
32.29002686,-110.9374852,6.14E-03
32.29002686,-110.9373055,6.34E-03
32.29002686,-110.9371259,6.11E-03
32.29002686,-110.9369462,6.30E-03
32.29002686,-110.9367665,5.16E-03
32.29002686,-110.9365869,5.81E-03
32.29002686,-110.9364072,6.69E-03
32.29002686,-110.9362275,6.40E-03
32.29002686,-110.9360479,5.63E-03
32.29002686,-110.9358682,6.26E-03
32.29002686,-110.9356886,5.91E-03
32.29002686,-110.9355089,6.44E-03
32.29002686,-110.9353292,6.25E-03
32.29002686,-110.9351496,5.80E-03
32.29002686,-110.9349699,5.90E-03
32.29002686,-110.9347902,6.23E-03
32.29002686,-110.9346106,5.44E-03
32.29002686,-110.9344309,5.87E-03
32.29002686,-110.9342513,5.86E-03
32.29002686,-110.9340716,6.59E-03
32.29002686,-110.9338919,6.10E-03
32.29002686,-110.9337123,6.56E-03
32.29002686,-110.9335326,5.82E-03
32.29002686,-110.9333529,5.83E-03
32.29002686,-110.9331733,5.75E-03
32.29002686,-110.9329936,5.96E-03
32.29002686,-110.9328139,5.56E-03
32.29002686,-110.9326343,5.62E-03
32.29002686,-110.9324546,6.06E-03
32.29002686,-110.932275,5.56E-03
32.29002686,-110.9320953,5.95E-03
32.29002686,-110.9319156,6.10E-03
32.29002686,-110.931736,6.32E-03
32.29002686,-110.9315563,5.42E-03
32.29002686,-110.9313766,5.76E-03
32.29002686,-110.931197,6.67E-03
32.29002686,-110.9310173,6.34E-03
32.29002686,-110.9308377,6.05E-03
32.29002686,-110.930658,5.74E-03
32.29002686,-110.9304783,5.79E-03
32.29002686,-110.9302987,6.50E-03
32.29017874,-110.9574278,5.71E-03
32.29017874,-110.9572481,5.55E-03
32.29017874,-110.9570685,5.36E-03
32.29017874,-110.9568888,6.20E-03
32.29017874,-110.9567091,6.22E-03
32.29017874,-110.9565295,5.68E-03
32.29017874,-110.9563498,6.09E-03
32.29017874,-110.9561701,5.92E-03
32.29017874,-110.9559905,6.45E-03
32.29017874,-110.9558108,6.06E-03
32.29017874,-110.9556312,5.40E-03
32.29017874,-110.9554515,5.70E-03
32.29017874,-110.9552718,5.55E-03
32.29017874,-110.9550922,6.23E-03
32.29017874,-110.9549125,6.17E-03
32.29017874,-110.9547328,5.91E-03
32.29017874,-110.9545532,5.20E-03
32.29017874,-110.9543735,5.97E-03
32.29017874,-110.9541938,5.55E-03
32.29017874,-110.9540142,5.76E-03
32.29017874,-110.9538345,5.11E-03
32.29017874,-110.9536549,5.99E-03
32.29017874,-110.9534752,5.92E-03
32.29017874,-110.9532955,5.28E-03
32.29017874,-110.9531159,5.28E-03
32.29017874,-110.9529362,5.70E-03
32.29017874,-110.9527565,6.01E-03
32.29017874,-110.9525769,5.72E-03
32.29017874,-110.9523972,6.01E-03
32.29017874,-110.9522176,5.29E-03
32.29017874,-110.9520379,6.27E-03
32.29017874,-110.9518582,6.48E-03
32.29017874,-110.9516786,6.24E-03
32.29017874,-110.9514989,6.12E-03
32.29017874,-110.9513192,6.58E-03
32.29017874,-110.9511396,5.98E-03
32.29017874,-110.9509599,6.17E-03
32.29017874,-110.9507803,5.78E-03
32.29017874,-110.9506006,5.90E-03
32.29017874,-110.9504209,5.77E-03
32.29017874,-110.9502413,5.56E-03
32.29017874,-110.9500616,5.67E-03
32.29017874,-110.9498819,5.62E-03
32.29017874,-110.9497023,6.00E-03
32.29017874,-110.9495226,6.95E-03
32.29017874,-110.9493429,6.91E-03
32.29017874,-110.9491633,6.76E-03
32.29017874,-110.9489836,6.42E-03
32.29017874,-110.948804,6.54E-03
32.29017874,-110.9486243,5.77E-03
32.29017874,-110.9484446,5.72E-03
32.29017874,-110.948265,6.10E-03
32.29017874,-110.9480853,5.61E-03
32.29017874,-110.9479056,5.94E-03
32.29017874,-110.947726,5.76E-03
32.29017874,-110.9475463,5.82E-03
32.29017874,-110.9473667,5.78E-03
32.29017874,-110.947187,5.75E-03
32.29017874,-110.9470073,5.87E-03
32.29017874,-110.9468277,6.06E-03
32.29017874,-110.946648,5.59E-03
32.29017874,-110.9464683,6.36E-03
32.29017874,-110.9462887,6.58E-03
32.29017874,-110.946109,5.90E-03
32.29017874,-110.9459293,6.16E-03
32.29017874,-110.9457497,5.85E-03
32.29017874,-110.94557,6.80E-03
32.29017874,-110.9453904,6.00E-03
32.29017874,-110.9452107,6.23E-03
32.29017874,-110.945031,5.54E-03
32.29017874,-110.9448514,6.42E-03
32.29017874,-110.9446717,6.40E-03
32.29017874,-110.944492,5.53E-03
32.29017874,-110.9443124,6.03E-03
32.29017874,-110.9441327,5.89E-03
32.29017874,-110.9439531,6.63E-03
32.29017874,-110.9437734,6.14E-03
32.29017874,-110.9435937,6.27E-03
32.29017874,-110.9434141,5.16E-03
32.29017874,-110.9432344,6.17E-03
32.29017874,-110.9430547,6.20E-03
32.29017874,-110.9428751,5.47E-03
32.29017874,-110.9426954,5.85E-03
32.29017874,-110.9425158,5.98E-03
32.29017874,-110.9423361,6.16E-03
32.29017874,-110.9421564,5.82E-03
32.29017874,-110.9419768,5.65E-03
32.29017874,-110.9417971,5.18E-03
32.29017874,-110.9416174,5.65E-03
32.29017874,-110.9414378,5.84E-03
32.29017874,-110.9412581,6.21E-03
32.29017874,-110.9410784,5.18E-03
32.29017874,-110.9408988,6.09E-03
32.29017874,-110.9407191,5.59E-03
32.29017874,-110.9405395,6.66E-03
32.29017874,-110.9403598,5.68E-03
32.29017874,-110.9401801,6.06E-03
32.29017874,-110.9400005,6.60E-03
32.29017874,-110.9398208,5.90E-03
32.29017874,-110.9396411,6.14E-03
32.29017874,-110.9394615,6.08E-03
32.29017874,-110.9392818,6.13E-03
32.29017874,-110.9391022,5.75E-03
32.29017874,-110.9389225,5.95E-03
32.29017874,-110.9387428,6.41E-03
32.29017874,-110.9385632,5.82E-03
32.29017874,-110.9383835,6.09E-03
32.29017874,-110.9382038,6.29E-03
32.29017874,-110.9380242,6.03E-03
32.29017874,-110.9378445,5.40E-03
32.29017874,-110.9376648,5.85E-03
32.29017874,-110.9374852,5.38E-03
32.29017874,-110.9373055,5.68E-03
32.29017874,-110.9371259,6.63E-03
32.29017874,-110.9369462,6.29E-03
32.29017874,-110.9367665,6.28E-03
32.29017874,-110.9365869,5.68E-03
32.29017874,-110.9364072,5.85E-03
32.29017874,-110.9362275,6.46E-03
32.29017874,-110.9360479,5.26E-03
32.29017874,-110.9358682,6.07E-03
32.29017874,-110.9356886,5.71E-03
32.29017874,-110.9355089,6.45E-03
32.29017874,-110.9353292,6.99E-03
32.29017874,-110.9351496,6.24E-03
32.29017874,-110.9349699,6.11E-03
32.29017874,-110.9347902,5.27E-03
32.29017874,-110.9346106,5.97E-03
32.29017874,-110.9344309,5.59E-03
32.29017874,-110.9342513,6.60E-03
32.29017874,-110.9340716,5.86E-03
32.29017874,-110.9338919,5.93E-03
32.29017874,-110.9337123,5.62E-03
32.29017874,-110.9335326,6.20E-03
32.29017874,-110.9333529,6.41E-03
32.29017874,-110.9331733,5.78E-03
32.29017874,-110.9329936,5.28E-03
32.29017874,-110.9328139,6.03E-03
32.29017874,-110.9326343,6.21E-03
32.29017874,-110.9324546,5.20E-03
32.29017874,-110.932275,6.14E-03
32.29017874,-110.9320953,6.81E-03
32.29017874,-110.9319156,5.23E-03
32.29017874,-110.931736,5.49E-03
32.29017874,-110.9315563,5.60E-03
32.29017874,-110.9313766,5.87E-03
32.29017874,-110.931197,5.84E-03
32.29017874,-110.9310173,5.90E-03
32.29017874,-110.9308377,6.25E-03
32.29017874,-110.930658,5.72E-03
32.29017874,-110.9304783,6.30E-03
32.29017874,-110.9302987,6.10E-03
32.29033062,-110.9574278,6.42E-03
32.29033062,-110.9572481,6.32E-03
32.29033062,-110.9570685,5.36E-03
32.29033062,-110.9568888,6.48E-03
32.29033062,-110.9567091,5.21E-03
32.29033062,-110.9565295,5.58E-03
32.29033062,-110.9563498,5.68E-03
32.29033062,-110.9561701,6.00E-03
32.29033062,-110.9559905,5.82E-03
32.29033062,-110.9558108,5.89E-03
32.29033062,-110.9556312,5.53E-03
32.29033062,-110.9554515,5.85E-03
32.29033062,-110.9552718,6.27E-03
32.29033062,-110.9550922,6.29E-03
32.29033062,-110.9549125,5.94E-03
32.29033062,-110.9547328,6.56E-03
32.29033062,-110.9545532,6.53E-03
32.29033062,-110.9543735,6.69E-03
32.29033062,-110.9541938,6.21E-03
32.29033062,-110.9540142,6.20E-03
32.29033062,-110.9538345,5.27E-03
32.29033062,-110.9536549,6.55E-03
32.29033062,-110.9534752,5.89E-03
32.29033062,-110.9532955,6.11E-03
32.29033062,-110.9531159,6.16E-03
32.29033062,-110.9529362,5.72E-03
32.29033062,-110.9527565,5.24E-03
32.29033062,-110.9525769,5.71E-03
32.29033062,-110.9523972,5.71E-03
32.29033062,-110.9522176,6.21E-03
32.29033062,-110.9520379,5.93E-03
32.29033062,-110.9518582,5.99E-03
32.29033062,-110.9516786,6.20E-03
32.29033062,-110.9514989,6.12E-03
32.29033062,-110.9513192,6.32E-03
32.29033062,-110.9511396,5.52E-03
32.29033062,-110.9509599,5.42E-03
32.29033062,-110.9507803,5.81E-03
32.29033062,-110.9506006,5.60E-03
32.29033062,-110.9504209,6.66E-03
32.29033062,-110.9502413,6.80E-03
32.29033062,-110.9500616,6.03E-03
32.29033062,-110.9498819,5.50E-03
32.29033062,-110.9497023,6.53E-03
32.29033062,-110.9495226,5.58E-03
32.29033062,-110.9493429,5.45E-03
32.29033062,-110.9491633,5.74E-03
32.29033062,-110.9489836,6.82E-03
32.29033062,-110.948804,5.08E-03
32.29033062,-110.9486243,5.92E-03
32.29033062,-110.9484446,5.63E-03
32.29033062,-110.948265,6.26E-03
32.29033062,-110.9480853,5.81E-03
32.29033062,-110.9479056,6.45E-03
32.29033062,-110.947726,6.33E-03
32.29033062,-110.9475463,5.75E-03
32.29033062,-110.9473667,5.97E-03
32.29033062,-110.947187,6.84E-03
32.29033062,-110.9470073,5.78E-03
32.29033062,-110.9468277,6.25E-03
32.29033062,-110.946648,6.07E-03
32.29033062,-110.9464683,5.60E-03
32.29033062,-110.9462887,5.27E-03
32.29033062,-110.946109,5.96E-03
32.29033062,-110.9459293,6.07E-03
32.29033062,-110.9457497,6.14E-03
32.29033062,-110.94557,5.29E-03
32.29033062,-110.9453904,5.26E-03
32.29033062,-110.9452107,6.33E-03
32.29033062,-110.945031,5.44E-03
32.29033062,-110.9448514,6.23E-03
32.29033062,-110.9446717,6.25E-03
32.29033062,-110.944492,6.30E-03
32.29033062,-110.9443124,6.41E-03
32.29033062,-110.9441327,5.94E-03
32.29033062,-110.9439531,5.32E-03
32.29033062,-110.9437734,5.50E-03
32.29033062,-110.9435937,6.11E-03
32.29033062,-110.9434141,6.33E-03
32.29033062,-110.9432344,5.84E-03
32.29033062,-110.9430547,5.84E-03
32.29033062,-110.9428751,5.78E-03
32.29033062,-110.9426954,6.23E-03
32.29033062,-110.9425158,5.43E-03
32.29033062,-110.9423361,6.67E-03
32.29033062,-110.9421564,5.86E-03
32.29033062,-110.9419768,6.24E-03
32.29033062,-110.9417971,6.57E-03
32.29033062,-110.9416174,6.33E-03
32.29033062,-110.9414378,5.51E-03
32.29033062,-110.9412581,5.58E-03
32.29033062,-110.9410784,6.06E-03
32.29033062,-110.9408988,6.05E-03
32.29033062,-110.9407191,6.17E-03
32.29033062,-110.9405395,6.60E-03
32.29033062,-110.9403598,5.40E-03
32.29033062,-110.9401801,6.64E-03
32.29033062,-110.9400005,5.40E-03
32.29033062,-110.9398208,5.96E-03
32.29033062,-110.9396411,5.66E-03
32.29033062,-110.9394615,5.75E-03
32.29033062,-110.9392818,5.66E-03
32.29033062,-110.9391022,6.48E-03
32.29033062,-110.9389225,5.76E-03
