Latitude,Longitude,DoseRate_mR_hr
32.30597276,-110.8893355,6.38E-03
32.30597276,-110.8891558,6.15E-03
32.30597276,-110.8889762,5.47E-03
32.30597276,-110.8887965,5.42E-03
32.30597276,-110.8886168,6.19E-03
32.30597276,-110.8884372,6.10E-03
32.30597276,-110.8882575,5.84E-03
32.30597276,-110.8880778,6.32E-03
32.30597276,-110.8878982,5.96E-03
32.30597276,-110.8877185,5.73E-03
32.30597276,-110.8875389,5.22E-03
32.30597276,-110.8873592,5.98E-03
32.30597276,-110.8871795,5.29E-03
32.30597276,-110.8869999,5.75E-03
32.30597276,-110.8868202,5.90E-03
32.30597276,-110.8866405,5.66E-03
32.30597276,-110.8864609,5.68E-03
32.30597276,-110.8862812,6.92E-03
32.30597276,-110.8861016,5.52E-03
32.30597276,-110.8859219,6.29E-03
32.30597276,-110.8857422,6.22E-03
32.30597276,-110.8855626,5.58E-03
32.30597276,-110.8853829,6.25E-03
32.30597276,-110.8852032,6.12E-03
32.30597276,-110.8850236,6.20E-03
32.30597276,-110.8848439,6.83E-03
32.30597276,-110.8846642,5.44E-03
32.30597276,-110.8844846,5.37E-03
32.30597276,-110.8843049,6.78E-03
32.30597276,-110.8841253,6.92E-03
32.30597276,-110.8839456,5.91E-03
32.30597276,-110.8837659,6.06E-03
32.30597276,-110.8835863,6.17E-03
32.30597276,-110.8834066,6.02E-03
32.30597276,-110.8832269,5.75E-03
32.30597276,-110.8830473,6.78E-03
32.30597276,-110.8828676,6.82E-03
32.30597276,-110.882688,5.46E-03
32.30597276,-110.8825083,5.69E-03
32.30597276,-110.8823286,6.48E-03
32.30597276,-110.882149,6.80E-03
32.30597276,-110.8819693,6.09E-03
32.30597276,-110.8817896,6.11E-03
32.30597276,-110.88161,5.39E-03
32.30597276,-110.8814303,6.23E-03
32.30597276,-110.8812506,5.61E-03
32.30597276,-110.881071,5.86E-03
32.30597276,-110.8808913,6.51E-03
32.30597276,-110.8807117,5.25E-03
32.30597276,-110.880532,5.26E-03
32.30597276,-110.8803523,5.56E-03
32.30597276,-110.8801727,6.00E-03
32.30597276,-110.879993,6.18E-03
32.30597276,-110.8798133,6.67E-03
32.30597276,-110.8796337,6.50E-03
32.30597276,-110.879454,6.07E-03
32.30597276,-110.8792744,5.77E-03
32.30597276,-110.8790947,5.53E-03
32.30597276,-110.878915,5.77E-03
32.30597276,-110.8787354,6.17E-03
32.30597276,-110.8785557,5.64E-03
32.30597276,-110.878376,6.82E-03
32.30597276,-110.8781964,6.04E-03
32.30597276,-110.8780167,6.35E-03
32.30597276,-110.8778371,5.22E-03
32.30597276,-110.8776574,5.14E-03
32.30597276,-110.8774777,5.15E-03
32.30597276,-110.8772981,6.36E-03
32.30597276,-110.8771184,5.91E-03
32.30597276,-110.8769387,5.64E-03
32.30597276,-110.8767591,6.11E-03
32.30597276,-110.8765794,6.40E-03
32.30597276,-110.8763997,5.19E-03
32.30597276,-110.8762201,6.09E-03
32.30597276,-110.8760404,6.46E-03
32.30597276,-110.8758608,5.66E-03
32.30612461,-110.8893355,6.64E-03
32.30612461,-110.8891558,5.91E-03
32.30612461,-110.8889762,5.42E-03
32.30612461,-110.8887965,5.29E-03
32.30612461,-110.8886168,5.37E-03
32.30612461,-110.8884372,6.78E-03
32.30612461,-110.8882575,5.95E-03
32.30612461,-110.8880778,5.96E-03
32.30612461,-110.8878982,5.71E-03
32.30612461,-110.8877185,5.39E-03
32.30612461,-110.8875389,6.29E-03
32.30612461,-110.8873592,6.31E-03
32.30612461,-110.8871795,5.81E-03
32.30612461,-110.8869999,5.67E-03
32.30612461,-110.8868202,5.91E-03
32.30612461,-110.8866405,6.01E-03
32.30612461,-110.8864609,6.10E-03
32.30612461,-110.8862812,5.94E-03
32.30612461,-110.8861016,5.73E-03
32.30612461,-110.8859219,5.71E-03
32.30612461,-110.8857422,5.87E-03
32.30612461,-110.8855626,5.25E-03
32.30612461,-110.8853829,6.15E-03
32.30612461,-110.8852032,6.09E-03
32.30612461,-110.8850236,5.41E-03
32.30612461,-110.8848439,5.79E-03
32.30612461,-110.8846642,5.81E-03
32.30612461,-110.8844846,6.05E-03
32.30612461,-110.8843049,6.24E-03
32.30612461,-110.8841253,5.58E-03
32.30612461,-110.8839456,6.36E-03
32.30612461,-110.8837659,6.53E-03
32.30612461,-110.8835863,6.17E-03
32.30612461,-110.8834066,6.24E-03
32.30612461,-110.8832269,5.72E-03
32.30612461,-110.8830473,5.27E-03
32.30612461,-110.8828676,5.23E-03
32.30612461,-110.882688,6.23E-03
32.30612461,-110.8825083,6.28E-03
32.30612461,-110.8823286,5.84E-03
32.30612461,-110.882149,6.26E-03
32.30612461,-110.8819693,6.46E-03
32.30612461,-110.8817896,6.24E-03
32.30612461,-110.88161,6.13E-03
32.30612461,-110.8814303,5.86E-03
32.30612461,-110.8812506,6.37E-03
32.30612461,-110.881071,5.96E-03
32.30612461,-110.8808913,5.56E-03
32.30612461,-110.8807117,6.51E-03
32.30612461,-110.880532,5.10E-03
32.30612461,-110.8803523,6.14E-03
