Latitude,Longitude,DoseRate_mR_hr
32.29443125,-110.9166443,6.78E-03
32.29443125,-110.9164646,6.04E-03
32.29443125,-110.9162849,5.15E-03
32.29443125,-110.9161053,6.00E-03
32.29443125,-110.9159256,6.52E-03
32.29443125,-110.915746,5.81E-03
32.29443125,-110.9155663,5.41E-03
32.29443125,-110.9153866,5.82E-03
32.29443125,-110.915207,5.29E-03
32.29443125,-110.9150273,5.75E-03
32.29443125,-110.9148476,5.96E-03
32.29443125,-110.914668,6.24E-03
32.29443125,-110.9144883,5.64E-03
32.29443125,-110.9143087,5.66E-03
32.29443125,-110.914129,5.63E-03
32.29443125,-110.9139493,5.78E-03
32.29443125,-110.9137697,5.63E-03
32.29443125,-110.91359,6.81E-03
32.29443125,-110.9134103,5.46E-03
32.29443125,-110.9132307,5.75E-03
32.29443125,-110.913051,6.01E-03
32.29443125,-110.9128713,5.39E-03
32.29443125,-110.9126917,5.63E-03
32.29443125,-110.912512,5.60E-03
32.29443125,-110.9123324,5.68E-03
32.29443125,-110.9121527,5.31E-03
32.29443125,-110.911973,5.98E-03
32.29443125,-110.9117934,5.60E-03
32.29443125,-110.9116137,6.36E-03
32.29443125,-110.911434,5.64E-03
32.29443125,-110.9112544,5.43E-03
32.29443125,-110.9110747,5.97E-03
32.29443125,-110.9108951,5.96E-03
32.29443125,-110.9107154,6.14E-03
32.29443125,-110.9105357,6.18E-03
32.29443125,-110.9103561,6.84E-03
32.29443125,-110.9101764,6.05E-03
32.29443125,-110.9099967,6.31E-03
32.29443125,-110.9098171,6.36E-03
32.29443125,-110.9096374,6.30E-03
32.29443125,-110.9094577,6.03E-03
32.29443125,-110.9092781,6.10E-03
32.29443125,-110.9090984,5.21E-03
32.29443125,-110.9089188,6.32E-03
32.29443125,-110.9087391,5.58E-03
32.29443125,-110.9085594,6.62E-03
32.29443125,-110.9083798,5.63E-03
32.29443125,-110.9082001,6.39E-03
32.29443125,-110.9080204,5.35E-03
32.29443125,-110.9078408,5.69E-03
32.29443125,-110.9076611,6.24E-03
32.29443125,-110.9074815,6.01E-03
32.29443125,-110.9073018,6.12E-03
32.29443125,-110.9071221,5.63E-03
32.29443125,-110.9069425,5.45E-03
32.29443125,-110.9067628,5.26E-03
32.29443125,-110.9065831,5.62E-03
32.29443125,-110.9064035,5.55E-03
32.29443125,-110.9062238,6.18E-03
32.29443125,-110.9060442,5.77E-03
32.29443125,-110.9058645,5.59E-03
32.29443125,-110.9056848,5.94E-03
32.29443125,-110.9055052,6.09E-03
32.29443125,-110.9053255,5.85E-03
32.29443125,-110.9051458,6.35E-03
32.29443125,-110.9049662,5.48E-03
32.29443125,-110.9047865,5.74E-03
32.29443125,-110.9046068,5.43E-03
32.29443125,-110.9044272,6.53E-03
32.29443125,-110.9042475,6.17E-03
32.29443125,-110.9040679,6.12E-03
32.29443125,-110.9038882,6.38E-03
32.29443125,-110.9037085,6.55E-03
32.29443125,-110.9035289,5.61E-03
32.29443125,-110.9033492,5.20E-03
