Latitude,Longitude,DoseRate_mR_hr
32.32905137,-110.8758608,5.45E-03
32.32905137,-110.8756811,5.87E-03
32.32905137,-110.8755014,6.24E-03
32.32905137,-110.8753218,5.77E-03
32.32905137,-110.8751421,5.87E-03
32.32905137,-110.8749624,6.28E-03
32.32905137,-110.8747828,5.82E-03
32.32905137,-110.8746031,6.31E-03
32.32905137,-110.8744235,6.88E-03
32.32905137,-110.8742438,6.00E-03
32.32905137,-110.8740641,5.85E-03
32.32905137,-110.8738845,6.19E-03
32.32905137,-110.8737048,5.86E-03
32.32905137,-110.8735251,5.83E-03
32.32905137,-110.8733455,5.71E-03
32.32905137,-110.8731658,6.69E-03
32.32905137,-110.8729861,6.35E-03
32.32905137,-110.8728065,6.12E-03
32.32905137,-110.8726268,5.75E-03
32.32905137,-110.8724472,5.64E-03
32.32905137,-110.8722675,6.97E-03
32.32905137,-110.8720878,5.81E-03
32.32905137,-110.8719082,6.05E-03
32.32905137,-110.8717285,5.71E-03
32.32905137,-110.8715488,5.44E-03
32.32905137,-110.8713692,5.56E-03
32.32905137,-110.8711895,5.63E-03
32.32905137,-110.8710099,5.79E-03
32.32905137,-110.8708302,5.36E-03
32.32905137,-110.8706505,6.08E-03
32.32905137,-110.8704709,6.67E-03
32.32905137,-110.8702912,6.21E-03
32.32905137,-110.8701115,5.81E-03
32.32905137,-110.8699319,5.94E-03
32.32905137,-110.8697522,6.04E-03
32.32905137,-110.8695725,6.61E-03
32.32905137,-110.8693929,6.80E-03
32.32905137,-110.8692132,6.11E-03
32.32905137,-110.8690336,6.16E-03
32.32905137,-110.8688539,5.70E-03
32.32905137,-110.8686742,6.55E-03
32.32905137,-110.8684946,6.60E-03
32.32905137,-110.8683149,6.48E-03
32.32905137,-110.8681352,6.36E-03
32.32905137,-110.8679556,6.13E-03
32.32905137,-110.8677759,6.55E-03
32.32905137,-110.8675963,6.43E-03
32.32905137,-110.8674166,6.38E-03
32.32905137,-110.8672369,5.70E-03
32.32905137,-110.8670573,5.48E-03
32.32905137,-110.8668776,5.40E-03
32.32905137,-110.8666979,6.49E-03
32.32905137,-110.8665183,6.50E-03
32.32905137,-110.8663386,5.43E-03
32.32905137,-110.866159,5.66E-03
32.32905137,-110.8659793,5.91E-03
32.32905137,-110.8657996,6.14E-03
32.32905137,-110.86562,6.53E-03
32.32905137,-110.8654403,5.40E-03
32.32905137,-110.8652606,6.53E-03
32.32905137,-110.865081,5.38E-03
32.32905137,-110.8649013,6.25E-03
32.32905137,-110.8647216,5.28E-03
32.32905137,-110.864542,5.39E-03
32.32905137,-110.8643623,6.52E-03
32.32905137,-110.8641827,5.74E-03
32.32905137,-110.864003,6.08E-03
32.32905137,-110.8638233,6.52E-03
32.32905137,-110.8636437,5.73E-03
32.32905137,-110.863464,6.52E-03
32.32905137,-110.8632843,6.38E-03
32.32905137,-110.8631047,5.41E-03
32.32905137,-110.862925,6.11E-03
32.32905137,-110.8627454,6.12E-03
32.32905137,-110.8625657,5.66E-03
32.32905137,-110.862386,5.62E-03
32.32920319,-110.8758608,5.81E-03
32.32920319,-110.8756811,6.19E-03
32.32920319,-110.8755014,5.79E-03
32.32920319,-110.8753218,6.40E-03
32.32920319,-110.8751421,6.03E-03
32.32920319,-110.8749624,6.46E-03
32.32920319,-110.8747828,5.81E-03
32.32920319,-110.8746031,6.49E-03
32.32920319,-110.8744235,5.91E-03
32.32920319,-110.8742438,6.83E-03
32.32920319,-110.8740641,5.83E-03
32.32920319,-110.8738845,5.48E-03
32.32920319,-110.8737048,6.23E-03
32.32920319,-110.8735251,5.70E-03
32.32920319,-110.8733455,5.47E-03
32.32920319,-110.8731658,6.23E-03
32.32920319,-110.8729861,6.90E-03
32.32920319,-110.8728065,6.12E-03
32.32920319,-110.8726268,6.09E-03
32.32920319,-110.8724472,6.48E-03
32.32920319,-110.8722675,5.28E-03
32.32920319,-110.8720878,6.22E-03
32.32920319,-110.8719082,5.60E-03
32.32920319,-110.8717285,6.13E-03
32.32920319,-110.8715488,6.26E-03
32.32920319,-110.8713692,6.51E-03
32.32920319,-110.8711895,5.89E-03
32.32920319,-110.8710099,5.73E-03
32.32920319,-110.8708302,5.59E-03
32.32920319,-110.8706505,6.49E-03
32.32920319,-110.8704709,6.35E-03
32.32920319,-110.8702912,6.18E-03
32.32920319,-110.8701115,6.69E-03
32.32920319,-110.8699319,6.22E-03
32.32920319,-110.8697522,6.02E-03
32.32920319,-110.8695725,5.98E-03
32.32920319,-110.8693929,6.15E-03
32.32920319,-110.8692132,6.45E-03
32.32920319,-110.8690336,6.79E-03
32.32920319,-110.8688539,6.32E-03
32.32920319,-110.8686742,6.49E-03
32.32920319,-110.8684946,5.87E-03
32.32920319,-110.8683149,6.08E-03
32.32920319,-110.8681352,6.16E-03
32.32920319,-110.8679556,6.60E-03
32.32920319,-110.8677759,5.97E-03
32.32920319,-110.8675963,5.62E-03
32.32920319,-110.8674166,6.49E-03
32.32920319,-110.8672369,6.09E-03
32.32920319,-110.8670573,6.39E-03
32.32920319,-110.8668776,6.38E-03
32.32920319,-110.8666979,6.32E-03
32.32920319,-110.8665183,6.16E-03
32.32920319,-110.8663386,5.34E-03
32.32920319,-110.866159,6.34E-03
32.32920319,-110.8659793,6.50E-03
32.32920319,-110.8657996,5.82E-03
32.32920319,-110.86562,6.67E-03
32.32920319,-110.8654403,6.43E-03
32.32920319,-110.8652606,6.40E-03
32.32920319,-110.865081,5.61E-03
32.32920319,-110.8649013,5.87E-03
32.32920319,-110.8647216,5.84E-03
32.32920319,-110.864542,5.12E-03
32.32920319,-110.8643623,5.65E-03
32.32920319,-110.8641827,6.10E-03
32.32920319,-110.864003,5.64E-03
32.32920319,-110.8638233,5.85E-03
32.32920319,-110.8636437,5.83E-03
32.32920319,-110.863464,5.92E-03
32.32920319,-110.8632843,5.66E-03
32.32920319,-110.8631047,6.63E-03
32.32920319,-110.862925,6.80E-03
32.32920319,-110.8627454,5.54E-03
32.32920319,-110.8625657,6.08E-03
32.32920319,-110.862386,5.96E-03
32.329355,-110.8758608,6.29E-03
32.329355,-110.8756811,5.63E-03
32.329355,-110.8755014,5.91E-03
32.329355,-110.8753218,6.57E-03
32.329355,-110.8751421,7.16E-03
32.329355,-110.8749624,5.96E-03
32.329355,-110.8747828,6.52E-03
32.329355,-110.8746031,5.27E-03
32.329355,-110.8744235,5.99E-03
32.329355,-110.8742438,6.44E-03
32.329355,-110.8740641,5.49E-03
32.329355,-110.8738845,6.84E-03
32.329355,-110.8737048,6.73E-03
32.329355,-110.8735251,5.58E-03
32.329355,-110.8733455,6.49E-03
32.329355,-110.8731658,6.81E-03
32.329355,-110.8729861,6.49E-03
32.329355,-110.8728065,5.69E-03
32.329355,-110.8726268,5.64E-03
32.329355,-110.8724472,6.29E-03
32.329355,-110.8722675,5.68E-03
32.329355,-110.8720878,5.80E-03
32.329355,-110.8719082,6.28E-03
32.329355,-110.8717285,6.77E-03
32.329355,-110.8715488,6.19E-03
32.329355,-110.8713692,5.60E-03
32.329355,-110.8711895,6.50E-03
32.329355,-110.8710099,6.26E-03
32.329355,-110.8708302,5.83E-03
32.329355,-110.8706505,5.99E-03
32.329355,-110.8704709,6.58E-03
32.329355,-110.8702912,5.69E-03
32.329355,-110.8701115,6.70E-03
32.329355,-110.8699319,5.32E-03
32.329355,-110.8697522,5.59E-03
32.329355,-110.8695725,6.44E-03
32.329355,-110.8693929,5.55E-03
32.329355,-110.8692132,6.02E-03
32.329355,-110.8690336,6.40E-03
32.329355,-110.8688539,5.87E-03
32.329355,-110.8686742,6.21E-03
32.329355,-110.8684946,5.83E-03
32.329355,-110.8683149,5.22E-03
32.329355,-110.8681352,6.31E-03
32.329355,-110.8679556,5.78E-03
32.329355,-110.8677759,6.22E-03
32.329355,-110.8675963,5.75E-03
32.329355,-110.8674166,6.72E-03
32.329355,-110.8672369,5.69E-03
32.329355,-110.8670573,6.03E-03
32.329355,-110.8668776,5.65E-03
32.329355,-110.8666979,5.65E-03
32.329355,-110.8665183,5.31E-03
32.329355,-110.8663386,6.17E-03
32.329355,-110.866159,6.12E-03
32.329355,-110.8659793,6.22E-03
32.329355,-110.8657996,6.08E-03
32.329355,-110.86562,6.50E-03
32.329355,-110.8654403,6.29E-03
32.329355,-110.8652606,5.93E-03
32.329355,-110.865081,5.75E-03
32.329355,-110.8649013,6.09E-03
32.329355,-110.8647216,6.08E-03
32.329355,-110.864542,6.26E-03
32.329355,-110.8643623,5.70E-03
32.329355,-110.8641827,6.22E-03
32.329355,-110.864003,5.78E-03
32.329355,-110.8638233,6.55E-03
32.329355,-110.8636437,6.45E-03
32.329355,-110.863464,6.38E-03
32.329355,-110.8632843,5.43E-03
32.329355,-110.8631047,5.44E-03
32.329355,-110.862925,6.55E-03
32.329355,-110.8627454,6.92E-03
32.329355,-110.8625657,6.15E-03
32.329355,-110.862386,5.86E-03
32.32950681,-110.8758608,6.66E-03
32.32950681,-110.8756811,6.59E-03
32.32950681,-110.8755014,5.54E-03
32.32950681,-110.8753218,7.03E-03
32.32950681,-110.8751421,6.47E-03
32.32950681,-110.8749624,6.15E-03
32.32950681,-110.8747828,6.81E-03
