Latitude,Longitude,DoseRate_mR_hr
32.3175128,-110.9302987,5.73E-03
32.3175128,-110.930119,6.12E-03
32.3175128,-110.9299393,6.44E-03
32.3175128,-110.9297597,6.69E-03
32.3175128,-110.92958,6.40E-03
32.3175128,-110.9294003,6.82E-03
32.3175128,-110.9292207,5.86E-03
32.3175128,-110.929041,6.76E-03
32.3175128,-110.9288614,5.79E-03
32.3175128,-110.9286817,6.11E-03
32.3175128,-110.928502,5.29E-03
32.3175128,-110.9283224,5.70E-03
32.3175128,-110.9281427,5.59E-03
32.3175128,-110.927963,6.57E-03
32.3175128,-110.9277834,6.33E-03
32.3175128,-110.9276037,5.39E-03
32.3175128,-110.9274241,6.24E-03
32.3175128,-110.9272444,6.48E-03
32.3175128,-110.9270647,6.36E-03
32.3175128,-110.9268851,5.94E-03
32.3175128,-110.9267054,5.52E-03
32.3175128,-110.9265257,5.35E-03
32.3175128,-110.9263461,6.45E-03
32.3175128,-110.9261664,6.03E-03
32.3175128,-110.9259867,5.23E-03
32.3175128,-110.9258071,6.49E-03
32.3175128,-110.9256274,6.74E-03
32.3175128,-110.9254478,5.30E-03
32.3175128,-110.9252681,5.32E-03
32.3175128,-110.9250884,6.16E-03
32.3175128,-110.9249088,6.13E-03
32.3175128,-110.9247291,6.19E-03
32.3175128,-110.9245494,6.32E-03
32.3175128,-110.9243698,5.48E-03
32.3175128,-110.9241901,5.76E-03
32.3175128,-110.9240105,5.63E-03
32.3175128,-110.9238308,6.13E-03
32.3175128,-110.9236511,6.20E-03
32.3175128,-110.9234715,6.15E-03
32.3175128,-110.9232918,5.46E-03
32.3175128,-110.9231121,6.07E-03
32.3175128,-110.9229325,6.51E-03
32.3175128,-110.9227528,6.10E-03
32.3175128,-110.9225732,5.88E-03
32.3175128,-110.9223935,5.73E-03
32.3175128,-110.9222138,5.33E-03
32.3175128,-110.9220342,6.44E-03
32.3175128,-110.9218545,5.79E-03
32.3175128,-110.9216748,6.40E-03
32.3175128,-110.9214952,5.19E-03
32.3175128,-110.9213155,5.77E-03
32.3175128,-110.9211358,5.15E-03
32.3175128,-110.9209562,5.76E-03
32.3175128,-110.9207765,6.69E-03
32.3175128,-110.9205969,5.46E-03
32.3175128,-110.9204172,6.25E-03
32.3175128,-110.9202375,5.91E-03
32.3175128,-110.9200579,6.12E-03
32.3175128,-110.9198782,5.69E-03
32.3175128,-110.9196985,6.17E-03
32.3175128,-110.9195189,5.95E-03
32.3175128,-110.9193392,6.70E-03
32.3175128,-110.9191596,5.86E-03
32.3175128,-110.9189799,6.32E-03
32.3175128,-110.9188002,6.13E-03
32.3175128,-110.9186206,5.86E-03
32.3175128,-110.9184409,5.41E-03
32.3175128,-110.9182612,5.90E-03
32.3175128,-110.9180816,5.94E-03
32.3175128,-110.9179019,6.57E-03
32.3175128,-110.9177222,6.07E-03
32.3175128,-110.9175426,5.10E-03
32.3175128,-110.9173629,5.79E-03
32.3175128,-110.9171833,6.57E-03
32.3175128,-110.9170036,5.80E-03
32.3175128,-110.9168239,6.38E-03
32.31766463,-110.9302987,5.90E-03
32.31766463,-110.930119,5.49E-03
32.31766463,-110.9299393,5.84E-03
32.31766463,-110.9297597,6.29E-03
32.31766463,-110.92958,5.21E-03
32.31766463,-110.9294003,6.09E-03
32.31766463,-110.9292207,6.79E-03
32.31766463,-110.929041,6.28E-03
32.31766463,-110.9288614,5.97E-03
32.31766463,-110.9286817,5.94E-03
32.31766463,-110.928502,5.39E-03
32.31766463,-110.9283224,5.91E-03
32.31766463,-110.9281427,6.47E-03
32.31766463,-110.927963,6.19E-03
32.31766463,-110.9277834,6.33E-03
32.31766463,-110.9276037,5.07E-03
32.31766463,-110.9274241,5.74E-03
32.31766463,-110.9272444,6.68E-03
32.31766463,-110.9270647,6.36E-03
32.31766463,-110.9268851,5.80E-03
32.31766463,-110.9267054,5.22E-03
32.31766463,-110.9265257,5.68E-03
32.31766463,-110.9263461,6.27E-03
