Latitude,Longitude,DoseRate_mR_hr
32.29443125,-110.9029899,6.22E-03
32.29443125,-110.9028102,6.21E-03
32.29443125,-110.9026306,5.61E-03
32.29443125,-110.9024509,6.09E-03
32.29443125,-110.9022712,6.02E-03
32.29443125,-110.9020916,5.64E-03
32.29443125,-110.9019119,5.61E-03
32.29443125,-110.9017322,5.80E-03
32.29443125,-110.9015526,6.18E-03
32.29443125,-110.9013729,5.28E-03
32.29443125,-110.9011932,5.73E-03
32.29443125,-110.9010136,6.31E-03
32.29443125,-110.9008339,6.22E-03
32.29443125,-110.9006543,5.63E-03
32.29443125,-110.9004746,6.11E-03
32.29443125,-110.9002949,6.12E-03
32.29443125,-110.9001153,5.23E-03
32.29443125,-110.8999356,5.80E-03
32.29443125,-110.8997559,6.29E-03
32.29443125,-110.8995763,6.38E-03
32.29443125,-110.8993966,5.96E-03
32.29443125,-110.899217,5.14E-03
32.29443125,-110.8990373,6.26E-03
32.29443125,-110.8988576,6.33E-03
32.29443125,-110.898678,5.92E-03
32.29443125,-110.8984983,5.17E-03
32.29443125,-110.8983186,5.52E-03
32.29443125,-110.898139,5.88E-03
32.29443125,-110.8979593,6.35E-03
32.29443125,-110.8977796,5.62E-03
32.29443125,-110.8976,6.32E-03
32.29443125,-110.8974203,6.21E-03
32.29443125,-110.8972407,5.86E-03
32.29443125,-110.897061,6.13E-03
32.29443125,-110.8968813,6.39E-03
32.29443125,-110.8967017,5.89E-03
32.29443125,-110.896522,5.89E-03
32.29443125,-110.8963423,6.40E-03
32.29443125,-110.8961627,5.56E-03
32.29443125,-110.895983,6.03E-03
32.29443125,-110.8958034,5.29E-03
32.29443125,-110.8956237,6.07E-03
32.29443125,-110.895444,6.07E-03
32.29443125,-110.8952644,5.94E-03
32.29443125,-110.8950847,6.41E-03
32.29443125,-110.894905,6.85E-03
32.29443125,-110.8947254,5.87E-03
32.29443125,-110.8945457,5.76E-03
32.29443125,-110.8943661,6.47E-03
32.29443125,-110.8941864,6.07E-03
32.29443125,-110.8940067,6.06E-03
32.29443125,-110.8938271,6.29E-03
32.29443125,-110.8936474,5.16E-03
32.29443125,-110.8934677,5.21E-03
32.29443125,-110.8932881,6.62E-03
32.29443125,-110.8931084,5.68E-03
32.29443125,-110.8929287,5.18E-03
32.29443125,-110.8927491,6.37E-03
32.29443125,-110.8925694,5.74E-03
32.29443125,-110.8923898,5.58E-03
32.29443125,-110.8922101,6.04E-03
32.29443125,-110.8920304,6.07E-03
32.29443125,-110.8918508,6.87E-03
32.29443125,-110.8916711,6.33E-03
32.29443125,-110.8914914,5.39E-03
32.29443125,-110.8913118,5.31E-03
32.29443125,-110.8911321,5.98E-03
32.29443125,-110.8909525,5.82E-03
32.29443125,-110.8907728,6.14E-03
32.29443125,-110.8905931,6.67E-03
32.29443125,-110.8904135,6.13E-03
32.29443125,-110.8902338,5.91E-03
32.29443125,-110.8900541,6.21E-03
32.29443125,-110.8898745,5.65E-03
32.29443125,-110.8896948,5.76E-03
32.29443125,-110.8895151,6.20E-03
32.29458312,-110.9029899,6.07E-03
32.29458312,-110.9028102,6.30E-03
32.29458312,-110.9026306,6.06E-03
32.29458312,-110.9024509,5.20E-03
32.29458312,-110.9022712,5.32E-03
32.29458312,-110.9020916,6.28E-03
32.29458312,-110.9019119,7.04E-03
32.29458312,-110.9017322,6.52E-03
32.29458312,-110.9015526,5.25E-03
32.29458312,-110.9013729,6.25E-03
32.29458312,-110.9011932,5.94E-03
32.29458312,-110.9010136,5.92E-03
32.29458312,-110.9008339,6.14E-03
32.29458312,-110.9006543,5.77E-03
32.29458312,-110.9004746,6.16E-03
32.29458312,-110.9002949,5.70E-03
32.29458312,-110.9001153,6.26E-03
32.29458312,-110.8999356,6.01E-03
32.29458312,-110.8997559,6.26E-03
32.29458312,-110.8995763,5.21E-03
32.29458312,-110.8993966,6.06E-03
32.29458312,-110.899217,6.62E-03
32.29458312,-110.8990373,5.98E-03
32.29458312,-110.8988576,5.58E-03
32.29458312,-110.898678,5.26E-03
32.29458312,-110.8984983,6.37E-03
32.29458312,-110.8983186,5.21E-03
32.29458312,-110.898139,5.66E-03
32.29458312,-110.8979593,5.96E-03
32.29458312,-110.8977796,6.88E-03
32.29458312,-110.8976,5.32E-03
32.29458312,-110.8974203,6.45E-03
32.29458312,-110.8972407,5.64E-03
32.29458312,-110.897061,6.08E-03
32.29458312,-110.8968813,5.15E-03
32.29458312,-110.8967017,6.18E-03
32.29458312,-110.896522,6.66E-03
32.29458312,-110.8963423,5.67E-03
32.29458312,-110.8961627,5.79E-03
32.29458312,-110.895983,5.96E-03
32.29458312,-110.8958034,6.03E-03
32.29458312,-110.8956237,5.57E-03
32.29458312,-110.895444,6.04E-03
32.29458312,-110.8952644,6.53E-03
32.29458312,-110.8950847,5.92E-03
32.29458312,-110.894905,5.92E-03
32.29458312,-110.8947254,5.43E-03
32.29458312,-110.8945457,6.79E-03
32.29458312,-110.8943661,5.77E-03
32.29458312,-110.8941864,6.43E-03
32.29458312,-110.8940067,6.85E-03
32.29458312,-110.8938271,5.89E-03
32.29458312,-110.8936474,6.07E-03
32.29458312,-110.8934677,6.01E-03
32.29458312,-110.8932881,6.34E-03
32.29458312,-110.8931084,6.47E-03
32.29458312,-110.8929287,5.84E-03
32.29458312,-110.8927491,5.18E-03
32.29458312,-110.8925694,6.51E-03
32.29458312,-110.8923898,6.15E-03
32.29458312,-110.8922101,6.10E-03
32.29458312,-110.8920304,5.93E-03
32.29458312,-110.8918508,6.12E-03
32.29458312,-110.8916711,5.95E-03
32.29458312,-110.8914914,6.78E-03
32.29458312,-110.8913118,5.89E-03
32.29458312,-110.8911321,6.04E-03
32.29458312,-110.8909525,6.09E-03
32.29458312,-110.8907728,5.64E-03
32.29458312,-110.8905931,5.65E-03
32.29458312,-110.8904135,5.95E-03
32.29458312,-110.8902338,5.53E-03
32.29458312,-110.8900541,5.61E-03
32.29458312,-110.8898745,6.66E-03
32.29458312,-110.8896948,6.53E-03
32.29458312,-110.8895151,6.02E-03
32.29473499,-110.9029899,6.05E-03
32.29473499,-110.9028102,5.19E-03
32.29473499,-110.9026306,5.50E-03
32.29473499,-110.9024509,5.34E-03
32.29473499,-110.9022712,5.37E-03
32.29473499,-110.9020916,5.59E-03
32.29473499,-110.9019119,6.16E-03
32.29473499,-110.9017322,5.62E-03
32.29473499,-110.9015526,6.99E-03
32.29473499,-110.9013729,6.02E-03
32.29473499,-110.9011932,6.29E-03
32.29473499,-110.9010136,6.56E-03
32.29473499,-110.9008339,5.86E-03
32.29473499,-110.9006543,5.65E-03
32.29473499,-110.9004746,6.11E-03
32.29473499,-110.9002949,5.97E-03
32.29473499,-110.9001153,5.32E-03
32.29473499,-110.8999356,5.76E-03
32.29473499,-110.8997559,5.27E-03
32.29473499,-110.8995763,6.32E-03
32.29473499,-110.8993966,6.22E-03
32.29473499,-110.899217,5.25E-03
32.29473499,-110.8990373,6.02E-03
32.29473499,-110.8988576,5.91E-03
32.29473499,-110.898678,6.37E-03
32.29473499,-110.8984983,5.82E-03
32.29473499,-110.8983186,5.65E-03
32.29473499,-110.898139,6.51E-03
32.29473499,-110.8979593,6.41E-03
32.29473499,-110.8977796,6.59E-03
32.29473499,-110.8976,5.99E-03
32.29473499,-110.8974203,5.65E-03
32.29473499,-110.8972407,6.78E-03
32.29473499,-110.897061,5.71E-03
32.29473499,-110.8968813,5.70E-03
32.29473499,-110.8967017,6.79E-03
32.29473499,-110.896522,5.66E-03
32.29473499,-110.8963423,6.79E-03
32.29473499,-110.8961627,5.46E-03
32.29473499,-110.895983,5.91E-03
32.29473499,-110.8958034,6.33E-03
32.29473499,-110.8956237,5.55E-03
32.29473499,-110.895444,6.17E-03
32.29473499,-110.8952644,6.04E-03
32.29473499,-110.8950847,5.83E-03
32.29473499,-110.894905,5.79E-03
32.29473499,-110.8947254,6.40E-03
32.29473499,-110.8945457,6.32E-03
32.29473499,-110.8943661,5.91E-03
32.29473499,-110.8941864,6.28E-03
32.29473499,-110.8940067,6.22E-03
32.29473499,-110.8938271,5.22E-03
32.29473499,-110.8936474,6.66E-03
32.29473499,-110.8934677,5.77E-03
32.29473499,-110.8932881,6.07E-03
32.29473499,-110.8931084,6.38E-03
32.29473499,-110.8929287,6.57E-03
32.29473499,-110.8927491,5.84E-03
32.29473499,-110.8925694,5.60E-03
32.29473499,-110.8923898,6.04E-03
32.29473499,-110.8922101,5.61E-03
32.29473499,-110.8920304,5.07E-03
32.29473499,-110.8918508,6.87E-03
32.29473499,-110.8916711,6.18E-03
32.29473499,-110.8914914,5.77E-03
32.29473499,-110.8913118,5.99E-03
32.29473499,-110.8911321,6.17E-03
32.29473499,-110.8909525,6.22E-03
32.29473499,-110.8907728,5.92E-03
32.29473499,-110.8905931,5.60E-03
32.29473499,-110.8904135,5.57E-03
32.29473499,-110.8902338,5.49E-03
32.29473499,-110.8900541,6.18E-03
32.29473499,-110.8898745,5.64E-03
32.29473499,-110.8896948,6.01E-03
32.29473499,-110.8895151,6.08E-03
32.29488686,-110.9029899,6.07E-03
32.29488686,-110.9028102,5.62E-03
32.29488686,-110.9026306,6.54E-03
32.29488686,-110.9024509,6.49E-03
32.29488686,-110.9022712,5.47E-03
32.29488686,-110.9020916,6.21E-03
32.29488686,-110.9019119,6.00E-03
32.29488686,-110.9017322,6.54E-03
32.29488686,-110.9015526,5.71E-03
32.29488686,-110.9013729,6.58E-03
32.29488686,-110.9011932,5.86E-03
32.29488686,-110.9010136,6.26E-03
32.29488686,-110.9008339,5.45E-03
32.29488686,-110.9006543,5.21E-03
32.29488686,-110.9004746,6.24E-03
32.29488686,-110.9002949,5.85E-03
32.29488686,-110.9001153,5.70E-03
32.29488686,-110.8999356,6.35E-03
32.29488686,-110.8997559,6.11E-03
32.29488686,-110.8995763,5.95E-03
32.29488686,-110.8993966,6.62E-03
32.29488686,-110.899217,5.73E-03
32.29488686,-110.8990373,6.07E-03
32.29488686,-110.8988576,6.47E-03
32.29488686,-110.898678,5.43E-03
32.29488686,-110.8984983,6.74E-03
32.29488686,-110.8983186,5.78E-03
32.29488686,-110.898139,6.19E-03
32.29488686,-110.8979593,5.66E-03
32.29488686,-110.8977796,6.25E-03
32.29488686,-110.8976,5.73E-03
32.29488686,-110.8974203,5.71E-03
32.29488686,-110.8972407,6.18E-03
32.29488686,-110.897061,6.22E-03
32.29488686,-110.8968813,5.37E-03
32.29488686,-110.8967017,6.69E-03
32.29488686,-110.896522,6.34E-03
32.29488686,-110.8963423,5.66E-03
32.29488686,-110.8961627,6.12E-03
32.29488686,-110.895983,6.68E-03
32.29488686,-110.8958034,6.23E-03
32.29488686,-110.8956237,5.65E-03
32.29488686,-110.895444,6.48E-03
32.29488686,-110.8952644,6.44E-03
32.29488686,-110.8950847,5.84E-03
32.29488686,-110.894905,5.96E-03
32.29488686,-110.8947254,6.26E-03
32.29488686,-110.8945457,5.33E-03
32.29488686,-110.8943661,6.01E-03
32.29488686,-110.8941864,5.45E-03
32.29488686,-110.8940067,5.44E-03
32.29488686,-110.8938271,5.67E-03
32.29488686,-110.8936474,6.23E-03
32.29488686,-110.8934677,6.39E-03
32.29488686,-110.8932881,6.59E-03
32.29488686,-110.8931084,5.79E-03
32.29488686,-110.8929287,6.30E-03
32.29488686,-110.8927491,6.62E-03
32.29488686,-110.8925694,5.90E-03
32.29488686,-110.8923898,6.92E-03
32.29488686,-110.8922101,6.17E-03
32.29488686,-110.8920304,5.67E-03
32.29488686,-110.8918508,6.18E-03
32.29488686,-110.8916711,6.59E-03
32.29488686,-110.8914914,5.82E-03
32.29488686,-110.8913118,5.81E-03
32.29488686,-110.8911321,6.25E-03
32.29488686,-110.8909525,6.62E-03
32.29488686,-110.8907728,6.28E-03
32.29488686,-110.8905931,6.55E-03
32.29488686,-110.8904135,6.17E-03
32.29488686,-110.8902338,5.54E-03
32.29488686,-110.8900541,5.77E-03
32.29488686,-110.8898745,6.40E-03
32.29488686,-110.8896948,5.70E-03
32.29488686,-110.8895151,6.33E-03
32.29503873,-110.9029899,5.41E-03
32.29503873,-110.9028102,5.98E-03
32.29503873,-110.9026306,6.27E-03
32.29503873,-110.9024509,5.94E-03
32.29503873,-110.9022712,5.54E-03
32.29503873,-110.9020916,6.05E-03
32.29503873,-110.9019119,6.09E-03
32.29503873,-110.9017322,5.23E-03
32.29503873,-110.9015526,6.12E-03
32.29503873,-110.9013729,6.23E-03
32.29503873,-110.9011932,5.84E-03
32.29503873,-110.9010136,5.28E-03
32.29503873,-110.9008339,6.46E-03
32.29503873,-110.9006543,5.44E-03
32.29503873,-110.9004746,5.86E-03
32.29503873,-110.9002949,5.80E-03
32.29503873,-110.9001153,5.84E-03
32.29503873,-110.8999356,5.87E-03
32.29503873,-110.8997559,5.45E-03
32.29503873,-110.8995763,6.61E-03
32.29503873,-110.8993966,6.37E-03
32.29503873,-110.899217,6.13E-03
32.29503873,-110.8990373,6.50E-03
32.29503873,-110.8988576,5.75E-03
32.29503873,-110.898678,6.65E-03
32.29503873,-110.8984983,6.53E-03
32.29503873,-110.8983186,5.84E-03
32.29503873,-110.898139,6.11E-03
32.29503873,-110.8979593,7.00E-03
32.29503873,-110.8977796,5.96E-03
32.29503873,-110.8976,5.91E-03
32.29503873,-110.8974203,6.04E-03
32.29503873,-110.8972407,5.77E-03
32.29503873,-110.897061,6.09E-03
32.29503873,-110.8968813,6.30E-03
32.29503873,-110.8967017,6.11E-03
32.29503873,-110.896522,6.51E-03
32.29503873,-110.8963423,5.74E-03
32.29503873,-110.8961627,5.56E-03
32.29503873,-110.895983,5.93E-03
32.29503873,-110.8958034,5.91E-03
32.29503873,-110.8956237,6.24E-03
32.29503873,-110.895444,5.28E-03
32.29503873,-110.8952644,6.65E-03
32.29503873,-110.8950847,6.14E-03
32.29503873,-110.894905,5.41E-03
32.29503873,-110.8947254,6.55E-03
32.29503873,-110.8945457,5.75E-03
