Latitude,Longitude,DoseRate_mR_hr
32.34043668,-110.9302987,5.59E-03
32.34043668,-110.930119,6.57E-03
32.34043668,-110.9299393,5.32E-03
32.34043668,-110.9297597,6.68E-03
32.34043668,-110.92958,6.24E-03
32.34043668,-110.9294003,6.09E-03
32.34043668,-110.9292207,6.20E-03
32.34043668,-110.929041,5.83E-03
32.34043668,-110.9288614,5.77E-03
32.34043668,-110.9286817,6.16E-03
32.34043668,-110.928502,6.01E-03
32.34043668,-110.9283224,6.92E-03
32.34043668,-110.9281427,6.55E-03
32.34043668,-110.927963,5.56E-03
32.34043668,-110.9277834,5.61E-03
32.34043668,-110.9276037,5.60E-03
32.34043668,-110.9274241,6.16E-03
32.34043668,-110.9272444,5.86E-03
32.34043668,-110.9270647,6.06E-03
32.34043668,-110.9268851,5.51E-03
32.34043668,-110.9267054,6.15E-03
32.34043668,-110.9265257,6.70E-03
32.34043668,-110.9263461,6.21E-03
32.34043668,-110.9261664,6.63E-03
32.34043668,-110.9259867,6.35E-03
32.34043668,-110.9258071,5.58E-03
32.34043668,-110.9256274,6.82E-03
32.34043668,-110.9254478,6.13E-03
32.34043668,-110.9252681,6.27E-03
32.34043668,-110.9250884,5.65E-03
32.34043668,-110.9249088,6.28E-03
32.34043668,-110.9247291,6.38E-03
32.34043668,-110.9245494,5.62E-03
32.34043668,-110.9243698,6.07E-03
32.34043668,-110.9241901,6.07E-03
32.34043668,-110.9240105,6.09E-03
32.34043668,-110.9238308,5.89E-03
32.34043668,-110.9236511,5.64E-03
32.34043668,-110.9234715,5.51E-03
32.34043668,-110.9232918,6.64E-03
32.34043668,-110.9231121,5.58E-03
32.34043668,-110.9229325,5.67E-03
32.34043668,-110.9227528,5.31E-03
32.34043668,-110.9225732,5.99E-03
32.34043668,-110.9223935,5.99E-03
32.34043668,-110.9222138,5.70E-03
32.34043668,-110.9220342,5.85E-03
32.34043668,-110.9218545,5.49E-03
32.34043668,-110.9216748,5.82E-03
32.34043668,-110.9214952,5.44E-03
32.34043668,-110.9213155,5.85E-03
32.34043668,-110.9211358,6.14E-03
32.34043668,-110.9209562,5.36E-03
32.34043668,-110.9207765,6.02E-03
32.34043668,-110.9205969,5.58E-03
32.34043668,-110.9204172,5.69E-03
32.34043668,-110.9202375,5.98E-03
32.34043668,-110.9200579,6.60E-03
32.34043668,-110.9198782,5.77E-03
32.34043668,-110.9196985,6.66E-03
32.34043668,-110.9195189,6.10E-03
32.34043668,-110.9193392,5.51E-03
32.34043668,-110.9191596,6.07E-03
32.34043668,-110.9189799,5.91E-03
32.34043668,-110.9188002,5.99E-03
32.34043668,-110.9186206,5.78E-03
32.34043668,-110.9184409,6.44E-03
32.34043668,-110.9182612,6.15E-03
32.34043668,-110.9180816,6.70E-03
32.34043668,-110.9179019,6.60E-03
32.34043668,-110.9177222,5.62E-03
32.34043668,-110.9175426,5.44E-03
32.34043668,-110.9173629,5.58E-03
32.34043668,-110.9171833,5.39E-03
32.34043668,-110.9170036,6.03E-03
32.34043668,-110.9168239,5.79E-03
32.34043668,-110.9166443,6.92E-03
32.34043668,-110.9164646,5.89E-03
32.34043668,-110.9162849,6.23E-03
32.34043668,-110.9161053,5.82E-03
32.34043668,-110.9159256,6.63E-03
32.34043668,-110.915746,5.46E-03
32.34043668,-110.9155663,6.66E-03
32.34043668,-110.9153866,6.40E-03
32.34043668,-110.915207,6.16E-03
32.34043668,-110.9150273,6.28E-03
32.34043668,-110.9148476,6.38E-03
32.34043668,-110.914668,5.68E-03
32.34043668,-110.9144883,5.33E-03
32.34043668,-110.9143087,5.63E-03
32.34043668,-110.914129,5.20E-03
32.34043668,-110.9139493,6.32E-03
32.34043668,-110.9137697,5.32E-03
32.34043668,-110.91359,5.33E-03
32.34043668,-110.9134103,6.59E-03
32.34043668,-110.9132307,5.81E-03
32.34043668,-110.913051,6.72E-03
32.34043668,-110.9128713,6.39E-03
32.34043668,-110.9126917,6.87E-03
32.34043668,-110.912512,6.00E-03
32.34043668,-110.9123324,6.24E-03
32.34043668,-110.9121527,5.82E-03
32.34043668,-110.911973,5.77E-03
32.34043668,-110.9117934,5.77E-03
32.34043668,-110.9116137,5.53E-03
32.34043668,-110.911434,5.44E-03
32.34043668,-110.9112544,6.36E-03
32.34043668,-110.9110747,6.35E-03
32.34043668,-110.9108951,6.12E-03
32.34043668,-110.9107154,5.86E-03
32.34043668,-110.9105357,6.84E-03
32.34043668,-110.9103561,5.88E-03
32.34043668,-110.9101764,6.78E-03
32.34043668,-110.9099967,5.95E-03
32.34043668,-110.9098171,6.06E-03
32.34043668,-110.9096374,5.97E-03
32.34043668,-110.9094577,5.78E-03
32.34043668,-110.9092781,6.10E-03
32.34043668,-110.9090984,5.41E-03
32.34043668,-110.9089188,5.92E-03
32.34043668,-110.9087391,6.16E-03
32.34043668,-110.9085594,6.04E-03
32.34043668,-110.9083798,6.10E-03
32.34043668,-110.9082001,5.62E-03
32.34043668,-110.9080204,6.65E-03
32.34043668,-110.9078408,6.35E-03
32.34043668,-110.9076611,6.12E-03
32.34043668,-110.9074815,5.91E-03
32.34043668,-110.9073018,5.91E-03
32.34043668,-110.9071221,6.61E-03
32.34043668,-110.9069425,6.11E-03
32.34043668,-110.9067628,5.52E-03
32.34043668,-110.9065831,6.49E-03
32.34043668,-110.9064035,6.12E-03
32.34043668,-110.9062238,6.35E-03
32.34043668,-110.9060442,5.45E-03
32.34043668,-110.9058645,6.50E-03
32.34043668,-110.9056848,6.12E-03
32.34043668,-110.9055052,6.20E-03
32.34043668,-110.9053255,6.06E-03
32.34043668,-110.9051458,6.10E-03
32.34043668,-110.9049662,6.11E-03
32.34043668,-110.9047865,6.33E-03
32.34043668,-110.9046068,6.09E-03
32.34043668,-110.9044272,6.20E-03
32.34043668,-110.9042475,6.52E-03
32.34043668,-110.9040679,6.48E-03
32.34043668,-110.9038882,5.68E-03
32.34043668,-110.9037085,6.67E-03
32.34043668,-110.9035289,5.56E-03
32.34043668,-110.9033492,6.76E-03
32.34043668,-110.9031695,5.70E-03
32.34058847,-110.9302987,5.67E-03
32.34058847,-110.930119,5.55E-03
32.34058847,-110.9299393,5.80E-03
32.34058847,-110.9297597,5.73E-03
32.34058847,-110.92958,6.49E-03
32.34058847,-110.9294003,5.33E-03
32.34058847,-110.9292207,5.80E-03
32.34058847,-110.929041,5.69E-03
32.34058847,-110.9288614,6.26E-03
32.34058847,-110.9286817,6.06E-03
32.34058847,-110.928502,5.56E-03
32.34058847,-110.9283224,5.33E-03
32.34058847,-110.9281427,5.88E-03
32.34058847,-110.927963,5.39E-03
32.34058847,-110.9277834,6.25E-03
32.34058847,-110.9276037,5.99E-03
32.34058847,-110.9274241,5.89E-03
32.34058847,-110.9272444,6.65E-03
32.34058847,-110.9270647,6.05E-03
32.34058847,-110.9268851,6.26E-03
32.34058847,-110.9267054,5.53E-03
32.34058847,-110.9265257,5.74E-03
32.34058847,-110.9263461,6.20E-03
32.34058847,-110.9261664,6.36E-03
32.34058847,-110.9259867,5.65E-03
32.34058847,-110.9258071,6.28E-03
32.34058847,-110.9256274,6.55E-03
32.34058847,-110.9254478,6.12E-03
32.34058847,-110.9252681,6.23E-03
32.34058847,-110.9250884,5.25E-03
32.34058847,-110.9249088,5.41E-03
32.34058847,-110.9247291,5.67E-03
32.34058847,-110.9245494,5.74E-03
32.34058847,-110.9243698,6.59E-03
32.34058847,-110.9241901,6.13E-03
