Latitude,Longitude,DoseRate_mR_hr
32.32905137,-110.9166443,6.46E-03
32.32905137,-110.9164646,6.12E-03
32.32905137,-110.9162849,6.20E-03
32.32905137,-110.9161053,6.24E-03
32.32905137,-110.9159256,5.88E-03
32.32905137,-110.915746,6.52E-03
32.32905137,-110.9155663,6.38E-03
32.32905137,-110.9153866,6.69E-03
32.32905137,-110.915207,6.98E-03
32.32905137,-110.9150273,5.96E-03
32.32905137,-110.9148476,6.89E-03
32.32905137,-110.914668,5.13E-03
32.32905137,-110.9144883,6.24E-03
32.32905137,-110.9143087,6.66E-03
32.32905137,-110.914129,6.05E-03
32.32905137,-110.9139493,6.29E-03
32.32905137,-110.9137697,6.45E-03
32.32905137,-110.91359,5.68E-03
32.32905137,-110.9134103,6.23E-03
32.32905137,-110.9132307,5.89E-03
32.32905137,-110.913051,5.33E-03
32.32905137,-110.9128713,6.69E-03
32.32905137,-110.9126917,6.10E-03
32.32905137,-110.912512,6.90E-03
32.32905137,-110.9123324,6.19E-03
32.32905137,-110.9121527,5.74E-03
32.32905137,-110.911973,6.19E-03
32.32905137,-110.9117934,6.50E-03
32.32905137,-110.9116137,6.61E-03
32.32905137,-110.911434,5.75E-03
32.32905137,-110.9112544,5.96E-03
32.32905137,-110.9110747,5.87E-03
32.32905137,-110.9108951,6.19E-03
32.32905137,-110.9107154,6.55E-03
32.32905137,-110.9105357,6.48E-03
32.32905137,-110.9103561,6.98E-03
32.32905137,-110.9101764,6.10E-03
32.32905137,-110.9099967,7.53E-03
32.32905137,-110.9098171,7.43E-03
32.32905137,-110.9096374,6.31E-03
32.32905137,-110.9094577,7.06E-03
32.32905137,-110.9092781,8.58E-03
32.32905137,-110.9090984,8.35E-03
32.32905137,-110.9089188,8.80E-03
32.32905137,-110.9087391,9.80E-03
32.32905137,-110.9085594,9.71E-03
32.32905137,-110.9083798,1.02E-02
32.32905137,-110.9082001,1.32E-02
32.32905137,-110.9080204,1.31E-02
32.32905137,-110.9078408,1.38E-02
32.32905137,-110.9076611,1.54E-02
32.32905137,-110.9074815,1.82E-02
32.32905137,-110.9073018,2.08E-02
32.32905137,-110.9071221,2.15E-02
32.32905137,-110.9069425,2.37E-02
32.32905137,-110.9067628,2.61E-02
