Latitude,Longitude,DoseRate_mR_hr
32.30597276,-110.9166443,6.13E-03
32.30597276,-110.9164646,6.21E-03
32.30597276,-110.9162849,6.13E-03
32.30597276,-110.9161053,6.32E-03
32.30597276,-110.9159256,6.33E-03
32.30597276,-110.915746,6.05E-03
32.30597276,-110.9155663,5.73E-03
32.30597276,-110.9153866,6.24E-03
32.30597276,-110.915207,5.76E-03
32.30597276,-110.9150273,6.83E-03
32.30597276,-110.9148476,6.34E-03
32.30597276,-110.914668,5.82E-03
32.30597276,-110.9144883,5.92E-03
32.30597276,-110.9143087,6.60E-03
32.30597276,-110.914129,6.24E-03
32.30597276,-110.9139493,5.89E-03
32.30597276,-110.9137697,5.35E-03
32.30597276,-110.91359,6.25E-03
32.30597276,-110.9134103,5.10E-03
32.30597276,-110.9132307,5.69E-03
32.30597276,-110.913051,5.92E-03
32.30597276,-110.9128713,6.41E-03
32.30597276,-110.9126917,5.22E-03
32.30597276,-110.912512,5.68E-03
32.30597276,-110.9123324,5.89E-03
32.30597276,-110.9121527,5.76E-03
32.30597276,-110.911973,6.25E-03
32.30597276,-110.9117934,5.68E-03
32.30597276,-110.9116137,5.25E-03
32.30597276,-110.911434,6.44E-03
32.30597276,-110.9112544,6.67E-03
32.30597276,-110.9110747,6.60E-03
32.30597276,-110.9108951,6.29E-03
32.30597276,-110.9107154,5.67E-03
32.30597276,-110.9105357,5.88E-03
32.30597276,-110.9103561,6.44E-03
32.30597276,-110.9101764,5.56E-03
32.30597276,-110.9099967,5.97E-03
32.30597276,-110.9098171,5.80E-03
32.30597276,-110.9096374,5.84E-03
32.30597276,-110.9094577,6.43E-03
32.30597276,-110.9092781,5.96E-03
32.30597276,-110.9090984,5.68E-03
32.30597276,-110.9089188,5.57E-03
32.30597276,-110.9087391,6.53E-03
32.30597276,-110.9085594,6.46E-03
32.30597276,-110.9083798,5.84E-03
32.30597276,-110.9082001,5.56E-03
32.30597276,-110.9080204,5.76E-03
32.30597276,-110.9078408,5.89E-03
32.30597276,-110.9076611,6.14E-03
32.30597276,-110.9074815,6.08E-03
32.30597276,-110.9073018,5.76E-03
32.30597276,-110.9071221,5.57E-03
32.30597276,-110.9069425,6.20E-03
32.30597276,-110.9067628,6.82E-03
32.30597276,-110.9065831,5.50E-03
32.30597276,-110.9064035,5.52E-03
32.30597276,-110.9062238,6.56E-03
32.30597276,-110.9060442,6.53E-03
32.30597276,-110.9058645,5.59E-03
