Latitude,Longitude,DoseRate_mR_hr
32.32905137,-110.9029899,1.30E-01
32.32905137,-110.9028102,1.42E-01
32.32905137,-110.9026306,1.41E-01
32.32905137,-110.9024509,1.54E-01
32.32905137,-110.9022712,1.65E-01
32.32905137,-110.9020916,1.82E-01
32.32905137,-110.9019119,1.84E-01
32.32905137,-110.9017322,1.87E-01
32.32905137,-110.9015526,2.03E-01
32.32905137,-110.9013729,1.94E-01
32.32905137,-110.9011932,2.02E-01
32.32905137,-110.9010136,2.13E-01
32.32905137,-110.9008339,2.26E-01
32.32905137,-110.9006543,2.20E-01
32.32905137,-110.9004746,2.53E-01
32.32905137,-110.9002949,2.37E-01
32.32905137,-110.9001153,2.61E-01
32.32905137,-110.8999356,2.73E-01
32.32905137,-110.8997559,2.74E-01
32.32905137,-110.8995763,2.51E-01
32.32905137,-110.8993966,2.82E-01
32.32905137,-110.899217,2.61E-01
32.32905137,-110.8990373,2.96E-01
32.32905137,-110.8988576,2.73E-01
32.32905137,-110.898678,2.72E-01
32.32905137,-110.8984983,2.81E-01
32.32905137,-110.8983186,2.75E-01
32.32905137,-110.898139,2.65E-01
32.32905137,-110.8979593,2.66E-01
32.32905137,-110.8977796,2.75E-01
32.32905137,-110.8976,2.63E-01
32.32905137,-110.8974203,2.92E-01
32.32905137,-110.8972407,2.93E-01
32.32905137,-110.897061,2.66E-01
32.32905137,-110.8968813,2.67E-01
32.32905137,-110.8967017,2.64E-01
32.32905137,-110.896522,2.50E-01
32.32905137,-110.8963423,2.58E-01
32.32905137,-110.8961627,2.46E-01
32.32905137,-110.895983,2.67E-01
32.32905137,-110.8958034,2.41E-01
32.32905137,-110.8956237,2.36E-01
32.32905137,-110.895444,2.30E-01
32.32905137,-110.8952644,2.45E-01
32.32905137,-110.8950847,2.28E-01
32.32905137,-110.894905,2.30E-01
32.32905137,-110.8947254,2.00E-01
32.32905137,-110.8945457,2.16E-01
32.32905137,-110.8943661,1.94E-01
32.32905137,-110.8941864,1.91E-01
32.32905137,-110.8940067,1.95E-01
32.32905137,-110.8938271,1.94E-01
32.32905137,-110.8936474,1.65E-01
32.32905137,-110.8934677,1.70E-01
32.32905137,-110.8932881,1.67E-01
32.32905137,-110.8931084,1.54E-01
32.32905137,-110.8929287,1.47E-01
32.32905137,-110.8927491,1.52E-01
32.32905137,-110.8925694,1.49E-01
32.32905137,-110.8923898,1.30E-01
32.32905137,-110.8922101,1.22E-01
32.32905137,-110.8920304,1.26E-01
32.32905137,-110.8918508,1.18E-01
32.32905137,-110.8916711,1.06E-01
32.32905137,-110.8914914,1.02E-01
32.32905137,-110.8913118,1.03E-01
32.32905137,-110.8911321,1.02E-01
32.32905137,-110.8909525,9.13E-02
32.32905137,-110.8907728,9.21E-02
32.32905137,-110.8905931,8.33E-02
32.32905137,-110.8904135,7.83E-02
32.32905137,-110.8902338,8.08E-02
32.32905137,-110.8900541,7.63E-02
32.32905137,-110.8898745,7.14E-02
32.32905137,-110.8896948,6.49E-02
32.32905137,-110.8895151,6.25E-02
32.32920319,-110.9029899,1.32E-01
32.32920319,-110.9028102,1.39E-01
32.32920319,-110.9026306,1.43E-01
32.32920319,-110.9024509,1.54E-01
32.32920319,-110.9022712,1.53E-01
32.32920319,-110.9020916,1.69E-01
32.32920319,-110.9019119,1.79E-01
32.32920319,-110.9017322,1.78E-01
32.32920319,-110.9015526,1.81E-01
32.32920319,-110.9013729,1.89E-01
32.32920319,-110.9011932,1.99E-01
32.32920319,-110.9010136,2.06E-01
32.32920319,-110.9008339,2.10E-01
32.32920319,-110.9006543,2.38E-01
32.32920319,-110.9004746,2.19E-01
32.32920319,-110.9002949,2.55E-01
32.32920319,-110.9001153,2.44E-01
32.32920319,-110.8999356,2.54E-01
32.32920319,-110.8997559,2.70E-01
32.32920319,-110.8995763,2.73E-01
32.32920319,-110.8993966,2.78E-01
32.32920319,-110.899217,2.56E-01
32.32920319,-110.8990373,2.54E-01
32.32920319,-110.8988576,2.86E-01
32.32920319,-110.898678,2.85E-01
32.32920319,-110.8984983,2.91E-01
32.32920319,-110.8983186,2.61E-01
32.32920319,-110.898139,2.78E-01
32.32920319,-110.8979593,2.91E-01
