Latitude,Longitude,DoseRate_mR_hr
32.32905137,-110.9302987,6.02E-03
32.32905137,-110.930119,5.90E-03
32.32905137,-110.9299393,6.05E-03
32.32905137,-110.9297597,6.02E-03
32.32905137,-110.92958,5.48E-03
32.32905137,-110.9294003,6.56E-03
32.32905137,-110.9292207,5.58E-03
32.32905137,-110.929041,5.77E-03
32.32905137,-110.9288614,5.95E-03
32.32905137,-110.9286817,5.75E-03
32.32905137,-110.928502,6.75E-03
32.32905137,-110.9283224,6.66E-03
32.32905137,-110.9281427,5.86E-03
32.32905137,-110.927963,5.42E-03
32.32905137,-110.9277834,5.91E-03
32.32905137,-110.9276037,5.89E-03
32.32905137,-110.9274241,6.02E-03
32.32905137,-110.9272444,5.31E-03
32.32905137,-110.9270647,6.48E-03
32.32905137,-110.9268851,5.33E-03
32.32905137,-110.9267054,5.66E-03
32.32905137,-110.9265257,5.61E-03
32.32905137,-110.9263461,5.59E-03
32.32905137,-110.9261664,6.58E-03
32.32905137,-110.9259867,6.56E-03
32.32905137,-110.9258071,5.60E-03
32.32905137,-110.9256274,5.56E-03
32.32905137,-110.9254478,5.77E-03
32.32905137,-110.9252681,5.96E-03
32.32905137,-110.9250884,6.78E-03
32.32905137,-110.9249088,6.14E-03
32.32905137,-110.9247291,5.17E-03
32.32905137,-110.9245494,6.00E-03
32.32905137,-110.9243698,5.63E-03
32.32905137,-110.9241901,6.94E-03
32.32905137,-110.9240105,5.63E-03
32.32905137,-110.9238308,5.47E-03
32.32905137,-110.9236511,6.01E-03
32.32905137,-110.9234715,6.24E-03
32.32905137,-110.9232918,5.77E-03
32.32905137,-110.9231121,5.45E-03
32.32905137,-110.9229325,5.71E-03
32.32905137,-110.9227528,5.31E-03
32.32905137,-110.9225732,5.40E-03
32.32905137,-110.9223935,5.79E-03
32.32905137,-110.9222138,6.61E-03
32.32905137,-110.9220342,6.12E-03
32.32905137,-110.9218545,5.32E-03
32.32905137,-110.9216748,5.86E-03
32.32905137,-110.9214952,5.36E-03
32.32905137,-110.9213155,6.16E-03
32.32905137,-110.9211358,5.50E-03
32.32905137,-110.9209562,5.33E-03
32.32905137,-110.9207765,5.72E-03
32.32905137,-110.9205969,6.21E-03
32.32905137,-110.9204172,6.58E-03
32.32905137,-110.9202375,6.20E-03
32.32905137,-110.9200579,6.51E-03
32.32905137,-110.9198782,6.33E-03
32.32905137,-110.9196985,5.55E-03
32.32905137,-110.9195189,5.77E-03
32.32905137,-110.9193392,6.01E-03
32.32905137,-110.9191596,5.73E-03
32.32905137,-110.9189799,6.27E-03
32.32905137,-110.9188002,5.74E-03
32.32905137,-110.9186206,6.11E-03
32.32905137,-110.9184409,5.77E-03
32.32905137,-110.9182612,6.12E-03
32.32905137,-110.9180816,5.33E-03
32.32905137,-110.9179019,5.41E-03
32.32905137,-110.9177222,6.51E-03
32.32905137,-110.9175426,6.03E-03
32.32905137,-110.9173629,6.50E-03
