Latitude,Longitude,DoseRate_mR_hr
32.3175128,-110.9437734,6.86E-03
32.3175128,-110.9435937,5.90E-03
32.3175128,-110.9434141,6.73E-03
32.3175128,-110.9432344,5.98E-03
32.3175128,-110.9430547,6.45E-03
32.3175128,-110.9428751,6.63E-03
32.3175128,-110.9426954,6.50E-03
32.3175128,-110.9425158,5.95E-03
32.3175128,-110.9423361,6.20E-03
32.3175128,-110.9421564,6.05E-03
32.3175128,-110.9419768,6.28E-03
32.3175128,-110.9417971,5.56E-03
32.3175128,-110.9416174,5.56E-03
32.3175128,-110.9414378,6.50E-03
32.3175128,-110.9412581,5.87E-03
32.3175128,-110.9410784,6.32E-03
32.3175128,-110.9408988,6.58E-03
32.3175128,-110.9407191,5.76E-03
32.3175128,-110.9405395,5.79E-03
32.3175128,-110.9403598,6.01E-03
32.3175128,-110.9401801,6.50E-03
32.3175128,-110.9400005,6.08E-03
32.3175128,-110.9398208,6.43E-03
32.3175128,-110.9396411,6.49E-03
32.3175128,-110.9394615,6.26E-03
32.3175128,-110.9392818,5.47E-03
32.3175128,-110.9391022,5.84E-03
32.3175128,-110.9389225,5.99E-03
32.3175128,-110.9387428,5.47E-03
32.3175128,-110.9385632,5.62E-03
32.3175128,-110.9383835,6.21E-03
32.3175128,-110.9382038,5.58E-03
32.3175128,-110.9380242,5.67E-03
32.3175128,-110.9378445,5.49E-03
32.3175128,-110.9376648,6.09E-03
32.3175128,-110.9374852,6.99E-03
32.3175128,-110.9373055,5.77E-03
32.3175128,-110.9371259,5.90E-03
32.3175128,-110.9369462,5.62E-03
32.3175128,-110.9367665,6.29E-03
32.3175128,-110.9365869,6.17E-03
32.3175128,-110.9364072,5.08E-03
32.3175128,-110.9362275,5.33E-03
32.3175128,-110.9360479,5.97E-03
32.3175128,-110.9358682,5.29E-03
32.3175128,-110.9356886,6.86E-03
32.3175128,-110.9355089,5.81E-03
32.3175128,-110.9353292,5.29E-03
32.3175128,-110.9351496,6.04E-03
32.3175128,-110.9349699,5.77E-03
32.3175128,-110.9347902,6.61E-03
32.3175128,-110.9346106,5.74E-03
32.3175128,-110.9344309,6.06E-03
32.3175128,-110.9342513,6.20E-03
32.3175128,-110.9340716,6.16E-03
32.3175128,-110.9338919,6.46E-03
32.3175128,-110.9337123,6.32E-03
32.3175128,-110.9335326,5.55E-03
32.3175128,-110.9333529,6.36E-03
32.3175128,-110.9331733,5.84E-03
32.3175128,-110.9329936,5.85E-03
32.3175128,-110.9328139,6.14E-03
32.3175128,-110.9326343,6.05E-03
32.3175128,-110.9324546,5.24E-03
32.3175128,-110.932275,6.77E-03
32.3175128,-110.9320953,6.46E-03
32.3175128,-110.9319156,6.07E-03
32.3175128,-110.931736,5.93E-03
32.3175128,-110.9315563,5.74E-03
32.3175128,-110.9313766,5.29E-03
32.3175128,-110.931197,6.02E-03
32.3175128,-110.9310173,5.90E-03
32.3175128,-110.9308377,5.35E-03
32.3175128,-110.930658,5.55E-03
32.3175128,-110.9304783,6.27E-03
32.3175128,-110.9302987,5.97E-03
32.31766463,-110.9437734,5.11E-03
32.31766463,-110.9435937,6.08E-03
32.31766463,-110.9434141,6.04E-03
32.31766463,-110.9432344,5.46E-03
32.31766463,-110.9430547,6.00E-03
32.31766463,-110.9428751,6.61E-03
32.31766463,-110.9426954,6.64E-03
32.31766463,-110.9425158,6.50E-03
32.31766463,-110.9423361,5.75E-03
32.31766463,-110.9421564,5.84E-03
32.31766463,-110.9419768,5.92E-03
32.31766463,-110.9417971,5.56E-03
32.31766463,-110.9416174,6.25E-03
32.31766463,-110.9414378,6.06E-03
32.31766463,-110.9412581,6.36E-03
32.31766463,-110.9410784,6.31E-03
