Latitude,Longitude,DoseRate_mR_hr
32.29443125,-110.9302987,6.44E-03
32.29443125,-110.930119,6.18E-03
32.29443125,-110.9299393,6.53E-03
32.29443125,-110.9297597,5.87E-03
32.29443125,-110.92958,6.20E-03
32.29443125,-110.9294003,5.85E-03
32.29443125,-110.9292207,5.88E-03
32.29443125,-110.929041,5.76E-03
32.29443125,-110.9288614,5.86E-03
32.29443125,-110.9286817,5.72E-03
32.29443125,-110.928502,6.79E-03
32.29443125,-110.9283224,6.13E-03
32.29443125,-110.9281427,6.48E-03
32.29443125,-110.927963,6.60E-03
32.29443125,-110.9277834,6.59E-03
32.29443125,-110.9276037,5.38E-03
32.29443125,-110.9274241,5.98E-03
32.29443125,-110.9272444,5.96E-03
32.29443125,-110.9270647,6.30E-03
32.29443125,-110.9268851,6.21E-03
32.29443125,-110.9267054,6.17E-03
32.29443125,-110.9265257,6.03E-03
32.29443125,-110.9263461,6.18E-03
32.29443125,-110.9261664,6.38E-03
32.29443125,-110.9259867,5.81E-03
32.29443125,-110.9258071,6.06E-03
32.29443125,-110.9256274,6.10E-03
32.29443125,-110.9254478,6.11E-03
32.29443125,-110.9252681,5.85E-03
32.29443125,-110.9250884,6.85E-03
32.29443125,-110.9249088,6.09E-03
32.29443125,-110.9247291,5.76E-03
32.29443125,-110.9245494,5.26E-03
32.29443125,-110.9243698,6.67E-03
32.29443125,-110.9241901,6.77E-03
32.29443125,-110.9240105,5.94E-03
32.29443125,-110.9238308,6.07E-03
32.29443125,-110.9236511,5.76E-03
32.29443125,-110.9234715,6.03E-03
32.29443125,-110.9232918,6.24E-03
32.29443125,-110.9231121,5.59E-03
32.29443125,-110.9229325,6.11E-03
32.29443125,-110.9227528,5.90E-03
32.29443125,-110.9225732,6.41E-03
32.29443125,-110.9223935,6.38E-03
32.29443125,-110.9222138,5.34E-03
32.29443125,-110.9220342,6.44E-03
32.29443125,-110.9218545,6.75E-03
32.29443125,-110.9216748,6.20E-03
32.29443125,-110.9214952,6.13E-03
32.29443125,-110.9213155,5.11E-03
32.29443125,-110.9211358,6.85E-03
32.29443125,-110.9209562,5.84E-03
32.29443125,-110.9207765,6.24E-03
32.29443125,-110.9205969,5.43E-03
32.29443125,-110.9204172,5.96E-03
32.29443125,-110.9202375,6.85E-03
32.29443125,-110.9200579,5.85E-03
32.29443125,-110.9198782,5.75E-03
32.29443125,-110.9196985,5.94E-03
32.29443125,-110.9195189,6.62E-03
32.29443125,-110.9193392,5.63E-03
