Latitude,Longitude,DoseRate_mR_hr
32.28987499,-110.9029899,5.75E-03
32.28987499,-110.9028102,6.66E-03
32.28987499,-110.9026306,6.16E-03
32.28987499,-110.9024509,6.42E-03
32.28987499,-110.9022712,5.68E-03
32.28987499,-110.9020916,6.69E-03
32.28987499,-110.9019119,6.14E-03
32.28987499,-110.9017322,5.89E-03
32.28987499,-110.9015526,5.37E-03
32.28987499,-110.9013729,6.60E-03
32.28987499,-110.9011932,5.44E-03
32.28987499,-110.9010136,5.93E-03
32.28987499,-110.9008339,5.90E-03
32.28987499,-110.9006543,5.94E-03
32.28987499,-110.9004746,6.54E-03
32.28987499,-110.9002949,6.45E-03
32.28987499,-110.9001153,5.88E-03
32.28987499,-110.8999356,5.45E-03
32.28987499,-110.8997559,5.37E-03
32.28987499,-110.8995763,5.61E-03
32.28987499,-110.8993966,5.99E-03
32.28987499,-110.899217,6.46E-03
32.28987499,-110.8990373,5.90E-03
32.28987499,-110.8988576,5.55E-03
32.28987499,-110.898678,5.99E-03
32.28987499,-110.8984983,6.37E-03
32.28987499,-110.8983186,6.67E-03
32.28987499,-110.898139,5.23E-03
32.28987499,-110.8979593,5.71E-03
32.28987499,-110.8977796,6.79E-03
32.28987499,-110.8976,6.28E-03
32.28987499,-110.8974203,6.94E-03
32.28987499,-110.8972407,5.92E-03
32.28987499,-110.897061,6.07E-03
32.28987499,-110.8968813,5.60E-03
32.28987499,-110.8967017,6.43E-03
32.28987499,-110.896522,5.24E-03
32.28987499,-110.8963423,5.91E-03
32.28987499,-110.8961627,5.60E-03
32.28987499,-110.895983,5.20E-03
32.28987499,-110.8958034,6.67E-03
32.28987499,-110.8956237,6.65E-03
32.28987499,-110.895444,5.70E-03
32.28987499,-110.8952644,6.35E-03
32.28987499,-110.8950847,5.76E-03
32.28987499,-110.894905,5.83E-03
32.28987499,-110.8947254,5.34E-03
32.28987499,-110.8945457,6.52E-03
32.28987499,-110.8943661,5.43E-03
32.28987499,-110.8941864,5.80E-03
32.28987499,-110.8940067,6.04E-03
32.28987499,-110.8938271,5.62E-03
32.28987499,-110.8936474,6.35E-03
32.28987499,-110.8934677,5.85E-03
32.28987499,-110.8932881,5.99E-03
32.28987499,-110.8931084,5.45E-03
32.28987499,-110.8929287,5.56E-03
32.28987499,-110.8927491,6.29E-03
32.28987499,-110.8925694,5.89E-03
32.28987499,-110.8923898,6.00E-03
32.28987499,-110.8922101,6.15E-03
32.28987499,-110.8920304,6.00E-03
32.28987499,-110.8918508,5.87E-03
32.28987499,-110.8916711,5.42E-03
32.28987499,-110.8914914,5.46E-03
