Latitude,Longitude,DoseRate_mR_hr
32.3175128,-110.8622064,5.33E-03
32.3175128,-110.8620267,5.66E-03
32.3175128,-110.861847,6.39E-03
32.3175128,-110.8616674,6.52E-03
32.3175128,-110.8614877,5.19E-03
32.3175128,-110.861308,5.87E-03
32.3175128,-110.8611284,6.41E-03
32.3175128,-110.8609487,6.11E-03
32.3175128,-110.8607691,6.38E-03
32.3175128,-110.8605894,5.90E-03
32.3175128,-110.8604097,6.47E-03
32.3175128,-110.8602301,5.15E-03
32.3175128,-110.8600504,5.62E-03
32.3175128,-110.8598707,6.44E-03
32.3175128,-110.8596911,6.16E-03
32.3175128,-110.8595114,6.29E-03
32.3175128,-110.8593318,6.50E-03
32.3175128,-110.8591521,6.82E-03
32.3175128,-110.8589724,5.23E-03
32.3175128,-110.8587928,6.53E-03
32.3175128,-110.8586131,5.62E-03
32.3175128,-110.8584334,6.24E-03
32.3175128,-110.8582538,6.37E-03
32.3175128,-110.8580741,5.92E-03
32.3175128,-110.8578945,5.38E-03
32.3175128,-110.8577148,6.10E-03
32.3175128,-110.8575351,5.54E-03
32.3175128,-110.8573555,5.83E-03
32.3175128,-110.8571758,6.27E-03
32.3175128,-110.8569961,5.59E-03
32.3175128,-110.8568165,6.40E-03
32.3175128,-110.8566368,6.88E-03
32.3175128,-110.8564571,6.30E-03
32.3175128,-110.8562775,6.40E-03
32.3175128,-110.8560978,6.36E-03
32.3175128,-110.8559182,5.97E-03
32.3175128,-110.8557385,5.90E-03
32.3175128,-110.8555588,5.35E-03
32.3175128,-110.8553792,5.40E-03
32.3175128,-110.8551995,6.02E-03
32.3175128,-110.8550198,6.77E-03
32.3175128,-110.8548402,5.37E-03
32.3175128,-110.8546605,6.19E-03
32.3175128,-110.8544809,5.55E-03
32.3175128,-110.8543012,6.08E-03
32.3175128,-110.8541215,5.64E-03
32.3175128,-110.8539419,6.62E-03
32.3175128,-110.8537622,5.64E-03
32.3175128,-110.8535825,6.67E-03
32.3175128,-110.8534029,6.30E-03
32.3175128,-110.8532232,5.36E-03
32.3175128,-110.8530435,6.51E-03
32.3175128,-110.8528639,6.22E-03
32.3175128,-110.8526842,5.75E-03
32.3175128,-110.8525046,6.10E-03
32.3175128,-110.8523249,6.38E-03
32.3175128,-110.8521452,5.87E-03
32.3175128,-110.8519656,5.45E-03
32.3175128,-110.8517859,5.45E-03
32.3175128,-110.8516062,5.91E-03
32.3175128,-110.8514266,6.12E-03
32.3175128,-110.8512469,5.37E-03
32.3175128,-110.8510673,5.21E-03
32.3175128,-110.8508876,5.59E-03
32.3175128,-110.8507079,6.38E-03
32.3175128,-110.8505283,6.34E-03
32.3175128,-110.8503486,6.53E-03
32.3175128,-110.8501689,5.62E-03
32.3175128,-110.8499893,5.32E-03
32.3175128,-110.8498096,5.69E-03
32.3175128,-110.84963,5.91E-03
32.3175128,-110.8494503,5.72E-03
32.3175128,-110.8492706,6.32E-03
32.3175128,-110.849091,5.72E-03
32.3175128,-110.8489113,5.73E-03
32.3175128,-110.8487316,6.38E-03
32.31766463,-110.8622064,6.00E-03
32.31766463,-110.8620267,5.39E-03
32.31766463,-110.861847,5.61E-03
32.31766463,-110.8616674,5.73E-03
32.31766463,-110.8614877,6.96E-03
32.31766463,-110.861308,6.64E-03
32.31766463,-110.8611284,6.54E-03
32.31766463,-110.8609487,5.40E-03
32.31766463,-110.8607691,5.91E-03
32.31766463,-110.8605894,5.56E-03
32.31766463,-110.8604097,5.59E-03
32.31766463,-110.8602301,6.61E-03
32.31766463,-110.8600504,5.85E-03
32.31766463,-110.8598707,6.67E-03
32.31766463,-110.8596911,5.56E-03
32.31766463,-110.8595114,5.79E-03
32.31766463,-110.8593318,5.76E-03
32.31766463,-110.8591521,6.70E-03
32.31766463,-110.8589724,5.89E-03
32.31766463,-110.8587928,5.17E-03
32.31766463,-110.8586131,6.16E-03
32.31766463,-110.8584334,6.81E-03
32.31766463,-110.8582538,5.45E-03
32.31766463,-110.8580741,6.19E-03
32.31766463,-110.8578945,5.51E-03
32.31766463,-110.8577148,5.65E-03
32.31766463,-110.8575351,6.42E-03
32.31766463,-110.8573555,5.85E-03
32.31766463,-110.8571758,5.72E-03
32.31766463,-110.8569961,6.34E-03
32.31766463,-110.8568165,5.59E-03
32.31766463,-110.8566368,6.40E-03
32.31766463,-110.8564571,6.52E-03
32.31766463,-110.8562775,5.81E-03
32.31766463,-110.8560978,6.62E-03
32.31766463,-110.8559182,6.11E-03
32.31766463,-110.8557385,6.33E-03
32.31766463,-110.8555588,6.29E-03
32.31766463,-110.8553792,5.44E-03
32.31766463,-110.8551995,6.47E-03
32.31766463,-110.8550198,5.47E-03
32.31766463,-110.8548402,5.67E-03
32.31766463,-110.8546605,5.92E-03
32.31766463,-110.8544809,5.86E-03
32.31766463,-110.8543012,5.77E-03
32.31766463,-110.8541215,5.33E-03
32.31766463,-110.8539419,6.69E-03
32.31766463,-110.8537622,6.05E-03
32.31766463,-110.8535825,6.19E-03
32.31766463,-110.8534029,5.55E-03
32.31766463,-110.8532232,5.92E-03
32.31766463,-110.8530435,6.14E-03
32.31766463,-110.8528639,6.01E-03
32.31766463,-110.8526842,6.04E-03
32.31766463,-110.8525046,5.05E-03
32.31766463,-110.8523249,6.49E-03
32.31766463,-110.8521452,5.59E-03
32.31766463,-110.8519656,6.28E-03
32.31766463,-110.8517859,5.96E-03
32.31766463,-110.8516062,5.94E-03
32.31766463,-110.8514266,6.09E-03
32.31766463,-110.8512469,5.77E-03
32.31766463,-110.8510673,6.00E-03
32.31766463,-110.8508876,5.66E-03
32.31766463,-110.8507079,5.41E-03
32.31766463,-110.8505283,5.26E-03
32.31766463,-110.8503486,5.41E-03
32.31766463,-110.8501689,6.46E-03
32.31766463,-110.8499893,6.21E-03
32.31766463,-110.8498096,6.39E-03
32.31766463,-110.84963,6.21E-03
32.31766463,-110.8494503,5.61E-03
32.31766463,-110.8492706,5.34E-03
32.31766463,-110.849091,6.51E-03
32.31766463,-110.8489113,6.30E-03
32.31766463,-110.8487316,5.24E-03
32.31781647,-110.8622064,5.85E-03
32.31781647,-110.8620267,6.05E-03
32.31781647,-110.861847,5.32E-03
32.31781647,-110.8616674,5.72E-03
32.31781647,-110.8614877,6.22E-03
32.31781647,-110.861308,6.94E-03
32.31781647,-110.8611284,5.70E-03
32.31781647,-110.8609487,6.12E-03
