Latitude,Longitude,DoseRate_mR_hr
32.29443125,-110.9574278,6.03E-03
32.29443125,-110.9572481,5.37E-03
32.29443125,-110.9570685,5.47E-03
32.29443125,-110.9568888,6.06E-03
32.29443125,-110.9567091,5.85E-03
32.29443125,-110.9565295,5.64E-03
32.29443125,-110.9563498,6.02E-03
32.29443125,-110.9561701,5.96E-03
32.29443125,-110.9559905,5.49E-03
32.29443125,-110.9558108,5.45E-03
32.29443125,-110.9556312,6.78E-03
32.29443125,-110.9554515,6.20E-03
32.29443125,-110.9552718,5.82E-03
32.29443125,-110.9550922,6.19E-03
32.29443125,-110.9549125,5.34E-03
32.29443125,-110.9547328,5.72E-03
32.29443125,-110.9545532,5.24E-03
32.29443125,-110.9543735,5.77E-03
32.29443125,-110.9541938,6.14E-03
32.29443125,-110.9540142,6.00E-03
32.29443125,-110.9538345,5.93E-03
32.29443125,-110.9536549,6.12E-03
32.29443125,-110.9534752,5.42E-03
32.29443125,-110.9532955,6.26E-03
32.29443125,-110.9531159,5.52E-03
32.29443125,-110.9529362,5.47E-03
32.29443125,-110.9527565,5.23E-03
32.29443125,-110.9525769,5.72E-03
32.29443125,-110.9523972,5.88E-03
32.29443125,-110.9522176,5.34E-03
32.29443125,-110.9520379,6.18E-03
32.29443125,-110.9518582,5.45E-03
32.29443125,-110.9516786,5.68E-03
32.29443125,-110.9514989,6.44E-03
32.29443125,-110.9513192,5.85E-03
32.29443125,-110.9511396,5.51E-03
32.29443125,-110.9509599,6.57E-03
32.29443125,-110.9507803,6.02E-03
32.29443125,-110.9506006,5.42E-03
32.29443125,-110.9504209,6.00E-03
32.29443125,-110.9502413,6.15E-03
32.29443125,-110.9500616,6.35E-03
32.29443125,-110.9498819,6.21E-03
32.29443125,-110.9497023,6.49E-03
32.29443125,-110.9495226,6.11E-03
32.29443125,-110.9493429,6.32E-03
32.29443125,-110.9491633,6.52E-03
32.29443125,-110.9489836,6.00E-03
32.29443125,-110.948804,6.16E-03
32.29443125,-110.9486243,5.84E-03
32.29443125,-110.9484446,6.46E-03
32.29443125,-110.948265,5.37E-03
32.29443125,-110.9480853,5.96E-03
32.29443125,-110.9479056,6.01E-03
32.29443125,-110.947726,5.89E-03
32.29443125,-110.9475463,6.42E-03
32.29443125,-110.9473667,5.93E-03
32.29443125,-110.947187,6.63E-03
32.29443125,-110.9470073,5.73E-03
32.29443125,-110.9468277,6.45E-03
32.29443125,-110.946648,5.48E-03
32.29443125,-110.9464683,5.31E-03
32.29443125,-110.9462887,5.60E-03
32.29443125,-110.946109,6.06E-03
32.29443125,-110.9459293,6.39E-03
32.29443125,-110.9457497,6.11E-03
32.29443125,-110.94557,5.75E-03
32.29443125,-110.9453904,6.71E-03
32.29443125,-110.9452107,5.75E-03
32.29443125,-110.945031,5.87E-03
32.29443125,-110.9448514,6.35E-03
32.29443125,-110.9446717,5.53E-03
32.29443125,-110.944492,5.65E-03
32.29443125,-110.9443124,6.07E-03
32.29443125,-110.9441327,5.26E-03
32.29443125,-110.9439531,5.66E-03
32.29458312,-110.9574278,5.71E-03
32.29458312,-110.9572481,5.51E-03
32.29458312,-110.9570685,5.72E-03
32.29458312,-110.9568888,5.83E-03
32.29458312,-110.9567091,5.65E-03
32.29458312,-110.9565295,5.76E-03
32.29458312,-110.9563498,5.60E-03
32.29458312,-110.9561701,6.01E-03
32.29458312,-110.9559905,5.75E-03
32.29458312,-110.9558108,6.32E-03
32.29458312,-110.9556312,5.64E-03
32.29458312,-110.9554515,5.57E-03
32.29458312,-110.9552718,6.31E-03
32.29458312,-110.9550922,5.68E-03
32.29458312,-110.9549125,5.97E-03
32.29458312,-110.9547328,6.12E-03
32.29458312,-110.9545532,5.71E-03
32.29458312,-110.9543735,5.32E-03
32.29458312,-110.9541938,6.88E-03
32.29458312,-110.9540142,6.25E-03
32.29458312,-110.9538345,5.85E-03
32.29458312,-110.9536549,6.42E-03
32.29458312,-110.9534752,5.84E-03
32.29458312,-110.9532955,5.96E-03
32.29458312,-110.9531159,5.23E-03
32.29458312,-110.9529362,6.31E-03
32.29458312,-110.9527565,6.89E-03
32.29458312,-110.9525769,5.52E-03
32.29458312,-110.9523972,6.61E-03
32.29458312,-110.9522176,6.66E-03
32.29458312,-110.9520379,5.37E-03
32.29458312,-110.9518582,6.30E-03
32.29458312,-110.9516786,5.76E-03
32.29458312,-110.9514989,5.90E-03
32.29458312,-110.9513192,5.33E-03
32.29458312,-110.9511396,6.44E-03
32.29458312,-110.9509599,5.96E-03
32.29458312,-110.9507803,5.81E-03
32.29458312,-110.9506006,6.13E-03
32.29458312,-110.9504209,5.51E-03
32.29458312,-110.9502413,6.04E-03
32.29458312,-110.9500616,5.43E-03
32.29458312,-110.9498819,5.91E-03
32.29458312,-110.9497023,6.15E-03
32.29458312,-110.9495226,5.82E-03
32.29458312,-110.9493429,6.83E-03
32.29458312,-110.9491633,6.40E-03
32.29458312,-110.9489836,6.29E-03
32.29458312,-110.948804,5.47E-03
32.29458312,-110.9486243,5.66E-03
32.29458312,-110.9484446,5.53E-03
32.29458312,-110.948265,5.91E-03
32.29458312,-110.9480853,5.85E-03
32.29458312,-110.9479056,5.47E-03
32.29458312,-110.947726,6.27E-03
32.29458312,-110.9475463,5.89E-03
32.29458312,-110.9473667,5.75E-03
32.29458312,-110.947187,5.59E-03
32.29458312,-110.9470073,5.78E-03
32.29458312,-110.9468277,6.81E-03
32.29458312,-110.946648,6.19E-03
32.29458312,-110.9464683,5.06E-03
32.29458312,-110.9462887,6.67E-03
32.29458312,-110.946109,5.69E-03
32.29458312,-110.9459293,6.14E-03
32.29458312,-110.9457497,6.77E-03
32.29458312,-110.94557,5.83E-03
