Latitude,Longitude,DoseRate_mR_hr
32.3175128,-110.8758608,5.38E-03
32.3175128,-110.8756811,5.33E-03
32.3175128,-110.8755014,5.55E-03
32.3175128,-110.8753218,6.30E-03
32.3175128,-110.8751421,6.71E-03
32.3175128,-110.8749624,5.88E-03
32.3175128,-110.8747828,6.20E-03
32.3175128,-110.8746031,6.30E-03
32.3175128,-110.8744235,6.12E-03
32.3175128,-110.8742438,6.80E-03
32.3175128,-110.8740641,5.84E-03
32.3175128,-110.8738845,5.43E-03
32.3175128,-110.8737048,5.64E-03
32.3175128,-110.8735251,5.60E-03
32.3175128,-110.8733455,6.28E-03
32.3175128,-110.8731658,5.58E-03
32.3175128,-110.8729861,6.03E-03
32.3175128,-110.8728065,6.41E-03
32.3175128,-110.8726268,5.29E-03
32.3175128,-110.8724472,5.46E-03
32.3175128,-110.8722675,6.34E-03
32.3175128,-110.8720878,5.56E-03
32.3175128,-110.8719082,5.75E-03
32.3175128,-110.8717285,6.39E-03
32.3175128,-110.8715488,6.70E-03
32.3175128,-110.8713692,6.58E-03
32.3175128,-110.8711895,5.74E-03
32.3175128,-110.8710099,5.42E-03
32.3175128,-110.8708302,5.56E-03
32.3175128,-110.8706505,5.87E-03
32.3175128,-110.8704709,6.17E-03
32.3175128,-110.8702912,6.04E-03
32.3175128,-110.8701115,5.38E-03
32.3175128,-110.8699319,5.94E-03
32.3175128,-110.8697522,6.62E-03
32.3175128,-110.8695725,5.31E-03
32.3175128,-110.8693929,5.77E-03
32.3175128,-110.8692132,6.92E-03
32.3175128,-110.8690336,5.96E-03
32.3175128,-110.8688539,6.45E-03
32.3175128,-110.8686742,6.67E-03
32.3175128,-110.8684946,6.29E-03
32.3175128,-110.8683149,5.26E-03
32.3175128,-110.8681352,6.41E-03
32.3175128,-110.8679556,5.71E-03
32.3175128,-110.8677759,5.85E-03
32.3175128,-110.8675963,5.70E-03
32.3175128,-110.8674166,6.18E-03
32.3175128,-110.8672369,6.18E-03
32.3175128,-110.8670573,5.73E-03
32.3175128,-110.8668776,5.64E-03
32.3175128,-110.8666979,5.61E-03
32.3175128,-110.8665183,6.45E-03
32.3175128,-110.8663386,5.98E-03
32.3175128,-110.866159,6.37E-03
32.3175128,-110.8659793,7.01E-03
32.3175128,-110.8657996,6.42E-03
32.3175128,-110.86562,6.40E-03
32.3175128,-110.8654403,6.15E-03
32.3175128,-110.8652606,6.46E-03
32.3175128,-110.865081,6.09E-03
32.3175128,-110.8649013,5.79E-03
32.3175128,-110.8647216,6.47E-03
32.3175128,-110.864542,5.84E-03
32.3175128,-110.8643623,6.46E-03
32.3175128,-110.8641827,5.70E-03
32.3175128,-110.864003,6.15E-03
32.3175128,-110.8638233,5.42E-03
32.3175128,-110.8636437,5.72E-03
32.3175128,-110.863464,5.41E-03
32.3175128,-110.8632843,5.68E-03
32.3175128,-110.8631047,5.65E-03
32.3175128,-110.862925,5.39E-03
32.3175128,-110.8627454,5.99E-03
32.3175128,-110.8625657,6.15E-03
32.3175128,-110.862386,6.48E-03
32.31766463,-110.8758608,5.62E-03
32.31766463,-110.8756811,5.77E-03
32.31766463,-110.8755014,5.90E-03
32.31766463,-110.8753218,6.24E-03
32.31766463,-110.8751421,5.81E-03
32.31766463,-110.8749624,6.50E-03
32.31766463,-110.8747828,6.39E-03
32.31766463,-110.8746031,6.13E-03
32.31766463,-110.8744235,6.04E-03
32.31766463,-110.8742438,6.08E-03
32.31766463,-110.8740641,6.04E-03
32.31766463,-110.8738845,5.69E-03
32.31766463,-110.8737048,5.38E-03
32.31766463,-110.8735251,6.13E-03
32.31766463,-110.8733455,6.86E-03
32.31766463,-110.8731658,6.10E-03
32.31766463,-110.8729861,6.16E-03
32.31766463,-110.8728065,5.90E-03
32.31766463,-110.8726268,5.39E-03
32.31766463,-110.8724472,6.19E-03
32.31766463,-110.8722675,5.70E-03
32.31766463,-110.8720878,5.17E-03
32.31766463,-110.8719082,6.10E-03
32.31766463,-110.8717285,6.42E-03
32.31766463,-110.8715488,6.72E-03
32.31766463,-110.8713692,6.09E-03
32.31766463,-110.8711895,6.48E-03
32.31766463,-110.8710099,5.77E-03
32.31766463,-110.8708302,5.50E-03
32.31766463,-110.8706505,6.09E-03
32.31766463,-110.8704709,5.93E-03
32.31766463,-110.8702912,5.64E-03
32.31766463,-110.8701115,6.30E-03
32.31766463,-110.8699319,5.99E-03
32.31766463,-110.8697522,5.90E-03
32.31766463,-110.8695725,6.02E-03
32.31766463,-110.8693929,5.66E-03
32.31766463,-110.8692132,5.24E-03
32.31766463,-110.8690336,5.17E-03
32.31766463,-110.8688539,5.53E-03
32.31766463,-110.8686742,6.01E-03
32.31766463,-110.8684946,5.92E-03
32.31766463,-110.8683149,5.48E-03
32.31766463,-110.8681352,6.63E-03
32.31766463,-110.8679556,5.33E-03
32.31766463,-110.8677759,6.53E-03
32.31766463,-110.8675963,5.93E-03
32.31766463,-110.8674166,6.07E-03
32.31766463,-110.8672369,6.59E-03
32.31766463,-110.8670573,5.54E-03
32.31766463,-110.8668776,5.23E-03
32.31766463,-110.8666979,6.74E-03
32.31766463,-110.8665183,5.53E-03
32.31766463,-110.8663386,6.30E-03
32.31766463,-110.866159,5.50E-03
32.31766463,-110.8659793,5.49E-03
32.31766463,-110.8657996,6.08E-03
32.31766463,-110.86562,5.86E-03
32.31766463,-110.8654403,5.47E-03
32.31766463,-110.8652606,5.51E-03
32.31766463,-110.865081,6.33E-03
32.31766463,-110.8649013,5.37E-03
32.31766463,-110.8647216,5.95E-03
32.31766463,-110.864542,5.21E-03
32.31766463,-110.8643623,5.72E-03
32.31766463,-110.8641827,6.45E-03
32.31766463,-110.864003,5.69E-03
32.31766463,-110.8638233,5.81E-03
32.31766463,-110.8636437,6.07E-03
32.31766463,-110.863464,5.21E-03
32.31766463,-110.8632843,5.54E-03
32.31766463,-110.8631047,6.29E-03
32.31766463,-110.862925,6.05E-03
32.31766463,-110.8627454,5.26E-03
32.31766463,-110.8625657,5.44E-03
32.31766463,-110.862386,5.59E-03
