Latitude,Longitude,DoseRate_mR_hr
32.32905137,-110.9574278,6.43E-03
32.32905137,-110.9572481,6.37E-03
32.32905137,-110.9570685,6.07E-03
32.32905137,-110.9568888,5.59E-03
32.32905137,-110.9567091,6.25E-03
32.32905137,-110.9565295,5.91E-03
32.32905137,-110.9563498,6.73E-03
32.32905137,-110.9561701,5.38E-03
32.32905137,-110.9559905,5.80E-03
32.32905137,-110.9558108,6.04E-03
32.32905137,-110.9556312,5.67E-03
32.32905137,-110.9554515,5.72E-03
32.32905137,-110.9552718,6.47E-03
32.32905137,-110.9550922,5.86E-03
32.32905137,-110.9549125,6.29E-03
32.32905137,-110.9547328,6.42E-03
32.32905137,-110.9545532,5.69E-03
32.32905137,-110.9543735,6.12E-03
32.32905137,-110.9541938,6.01E-03
32.32905137,-110.9540142,5.51E-03
32.32905137,-110.9538345,5.38E-03
32.32905137,-110.9536549,5.45E-03
32.32905137,-110.9534752,5.75E-03
32.32905137,-110.9532955,6.38E-03
32.32905137,-110.9531159,5.58E-03
32.32905137,-110.9529362,5.43E-03
32.32905137,-110.9527565,6.66E-03
32.32905137,-110.9525769,6.01E-03
32.32905137,-110.9523972,6.41E-03
32.32905137,-110.9522176,6.75E-03
32.32905137,-110.9520379,5.82E-03
32.32905137,-110.9518582,5.76E-03
32.32905137,-110.9516786,5.97E-03
32.32905137,-110.9514989,6.13E-03
32.32905137,-110.9513192,6.07E-03
32.32905137,-110.9511396,6.12E-03
32.32905137,-110.9509599,6.10E-03
32.32905137,-110.9507803,6.22E-03
32.32905137,-110.9506006,5.76E-03
32.32905137,-110.9504209,6.18E-03
32.32905137,-110.9502413,6.08E-03
32.32905137,-110.9500616,6.25E-03
32.32905137,-110.9498819,6.73E-03
32.32905137,-110.9497023,6.74E-03
32.32905137,-110.9495226,5.72E-03
32.32905137,-110.9493429,6.70E-03
32.32905137,-110.9491633,5.85E-03
32.32905137,-110.9489836,5.44E-03
32.32905137,-110.948804,6.02E-03
32.32905137,-110.9486243,5.93E-03
32.32905137,-110.9484446,5.65E-03
32.32905137,-110.948265,5.08E-03
32.32905137,-110.9480853,6.12E-03
32.32905137,-110.9479056,6.08E-03
32.32905137,-110.947726,5.63E-03
32.32905137,-110.9475463,6.27E-03
32.32905137,-110.9473667,6.08E-03
32.32905137,-110.947187,5.46E-03
32.32905137,-110.9470073,6.11E-03
32.32905137,-110.9468277,5.39E-03
32.32905137,-110.946648,5.37E-03
32.32905137,-110.9464683,6.20E-03
32.32905137,-110.9462887,5.95E-03
32.32905137,-110.946109,5.33E-03
32.32905137,-110.9459293,5.15E-03
32.32905137,-110.9457497,6.47E-03
32.32905137,-110.94557,6.46E-03
32.32905137,-110.9453904,6.40E-03
32.32905137,-110.9452107,5.85E-03
32.32905137,-110.945031,6.13E-03
32.32905137,-110.9448514,6.36E-03
32.32905137,-110.9446717,6.12E-03
32.32905137,-110.944492,6.34E-03
32.32905137,-110.9443124,6.17E-03
32.32905137,-110.9441327,6.28E-03
32.32905137,-110.9439531,6.01E-03
32.32920319,-110.9574278,5.80E-03
32.32920319,-110.9572481,6.17E-03
32.32920319,-110.9570685,6.13E-03
32.32920319,-110.9568888,5.83E-03
32.32920319,-110.9567091,6.32E-03
32.32920319,-110.9565295,6.65E-03
32.32920319,-110.9563498,6.09E-03
32.32920319,-110.9561701,6.64E-03
32.32920319,-110.9559905,6.01E-03
32.32920319,-110.9558108,6.12E-03
32.32920319,-110.9556312,5.82E-03
32.32920319,-110.9554515,5.32E-03
32.32920319,-110.9552718,6.09E-03
32.32920319,-110.9550922,5.96E-03
32.32920319,-110.9549125,6.45E-03
32.32920319,-110.9547328,6.28E-03
32.32920319,-110.9545532,5.61E-03
32.32920319,-110.9543735,5.17E-03
32.32920319,-110.9541938,6.11E-03
32.32920319,-110.9540142,6.38E-03
32.32920319,-110.9538345,6.32E-03
32.32920319,-110.9536549,5.61E-03
32.32920319,-110.9534752,6.31E-03
32.32920319,-110.9532955,6.01E-03
32.32920319,-110.9531159,6.76E-03
32.32920319,-110.9529362,6.20E-03
32.32920319,-110.9527565,6.68E-03
32.32920319,-110.9525769,6.14E-03
32.32920319,-110.9523972,6.21E-03
32.32920319,-110.9522176,5.82E-03
32.32920319,-110.9520379,6.28E-03
